Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Rice","ARI",2,2,,4.88372,34,0,,,38.7,177,36,22,21,4,24,0,3,37,8.60465,5.5814,1.54167,0.930233,0.20904,0.135593,0.07344633340835571,0.24,1.55039,0.293578,0.698529,,,4.77959,-0.123249,-0.057315,999,,,,"sa3017593"
"Michael Stryffeler","SFG",2,4,,4.84615,42,0,,,39,177,33,22,21,5,28,0,2,49,11.3077,6.46154,1.75,1.15385,0.276836,0.158192,0.11864407360553741,0.22449,1.5641,0.301075,0.722222,,,4.71658,-0.123591,-0.132177,999,,,,"sa3010005"
"Seth Mayberry","SDP",4,4,,4.56954,33,0,,,45.3,203,41,25,23,6,24,0,4,45,8.9404,4.76821,1.875,1.19205,0.221675,0.118227,0.10344827175140381,0.234286,1.43488,0.282258,0.706714,,,4.84444,-0.12512,-0.136772,999,,,,"sa3010244"
"Chris Wright","SFG",2,2,,4.77551,40,1,,,49,224,43,28,26,6,34,1,2,56,10.2857,6.2449,1.64706,1.10204,0.25,0.151786,0.0982142835855484,0.228723,1.57143,0.293651,0.714286,,,4.76524,-0.126266,-0.146566,999,,,,"sa3011531"
"José Marte","LAA",1,3,,5.16971,33,2,,,38.3,177,36,24,22,6,24,1,3,42,9.86945,5.63969,1.75,1.40992,0.237288,0.135593,0.10169491171836853,0.24,1.56658,0.294118,0.697674,,,5.21326,-0.12697,-0.187334,999,,,,"21761"
"Nelson L. Alvarez","TBR",4,5,,4.6,37,0,,,45,203,40,25,23,5,25,1,5,47,9.4,5,1.88,1,0.231527,0.123153,0.10837437957525253,0.231214,1.44444,0.289256,0.689655,,,4.6106,-0.127089,-0.181439,999,,,,"sa3010783"
"Gabriel Ponce","TOR",3,4,,4.95256,34,3,,,52.7,241,49,31,29,7,33,1,5,52,8.88046,5.63567,1.57576,1.19545,0.215768,0.136929,0.07883816957473755,0.241379,1.55598,0.291667,0.706371,,,5.17155,-0.127372,-0.116479,999,,,,"sa3009985"
"Dillon Tate","BAL",2,3,,4.6875,44,0,,,48,205,46,27,25,6,17,1,5,37,6.9375,3.1875,2.17647,1.125,0.180488,0.0829268,0.09756097942590714,0.251366,1.3125,0.285714,0.659341,,,4.71337,-0.128621,-0.164005,999,,,,"17796"
"Nick Jones","LAA",4,4,,4.84615,44,0,,,52,233,50,30,28,7,26,0,5,49,8.48077,4.5,1.88462,1.21154,0.2103,0.111588,0.09871244430541992,0.247525,1.46154,0.294521,0.694864,,,4.90889,-0.128955,-0.129479,999,,,,"sa3017419"
"Matt Festa","SDP",1,1,,4.25532,40,0,,,42.3,183,38,21,20,6,20,1,3,43,9.14894,4.25532,2.15,1.2766,0.234973,0.10929,0.12568305432796478,0.2375,1.37116,0.288288,0.745968,,,4.69712,-0.129257,0.0975649,999,,,,"19330"
"Josh Taylor","KCR",2,2,,5.07692,44,1,,,39,174,41,24,22,7,16,1,2,40,9.23077,3.69231,2.5,1.61538,0.229885,0.091954,0.13793103396892548,0.262821,1.46154,0.311927,0.699153,,,4.92171,-0.129278,-0.15324,999,,,,"17359"
"Ryan Miller","LAA",3,4,,4.95918,33,1,,,49,218,52,29,27,8,19,0,3,41,7.53061,3.4898,2.15789,1.46939,0.188073,0.087156,0.10091743618249893,0.265306,1.44898,0.29932,0.702341,,,5.05096,-0.129696,-0.126656,999,,,,"sa3008035"
"Dylan Bice",,2,4,,4.875,35,1,,,48,215,50,28,26,6,23,0,2,36,6.75,4.3125,1.56522,1.125,0.167442,0.106977,0.06046511232852936,0.263158,1.52083,0.297297,0.696594,,,4.94254,-0.130222,-0.0730502,999,,,,"sa918551"
"Zack Kelly","BOS",3,4,,5.26932,35,2,,,42.7,195,42,27,25,6,24,1,4,42,8.85246,5.05855,1.75,1.26464,0.215385,0.123077,0.0923076942563057,0.251497,1.54567,0.302521,0.677083,,,5.08174,-0.131117,-0.133457,999,,,,"20349"
"Asa Lacy","KCR",2,5,,5.72565,19,12,,,50.3,236,45,34,32,6,34,0,12,49,8.7674,6.0835,1.44118,1.07356,0.207627,0.144068,0.06355932354927063,0.236842,1.57058,0.288889,0.637394,,,5.60097,-0.131656,-0.0778756,999,,,,"sa3014423"
"Phillip Diehl",,2,2,,4.46809,37,0,,,42.3,185,42,22,21,6,18,1,2,37,7.87234,3.82979,2.05556,1.2766,0.2,0.0972973,0.10270270705223083,0.254545,1.41844,0.295082,0.736434,,,4.76804,-0.135624,0.0431356,999,,,,"20030"
"Evan Justice","COL",2,5,,5.48009,45,0,,,42.7,201,39,28,26,6,28,0,7,49,10.3279,5.90164,1.75,1.26464,0.243781,0.139303,0.10447761416435242,0.23494,1.56909,0.297297,0.665529,,,5.24567,-0.136036,-0.0712789,999,,,,"30008"
"Justin Anderson","CHW",2,3,,5.5,26,1,,,36,164,35,24,22,6,21,0,2,37,9.25,5.25,1.7619,1.5,0.22561,0.128049,0.09756097197532654,0.248227,1.55556,0.295918,0.672269,,,5.28282,-0.136306,-0.362558,999,,,,"16201"
"Brett Daniels",,3,6,,5.29412,23,7,,,52.7,246,53,33,31,7,34,0,3,46,7.85579,5.80645,1.35294,1.19545,0.186992,0.138211,0.04878048598766327,0.253589,1.65085,0.294872,0.699482,,,5.34233,-0.137385,-0.144708,999,,,,"sa3008127"
"Yacksel Ríos",,2,3,,4.86486,33,0,,,37,165,35,21,20,5,20,0,3,36,8.75676,4.86486,1.8,1.21622,0.218182,0.121212,0.09696969389915466,0.246479,1.48649,0.29703,0.708333,,,4.93072,-0.137867,-0.156746,999,,,,"15007"
"Brooks Gosswein","CHW",3,5,,5.78867,19,14,,,65.3,310,70,45,42,9,43,0,4,43,5.92649,5.92649,1,1.24043,0.13871,0.13871,0,0.26616,1.73047,0.2891,0.677291,,,5.88904,-0.138103,-0.271449,999,,,,"sa3017315"
"Andrés Núñez","BOS",3,4,,5.18887,40,1,,,50.3,230,54,31,29,6,22,1,7,40,7.15706,3.93638,1.81818,1.07356,0.173913,0.0956522,0.0782608762383461,0.268657,1.51093,0.309677,0.66568,,,4.9449,-0.138956,-0.141653,999,,,,"sa3006796"
"Jake Jewell",,1,3,,5.44081,34,3,,,39.7,180,41,26,24,7,19,0,4,37,8.38791,4.3073,1.94737,1.5869,0.205556,0.105556,0.10000000149011612,0.261146,1.51134,0.300885,0.677291,,,5.42129,-0.139686,-0.256197,999,,,,"16958"
"Joel Peguero",,2,3,,5.17021,40,1,,,47,216,50,29,27,5,24,1,4,31,5.93617,4.59574,1.29167,0.957447,0.143519,0.111111,0.03240741044282913,0.265957,1.57447,0.296053,0.671642,,,5.1061,-0.140395,-0.23476,999,,,,"sa917689"
"Ray Gaither","HOU",2,3,,4.73684,26,3,,,38,172,36,21,20,5,21,0,3,32,7.57895,4.97368,1.52381,1.18421,0.186047,0.122093,0.06395348906517029,0.243243,1.5,0.279279,0.72,,,5.17609,-0.140674,0.0893257,999,,,,"sa3017270"
"Kendall Graveman","HOU",4,4,,4.24528,54,0,,,53,232,47,27,25,7,26,1,5,53,9,4.41509,2.03846,1.18868,0.228448,0.112069,0.11637930572032928,0.233831,1.37736,0.283688,0.727848,,,4.72674,-0.14139,0.14641,999,,,,"15514"
"Tyler Matzek","ATL",2,1,,4.53089,48,0,,,43.7,192,40,24,22,6,25,3,2,44,9.06178,5.14874,1.76,1.2357,0.229167,0.130208,0.0989583432674408,0.242424,1.48741,0.295652,0.724382,,,4.87975,-0.141603,0.046335,999,,,,"10058"
"Danis Correa","OAK",2,3,,4.46953,35,0,,,44.3,199,40,24,22,5,25,1,4,44,8.93905,5.07901,1.76,1.0158,0.221106,0.125628,0.0954773873090744,0.235294,1.46727,0.289256,0.706897,,,4.69974,-0.141782,-0.116547,999,,,,"sa3002980"
"Tyler Thomas","LAA",1,2,,5.01211,28,0,,,41.3,187,41,25,23,6,19,0,5,39,8.49879,4.14044,2.05263,1.30751,0.208556,0.101604,0.10695187002420425,0.251534,1.45278,0.29661,0.678295,,,4.99838,-0.141847,-0.216666,999,,,,"sa873974"
"Declan Cronin","HOU",2,2,,4.52514,48,0,,,53.7,236,54,29,27,6,21,0,4,37,6.20112,3.51955,1.7619,1.00559,0.15678,0.0889831,0.06779661029577255,0.255924,1.39665,0.285714,0.690691,,,4.72618,-0.14273,-0.0178492,999,,,,"25645"
"Gabe Klobosits",,2,3,,5.39432,27,1,,,31.7,144,33,20,19,4,16,2,2,22,6.24606,4.54259,1.375,1.13565,0.152778,0.111111,0.0416666641831398,0.261905,1.54574,0.29,0.668203,,,5.21088,-0.143015,-0.258305,999,,,,"19881"
"Eli Lingos",,2,3,,5.40373,29,2,,,48.3,219,56,31,29,8,21,0,1,31,5.7764,3.91304,1.47619,1.49068,0.141553,0.0958904,0.04566209763288498,0.284264,1.5942,0.303797,0.699088,,,5.49107,-0.14351,0.107704,999,,,,"sa3006798"
"Jefry Yan",,2,4,,5.03106,40,1,,,48.3,226,43,29,27,6,35,0,5,58,10.8075,6.52174,1.65714,1.11801,0.256637,0.154867,0.10176989436149597,0.231183,1.61491,0.303279,0.704023,,,4.95276,-0.143826,-0.161233,999,,,,"sa828460"
"Kaleb Ort","MIA",2,3,,5.01211,40,1,,,41.3,188,43,25,23,6,21,2,3,39,8.49879,4.57627,1.85714,1.30751,0.207447,0.111702,0.09574468433856964,0.262195,1.54964,0.310924,0.701439,,,4.99838,-0.144086,-0.157943,999,,,,"20061"
"Geoff Hartlieb","COL",3,4,,5.44186,33,1,,,43,196,47,28,26,7,20,1,3,34,7.11628,4.18605,1.7,1.46512,0.173469,0.102041,0.0714285746216774,0.271676,1.55814,0.30303,0.681818,,,5.39458,-0.144244,0.00333553,999,,,,"19558"
"Eric Cerantola","KCR",2,4,,5.27586,26,5,,,58,268,55,36,34,7,36,0,7,52,8.06897,5.58621,1.44444,1.08621,0.19403,0.134328,0.05970148742198944,0.244444,1.56897,0.289157,0.67734,,,5.25504,-0.144443,0.00135326,999,,,,"sa3017914"
"Jack Ralston","STL",1,2,,4.93473,28,3,,,38.3,178,35,22,21,5,29,0,1,39,9.16449,6.81462,1.34483,1.17493,0.219101,0.162921,0.056179776787757874,0.236486,1.67102,0.288462,0.736842,,,5.26548,-0.145637,0.00713919,999,,,,"sa3011296"
"Jake Walsh",,2,3,,4.58924,30,0,,,35.3,156,33,19,18,5,19,1,2,34,8.66856,4.84419,1.78947,1.27479,0.217949,0.121795,0.09615384787321091,0.244444,1.47309,0.291667,0.733333,,,4.95476,-0.146508,0.00270173,999,,,,"20227"
"Nash Walters","WSN",3,4,,5,38,1,,,45,205,44,27,25,7,24,1,4,44,8.8,4.8,1.83333,1.4,0.214634,0.117073,0.09756097942590714,0.248588,1.51111,0.293651,0.704467,,,5.18837,-0.147467,-0.183304,999,,,,"25413"
"Trey Benton","CLE",2,3,,4.47084,40,0,,,46.3,209,44,25,23,6,26,2,2,46,8.94168,5.054,1.76923,1.16631,0.220096,0.124402,0.09569378197193146,0.243094,1.51188,0.294574,0.730519,,,4.76692,-0.147846,-0.0467495,999,,,,"sa3015034"
"Matt Koch","COL",2,4,,5.80645,43,3,,,52.7,242,63,36,34,10,20,0,3,41,7.0019,3.41556,2.05,1.70778,0.169421,0.0826446,0.08677686750888824,0.287671,1.57495,0.315476,0.681159,,,5.47515,-0.14806,-0.0669371,999,,,,"13420"
"Tyler Jay","NYM",1,1,,5.88556,22,1,,,36.7,172,41,26,24,7,16,1,4,34,8.33787,3.92371,2.125,1.71662,0.197674,0.0930233,0.10465116798877716,0.269737,1.55313,0.306306,0.65678,,,5.51662,-0.148488,-0.361156,999,,,,"sa857588"
"Aidan Anderson",,2,3,,4.92453,34,2,,,53,236,54,31,29,8,23,1,5,43,7.30189,3.90566,1.86957,1.35849,0.182203,0.0974576,0.08474577218294144,0.259615,1.45283,0.292994,0.699088,,,5.17957,-0.148892,-0.0321569,999,,,,"sa3011250"
"Erich Uelmen","PHI",3,4,,5.74109,28,5,,,53.3,246,54,36,34,8,27,1,9,45,7.5985,4.5591,1.66667,1.35084,0.182927,0.109756,0.0731707364320755,0.257143,1.5197,0.292994,0.644699,,,5.54397,-0.148958,-0.33947,999,,,,"20323"
"Grayson Thurman","TOR",1,2,,4.73684,33,1,,,43.7,195,45,25,23,6,21,0,1,32,6.59039,4.32494,1.52381,1.2357,0.164103,0.107692,0.05641026049852371,0.260116,1.5103,0.288889,0.711806,,,5.0857,-0.149195,-0.109622,999,,,,"sa3020756"
"Wandy Peralta",,3,3,,4.47205,55,0,,,48.3,206,43,26,24,7,23,1,3,45,8.38509,4.28571,1.95652,1.30435,0.218447,0.11165,0.10679611563682556,0.238889,1.36646,0.28125,0.711744,,,4.89065,-0.150596,-0.0395223,999,,,,"14295"
"Adrian Hernandez","TOR",2,3,,4.71698,35,1,,,47.7,216,41,27,25,6,31,1,5,50,9.43396,5.84906,1.6129,1.13208,0.231481,0.143519,0.08796295523643494,0.227778,1.50943,0.282258,0.707547,,,5.05798,-0.151796,-0.0938875,999,,,,"sa3006177"
"Raffi Vizcaíno",,2,3,,4.63087,38,3,,,44.7,205,43,25,23,6,29,0,2,45,9.0604,5.83893,1.55172,1.20805,0.219512,0.141463,0.07804878056049347,0.247126,1.61074,0.300813,0.738994,,,5.06712,-0.152299,0.108306,999,,,,"sa736742"
"Logan VanWey","HOU",1,2,,4.52954,38,0,,,45.7,202,40,25,23,6,25,1,3,46,9.05908,4.92341,1.84,1.18162,0.227723,0.123762,0.10396040230989456,0.229885,1.42232,0.278689,0.706714,,,4.78677,-0.152364,-0.0474385,999,,,,"sa3019956"
"Eric Stout",,2,2,,4.86486,23,4,,,40.7,186,40,24,22,6,22,1,4,38,8.40295,4.86486,1.72727,1.32678,0.204301,0.11828,0.08602150529623032,0.25,1.52334,0.293103,0.708955,,,5.22064,-0.153163,-0.0901205,999,,,,"16873"
"Luke Farrell",,1,3,,5.74468,26,7,,,47,217,53,32,30,8,24,0,3,35,6.70213,4.59574,1.45833,1.53191,0.16129,0.110599,0.05069123953580856,0.278947,1.6383,0.306122,0.683891,,,5.70185,-0.155297,-0.307652,999,,,,"15101"
"Reid Birlingmair","TEX",3,4,,5.43103,20,9,,,58,268,62,37,35,10,31,0,4,46,7.13793,4.81034,1.48387,1.55172,0.171642,0.115672,0.05597015470266342,0.266094,1.60345,0.293785,0.708861,,,5.72056,-0.155387,0.0032569,999,,,,"sa3007473"
"Zack Burdi",,0,1,,5.04951,25,0,,,30.3,139,30,18,17,5,16,1,2,30,8.91089,4.75248,1.875,1.48515,0.215827,0.115108,0.10071941465139389,0.247934,1.51815,0.290698,0.717949,,,5.20224,-0.155597,-0.168585,999,,,,"19159"
"Chad Smith","NYM",2,3,,4.90909,40,0,,,44,200,42,26,24,5,27,1,3,41,8.38636,5.52273,1.51852,1.02273,0.205,0.135,0.06999999284744263,0.247059,1.56818,0.298387,0.693548,,,4.91413,-0.155938,-0.291819,999,,,,"20190"
"Austin Warren","LAA",3,3,,4.76821,35,0,,,45.3,201,45,26,24,7,21,1,3,42,8.34437,4.17219,2,1.39073,0.208955,0.104478,0.10447761416435242,0.254237,1.45695,0.296875,0.711744,,,4.99897,-0.156142,-0.0995425,999,,,,"24937"
"Dylan Covey","PHI",1,3,,5.625,27,1,,,40,182,47,27,25,6,16,1,2,25,5.625,3.6,1.5625,1.35,0.137363,0.0879121,0.049450553953647614,0.286585,1.575,0.308271,0.659341,,,5.30504,-0.156817,-0.399545,999,,,,"14825"
"Fernery Ozuna",,2,4,,5.24838,33,2,,,46.3,210,47,29,27,7,21,0,6,40,7.77538,4.08207,1.90476,1.36069,0.190476,0.1,0.09047619253396988,0.256831,1.46868,0.294118,0.670103,,,5.24208,-0.158621,-0.210963,999,,,,"sa739259"
"Tony Dibrell",,2,5,,6,14,11,,,54,254,59,39,36,9,33,0,2,43,7.16667,5.5,1.30303,1.5,0.169291,0.129921,0.03937007486820221,0.269406,1.7037,0.299401,0.667506,,,5.77356,-0.158876,-0.509746,999,,,,"sa3004657"
"Curtis Taylor",,3,3,,4.7806,33,1,,,43.3,194,42,25,23,6,21,1,4,40,8.31409,4.3649,1.90476,1.24711,0.206186,0.108247,0.09793814271688461,0.248521,1.45497,0.292683,0.695971,,,4.94095,-0.159483,-0.129068,999,,,,"sa917970"
"Tyler Thornton","CLE",3,4,,4.57627,39,0,,,41.3,186,32,22,21,5,29,1,5,51,11.1138,6.31961,1.75862,1.08959,0.274194,0.155914,0.11827957630157471,0.210526,1.477,0.28125,0.722222,,,4.82889,-0.160707,-0.011086,999,,,,"sa3018229"
"Daniel Ponce de Leon",,4,7,,6.06149,19,16,,,68.3,325,73,49,46,11,47,1,4,56,7.37921,6.19326,1.19149,1.44949,0.172308,0.144615,0.02769230306148529,0.266423,1.75695,0.299517,0.678776,,,5.94904,-0.162293,-0.435715,999,,,,"16110"
"Robert Suarez","SDP",3,4,,4.637,43,1,,,42.7,181,37,24,22,7,20,1,3,42,8.85246,4.21546,2.1,1.47541,0.232044,0.110497,0.12154696881771088,0.234177,1.33489,0.275229,0.699153,,,5.0349,-0.162665,-0.129016,999,,,,"30115"
"Joe Nahas","CHC",3,3,,5.12308,26,5,,,65,295,69,40,37,9,30,0,5,43,5.95385,4.15385,1.43333,1.24615,0.145763,0.101695,0.04406780004501343,0.265385,1.52308,0.288462,0.68287,,,5.34735,-0.162883,-0.0832129,999,,,,"sa3011679"
"Vince Vannelle","CHW",2,4,,5.14793,31,1,,,50.7,231,55,31,29,7,25,0,1,35,6.21302,4.43787,1.4,1.2426,0.151515,0.108225,0.04329004883766174,0.268293,1.57791,0.294479,0.698006,,,5.2077,-0.163366,-0.249919,999,,,,"sa3018094"
"Brad Case","PIT",2,3,,5.26316,28,5,,,51.3,237,57,32,30,7,25,1,4,33,5.78947,4.38596,1.32,1.22807,0.139241,0.105485,0.03375527262687683,0.274038,1.59844,0.297619,0.692521,,,5.43828,-0.16385,-0.0475726,999,,,,"sa3007613"
"Jake Walters","MIA",2,3,,5.51959,19,9,,,58.7,275,65,39,36,8,31,0,7,40,6.13288,4.75298,1.29032,1.22658,0.145455,0.112727,0.03272727131843567,0.274262,1.63543,0.301587,0.67217,,,5.60598,-0.164423,-0.131811,999,,,,"sa915852"
"Matt Seelinger",,1,2,,5.5814,32,1,,,38.7,179,39,26,24,6,26,1,0,38,8.83721,6.04651,1.46154,1.39535,0.21229,0.145251,0.06703910231590271,0.254902,1.67959,0.302752,0.689046,,,5.32222,-0.16802,-0.385066,999,,,,"sa3004483"
"Gerson Moreno","OAK",4,5,,4.64088,48,0,,,54.3,247,46,30,28,6,36,2,6,63,10.442,5.96685,1.75,0.994475,0.255061,0.145749,0.10931174457073212,0.22439,1.51013,0.294118,0.706522,,,4.6915,-0.168932,-0.203744,999,,,,"sa736656"
"Henry Henry",,2,3,,5.12334,30,4,,,52.7,243,52,32,30,6,32,1,3,38,6.48956,5.4649,1.1875,1.02467,0.156379,0.131687,0.02469135820865631,0.25,1.59393,0.280488,0.687831,,,5.2854,-0.169293,-0.228104,999,,,,"sa918121"
"Lucas Luetge",,2,3,,4.82927,37,0,,,41,187,48,24,22,7,15,1,2,36,7.90244,3.29268,2.4,1.53659,0.192513,0.0802139,0.11229945719242096,0.282353,1.53659,0.322835,0.733083,,,4.96236,-0.169978,-0.100666,999,,,,"8337"
"Matt Barnes",,2,3,,5.25199,43,2,,,37.7,172,40,24,22,6,19,1,3,36,8.59416,4.53581,1.89474,1.43236,0.209302,0.110465,0.09883720427751541,0.266667,1.56499,0.314815,0.6917,,,5.16485,-0.170063,-0.228356,999,,,,"12863"
"Norge Ruiz",,2,2,,4.8,34,2,,,45,203,51,26,24,6,17,0,2,29,5.8,3.4,1.70588,1.2,0.142857,0.0837438,0.059113308787345886,0.277174,1.51111,0.302013,0.704698,,,4.96615,-0.172375,-0.179486,999,,,,"19580"
"Adam Kolarek",,3,3,,4.97872,57,0,,,47,208,52,28,26,8,16,3,3,39,7.46809,3.06383,2.4375,1.53191,0.1875,0.0769231,0.11057692021131516,0.275132,1.44681,0.309859,0.704225,,,5.021,-0.173918,-0.203986,999,,,,"10843"
"Jace Fry",,2,4,,5,37,0,,,36,164,34,21,20,5,20,1,4,38,9.5,5,1.9,1.25,0.231707,0.121951,0.10975609719753265,0.242857,1.5,0.298969,0.702128,,,4.94948,-0.174782,-0.145173,999,,,,"16159"
"Brooks Crawford","CIN",3,4,,5.33773,34,0,,,60.7,269,65,39,36,10,24,0,3,46,6.82043,3.55848,1.91667,1.4827,0.171004,0.0892193,0.08178438246250153,0.268595,1.46623,0.295699,0.666667,,,5.2155,-0.17508,-0.347095,999,,,,"sa3011554"
"Kenyon Yovan","LAA",4,5,,5.03106,46,0,,,48.3,216,48,29,27,7,23,1,3,42,7.82609,4.28571,1.82609,1.30435,0.194444,0.106481,0.08796296268701553,0.252632,1.46998,0.29078,0.686275,,,5.01487,-0.175153,-0.231227,999,,,,"sa3016839"
"Taylor Lehman","PHI",2,4,,5.52826,42,1,,,40.7,185,41,27,25,6,23,1,2,35,7.73956,5.086,1.52174,1.32678,0.189189,0.124324,0.0648648738861084,0.25625,1.57248,0.294118,0.665468,,,5.29435,-0.177549,-0.385467,999,,,,"sa3007834"
"Erik Martinez","LAA",2,4,,5.06567,32,2,,,53.3,239,55,32,30,9,22,0,6,48,8.10507,3.71482,2.18182,1.5197,0.200837,0.0920502,0.10878661274909973,0.260664,1.44465,0.298701,0.698758,,,5.22502,-0.178511,-0.120351,999,,,,"sa3020835"
"Braden Bristo",,2,3,,5.07042,38,1,,,49.7,226,48,30,28,6,29,1,3,45,8.14889,5.25151,1.55172,1.08652,0.199115,0.128319,0.07079645991325378,0.247423,1.5493,0.293706,0.685131,,,4.94518,-0.178951,-0.240248,999,,,,"20494"
"Lou Trivino",,4,4,,5.0625,45,0,,,42.6667,190,42,26,24,7,20,3,3,43,9.07031,4.21875,2.15,1.47656,0.226316,0.105263,0.12105263769626617,0.251497,1.45312,0.299145,0.689655,,,4.98942,-0.179065,-0.342896,999,,,,"15043"
"Dan Altavilla","KCR",1,3,,5.81538,20,1,,,21.6667,100,24,15,14,3,12,1,1,15,6.23077,4.98462,1.25,1.24615,0.15,0.12,0.030000008642673492,0.275862,1.66154,0.304348,0.660377,,,5.47043,-0.180229,-0.22036,999,,,,"16507"
"Evan Sisk","KCR",2,3,,5.23452,47,2,,,53.3,247,54,33,31,6,30,1,5,45,7.5985,5.06567,1.5,1.01313,0.182186,0.121457,0.06072874367237091,0.254717,1.57598,0.298137,0.674603,,,4.99988,-0.180863,-0.186518,999,,,,"sa3007612"
"Daniel Zamora",,1,3,,5.16971,34,1,,,38.3,179,39,24,22,5,23,1,3,34,7.98956,5.4047,1.47826,1.17493,0.189944,0.128492,0.061452507972717285,0.254902,1.6188,0.298246,0.690909,,,5.21326,-0.180977,-0.196691,999,,,,"17811"
"Aaron McGarity",,4,4,,4.82143,41,1,,,56,242,55,32,30,9,18,1,7,47,7.55357,2.89286,2.61111,1.44643,0.194215,0.0743802,0.11983471363782883,0.253456,1.30357,0.285714,0.678808,,,5.00504,-0.181368,-0.171685,999,,,,"sa873280"
"Trevor Clifton","TOR",3,4,,5.43517,16,10,,,56.3,262,62,36,34,9,28,2,7,39,6.23446,4.47602,1.39286,1.43872,0.148855,0.10687,0.04198472946882248,0.273128,1.59858,0.296089,0.697674,,,5.81277,-0.181592,-0.0776115,999,,,,"sa737901"
"Ben Holmes",,2,5,,5.65714,26,2,,,35,161,38,24,22,6,18,0,2,29,7.45714,4.62857,1.61111,1.54286,0.180124,0.111801,0.06832297891378403,0.269504,1.6,0.301887,0.672269,,,5.54075,-0.182712,-0.372413,999,,,,"sa549147"
"Cam Vieaux",,3,4,,5.12563,35,4,,,59.7,270,63,36,34,10,28,0,4,51,7.68844,4.22111,1.82143,1.50754,0.188889,0.103704,0.08518519252538681,0.264706,1.52429,0.299435,0.714286,,,5.33209,-0.182864,-0.0650856,999,,,,"19529"
"Casey Sadler",,1,1,,4.39535,39,1,,,43,183,42,22,21,7,15,0,3,37,7.74419,3.13953,2.46667,1.46512,0.202186,0.0819672,0.12021858245134354,0.254545,1.32558,0.289256,0.741525,,,4.9062,-0.183142,0.0808363,999,,,,"11209"
"Kade Strowd","BAL",2,2,,4.85961,29,0,,,46.3,207,45,27,25,6,22,0,3,40,7.77538,4.27646,1.81818,1.16631,0.193237,0.10628,0.08695651590824127,0.247253,1.44708,0.286765,0.682594,,,4.83171,-0.184696,-0.254232,999,,,,"sa3011418"
"Cam Robinson","NYM",2,3,,4.94118,44,0,,,51,235,48,30,28,6,32,0,3,49,8.64706,5.64706,1.53125,1.05882,0.208511,0.13617,0.07234042882919312,0.24,1.56863,0.289655,0.698324,,,4.92171,-0.184901,-0.324093,999,,,,"sa3005216"
"Andy Rodriguez","TEX",2,3,,4.85961,32,0,,,46.3,209,48,27,25,7,21,1,2,38,7.38661,4.08207,1.80952,1.36069,0.181818,0.100478,0.08133971691131592,0.258065,1.49028,0.29078,0.709459,,,5.0693,-0.186065,-0.130584,999,,,,"sa3020863"
"Jesse Chavez",,2,1,,4.86486,39,2,,,40.7,184,45,24,22,8,18,0,1,41,9.06634,3.98034,2.27778,1.76904,0.222826,0.0978261,0.1250000074505806,0.272727,1.54791,0.318966,0.752896,,,5.19607,-0.187,-0.0304104,999,,,,"5448"
"Jake Faria",,2,2,,6.0788,20,8,,,53.3,256,62,39,36,8,31,0,4,41,6.92308,5.23452,1.32258,1.35084,0.160156,0.121094,0.0390625,0.280543,1.74484,0.313953,0.660147,,,5.63778,-0.187203,-0.353899,999,,,,"13699"
"Fernando Abad",,2,3,,5.06702,37,0,,,37.3,169,45,22,21,7,12,0,0,28,6.75603,2.89544,2.33333,1.68901,0.16568,0.0710059,0.09467454999685287,0.286624,1.52815,0.311475,0.741525,,,5.15853,-0.188484,-0.133409,999,,,,"4994"
"Ryan Anderson","NYY",3,4,,5.054,31,1,,,46.3,209,44,28,26,6,21,0,7,38,7.38661,4.08207,1.80952,1.16631,0.181818,0.100478,0.08133971691131592,0.243094,1.40389,0.277372,0.65371,,,5.11249,-0.188993,-0.28234,999,,,,"sa1172845"
"Triston Polley","TEX",3,5,,5.25151,35,2,,,49.7,228,52,31,29,7,25,0,4,39,7.06237,4.52716,1.56,1.26761,0.171053,0.109649,0.061403512954711914,0.261307,1.5493,0.294118,0.684524,,,5.26711,-0.189104,-0.219567,999,,,,"sa3010258"
"José Ureña",,3,6,,5.9761,18,15,,,75.3,346,86,53,50,14,38,0,2,52,6.21514,4.54183,1.36842,1.67331,0.150289,0.109827,0.040462426841259,0.281046,1.64675,0.3,0.680077,,,5.88452,-0.191088,-0.315621,999,,,,"11589"
"Brett de Geus","SEA",2,3,,5.01211,29,1,,,41.3,187,44,25,23,5,15,0,5,27,5.88378,3.26877,1.8,1.08959,0.144385,0.0802139,0.06417112052440643,0.263473,1.42857,0.288889,0.653846,,,4.97417,-0.192176,-0.307996,999,,,,"23592"
"Ron Marinaccio","NYY",3,4,,4.55497,51,0,,,57.3,250,48,31,29,8,31,0,6,60,9.42408,4.86911,1.93548,1.25654,0.24,0.124,0.11599999666213989,0.225352,1.37871,0.275862,0.707965,,,4.91298,-0.192227,-0.0625944,999,,,,"23488"
"Carlos A Francisco","PHI",3,4,,5.25151,43,0,,,49.7,225,48,31,29,7,27,2,4,45,8.14889,4.88934,1.66667,1.26761,0.2,0.12,0.08000000566244125,0.247423,1.50905,0.288732,0.674847,,,5.14639,-0.192403,-0.33293,999,,,,"sa3010827"
