Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Carlos Linarez","STL",0.25,1,0.9288,0.1549,0.1187,0.0221,0.002,0.0122,0.0736,0.0717,0.0464,0,0.3079,0.011,0.0075,0.0063,,0.0078,0.0032,0.166774,0.0464,0.3079,0.150698,0.213646,0.234388,0.201377,0.448034,0.0676141,3.64974,0.231581,0,-0.00114752,0.0246766,-0.0971676,22.4697,-0.00114752,0,-0.09719589946325868,0.020999999716877937,-0.0042018,999,,,,"sa3016346"
"Leosdany Molina","HOU",0.25,1,0.9353,0.1704,0.1339,0.0235,0.0018,0.0112,0.0782,0.0748,0.0419,0,0.2495,0.009,0.0075,0.0063,,0.0146,0.0058,0.182188,0.0419,0.2495,0.167936,0.222703,0.247086,0.209683,0.46979,0.064899,4.23003,0.233397,0,-0.000951959,0.0315754,-0.0902688,27.2363,-0.000951959,0,-0.08813809475395828,0.012000000104308128,-0.00420431,999,,,,"sa3015874"
"Patrick Romeri",,0.25,1,0.9202,0.1772,0.1218,0.0303,0.0023,0.0228,0.0895,0.0911,0.056,0,0.3193,0.01,0.0075,0.0063,,0.0109,0.0045,0.192567,0.056,0.3193,0.175384,0.244742,0.304825,0.242237,0.549567,0.112258,4.09462,0.263661,0,-0.00116637,0.0586118,-0.0632324,48.285,-0.00116637,0,-0.06418257928453386,-0.012000000104308128,-0.00420461,999,,,,"sa3010723"
"Jhostynxon Garcia","BOS",0.25,1,0.9117,0.1655,0.118,0.0284,0.0036,0.0155,0.0846,0.0801,0.0645,0,0.3032,0.01,0.0075,0.0063,,0.0104,0.0043,0.181529,0.0645,0.3032,0.212731,0.241522,0.271581,0.229767,0.513102,0.0900516,4.32236,0.249792,0,-0.00121817,0.0482549,-0.0735893,34.119,-0.00121817,0,-0.08015734900254756,0.004000000189989805,-0.00420623,999,,,,"sa3015523"
"Freddy Guilamo","HOU",0.25,1,0.9283,0.1422,0.099,0.0215,0.0019,0.0199,0.0773,0.0792,0.0479,0,0.3877,0.01,0.0075,0.0063,,0.0082,0.0034,0.153183,0.0479,0.3877,0.123549,0.201369,0.244856,0.198821,0.446225,0.091673,3.82309,0.231541,0,-0.001004,0.022554,-0.0992902,19.7072,-0.001004,0,-0.09721152856945992,0.020999999716877937,-0.00421164,999,,,,"sa3009297"
"Ynmanol Mariñez","MIA",0.25,1,0.9315,0.1811,0.1343,0.0327,0.0026,0.0115,0.0779,0.076,0.0457,0,0.2937,0.009,0.0075,0.0063,,0.0051,0.0021,0.194418,0.0457,0.2937,0.155601,0.237295,0.272142,0.226083,0.509437,0.0777241,3.44351,0.267592,0,-0.00132263,0.0451954,-0.0766488,36.2457,-0.00132263,0,-0.08030455315019935,0.004000000189989805,-0.00421263,999,,,,"sa3005716"
"Ben Metzinger","MIL",0.25,1,0.8971,0.1529,0.1115,0.0247,0.0015,0.0153,0.0799,0.0742,0.0801,0,0.3683,0.009,0.0075,0.0063,,0.0051,0.0021,0.170438,0.0801,0.3683,0.217486,0.243534,0.252592,0.225838,0.496126,0.0821536,3.09862,0.264107,0,-0.00141201,0.0449923,-0.0768519,36.3045,-0.00141201,0,-0.08032117772381753,0.004000000189989805,-0.00421429,999,,,,"sa3019927"
"Leonel Espinoza","CHC",0.25,1,0.9266,0.1641,0.117,0.0217,0.0022,0.0232,0.0834,0.0867,0.0466,0,0.3066,0.013,0.0075,0.0063,,0.0169,0.007,0.177099,0.0466,0.3066,0.15199,0.225118,0.28038,0.223468,0.505498,0.103281,4.32544,0.233162,0,-0.000935271,0.0430236,-0.0788205,35.9069,-0.000935271,0,-0.08033698046347126,0.004000000189989805,-0.00421587,999,,,,"sa3015735"
"Jordan Dissin","PHI",0.25,1,0.919,0.1498,0.1118,0.0222,0.0018,0.014,0.0751,0.0717,0.0572,0,0.345,0.01,0.0075,0.0063,,0.0078,0.0033,0.163003,0.0572,0.345,0.165797,0.218376,0.236779,0.205521,0.455155,0.0737758,3.58005,0.239295,0,-0.00121207,0.0281185,-0.0937257,22.3837,-0.00121207,0,-0.09736702521331608,0.020999999716877937,-0.00421886,999,,,,"sa3020100"
"Jorge Ruiz","LAA",0.25,1,0.919,0.1888,0.1428,0.0295,0.0022,0.0143,0.0868,0.0819,0.0542,0.002,0.2343,0.013,0.0075,0.0063,,0.0128,0.0052,0.205441,0.0542,0.2343,0.231327,0.257623,0.28901,0.242605,0.546633,0.0835691,3.93586,0.257413,0,-0.00123747,0.0589171,-0.0629271,47.2825,-0.00123747,0,-0.06440407503396273,-0.012000000104308128,-0.00423084,999,,,,"sa3015873"
"Christian Robinson",,0.25,1,0.9162,0.1794,0.1286,0.0301,0.0025,0.0182,0.0876,0.0854,0.06,0,0.3097,0.01,0.0075,0.0063,,0.0118,0.0048,0.195809,0.06,0.3097,0.193736,0.250981,0.293713,0.241866,0.544694,0.0979044,4.11715,0.270561,0,-0.00119621,0.0583034,-0.0635408,48.032,-0.00119621,0,-0.06452078279107809,-0.012000000104308128,-0.00423833,999,,,,"sa3017074"
"Sam Praytor","MIA",0.25,1,0.9236,0.1521,0.1122,0.0241,0.002,0.0138,0.0735,0.0716,0.0506,0,0.2931,0.012,0.0075,0.0063,,0.0088,0.0036,0.164682,0.0506,0.2931,0.172637,0.216061,0.239931,0.205006,0.455992,0.075249,3.70294,0.221564,0,-0.00110634,0.0276907,-0.0941534,22.1159,-0.00110634,0,-0.0975929347332567,0.020999999716877937,-0.00424139,999,,,,"sa3017151"
"Trent Tingelstad",,0.25,1,0.8872,0.1632,0.1195,0.0268,0.0027,0.0142,0.0865,0.0766,0.091,0,0.2954,0.008,0.0075,0.0063,,0.0076,0.0031,0.18395,0.091,0.2954,0.308057,0.263862,0.26826,0.242151,0.532122,0.0843102,3.62971,0.254657,0,-0.00147201,0.0585398,-0.0633043,48.226,-0.00147201,0,-0.06456017517484725,-0.012000000104308128,-0.00424226,999,,,,"sa3009896"
"Lazaro Benitez","DET",0.25,1,0.9301,0.1904,0.1371,0.0362,0.0025,0.0146,0.0837,0.0832,0.0451,0,0.2365,0.011,0.0075,0.0063,,0.0077,0.0032,0.204709,0.0451,0.2365,0.190698,0.248063,0.296097,0.240086,0.54416,0.091388,3.51749,0.256082,0,-0.00129928,0.0568248,-0.0650194,47.1649,-0.00129928,0,-0.06460679578594863,-0.012000000104308128,-0.00425105,999,,,,"sa3008819"
"Karl Ellison",,0.25,1,0.9162,0.1445,0.1045,0.0261,0.0023,0.0116,0.0731,0.0681,0.061,0,0.3363,0.009,0.0075,0.0063,,0.0079,0.0033,0.157717,0.061,0.3363,0.181386,0.21586,0.229208,0.201799,0.445068,0.0714909,3.85711,0.230809,0,-0.0011574,0.0250272,-0.096817,20.7234,-0.0011574,0,-0.09775823226664215,0.020999999716877937,-0.00426201,999,,,,"sa3018120"
"Jheremy Vargas","MIL",0.25,1,0.9012,0.1637,0.1261,0.0284,0.0018,0.0074,0.0778,0.0673,0.075,0,0.2735,0.01,0.0075,0.0063,,0.0132,0.0055,0.181647,0.075,0.2735,0.274223,0.250277,0.241789,0.225136,0.492065,0.060142,3.86307,0.248965,0,-0.00130798,0.044409,-0.0774351,35.8337,-0.00130798,0,-0.0808003859128803,0.004000000189989805,-0.00426208,999,,,,"sa3015353"
"Justin Lavey",,0.25,1,0.9232,0.1721,0.1296,0.0288,0.0027,0.011,0.0791,0.0738,0.055,0,0.313,0.008,0.0075,0.0063,,0.0153,0.0059,0.186417,0.055,0.313,0.175719,0.236591,0.259207,0.221959,0.495798,0.0727903,4.39311,0.265535,0,-0.000914267,0.0417706,-0.0800736,34.4641,-0.000914267,0,-0.08077171357581392,0.004000000189989805,-0.00426336,999,,,,"sa3014817"
"Kristian Robinson","ARI",0.25,1,0.9145,0.1705,0.1158,0.0234,0.0027,0.0286,0.0935,0.0969,0.0587,0.002,0.3563,0.013,0.0075,0.0063,,0.0219,0.009,0.186441,0.0587,0.3563,0.164749,0.243736,0.311755,0.243774,0.555491,0.125314,4.80969,0.264197,0,-0.000848003,0.0598879,-0.0619563,48.3291,-0.000848003,0,-0.06486047041835263,-0.012000000104308128,-0.00426807,999,,,,"sa3006884"
"Juan Carlos Negret",,0.25,1,0.9092,0.1607,0.1026,0.0269,0.0014,0.0298,0.092,0.0965,0.064,0,0.3128,0.013,0.0075,0.0063,,0.005,0.002,0.176749,0.064,0.3128,0.204604,0.239207,0.307743,0.241421,0.54695,0.130994,3.28026,0.228009,0,-0.001228,0.0579335,-0.0639107,47.7284,-0.001228,0,-0.06492248084396124,-0.012000000104308128,-0.00427839,999,,,,"sa3003430"
"Johnny Ascanio","CIN",0.25,1,0.9229,0.1823,0.1389,0.0295,0.0018,0.0121,0.0826,0.0783,0.0533,0,0.2428,0.01,0.0075,0.0063,,0.0093,0.0038,0.19753,0.0533,0.2428,0.219522,0.247157,0.272727,0.232163,0.519884,0.0751977,3.66582,0.251961,0,-0.00130187,0.050245,-0.0715992,35.6619,-0.00130187,0,-0.08100708853453398,0.004000000189989805,-0.00428269,999,,,,"sa3015526"
"D'Andre Smith","NYM",0.25,1,0.9233,0.1669,0.1236,0.0302,0.0022,0.0109,0.0776,0.0725,0.0499,0,0.3165,0.013,0.0075,0.0063,,0.0115,0.0047,0.180765,0.0499,0.3165,0.157662,0.231257,0.253655,0.217473,0.484912,0.0728907,3.95149,0.258535,0,-0.00112077,0.0380448,-0.0837994,35.4814,-0.00112077,0,-0.08104957279283553,0.004000000189989805,-0.00428692,999,,,,"sa3020536"
"Luis Curbelo",,0.25,1,0.9182,0.1761,0.1067,0.0376,0.0029,0.0288,0.0955,0.1004,0.058,0.001,0.3636,0.01,0.0075,0.0063,,0.0086,0.0035,0.191788,0.058,0.3636,0.159516,0.245648,0.333043,0.251966,0.57869,0.141255,3.98474,0.276205,0,-0.00109565,0.0666911,-0.0551531,54.9154,-0.00109565,0,-0.056032531429082155,-0.020999999716877937,-0.00428936,999,,,,"sa918086"
"Grayson Byrd",,0.25,1,0.9112,0.1821,0.1213,0.0389,0.0033,0.0186,0.0918,0.0887,0.065,0,0.3107,0.01,0.0075,0.0063,,0.0118,0.0049,0.199846,0.065,0.3107,0.209205,0.25873,0.311018,0.251969,0.569748,0.111172,4.1577,0.277401,0,-0.0012207,0.0666936,-0.0551506,54.9174,-0.0012207,0,-0.056155113968998194,-0.020999999716877937,-0.00430159,999,,,,"sa3010387"
"Shawn Goosenberg","CHW",0.25,1,0.9036,0.182,0.1334,0.0303,0.0022,0.0162,0.0878,0.0806,0.0706,0,0.2649,0.012,0.0075,0.0063,,0.0223,0.0087,0.201417,0.0706,0.2649,0.266516,0.266278,0.293714,0.250757,0.559992,0.0922975,4.35942,0.263175,0,-0.000876386,0.0656872,-0.056157,53.8512,-0.000876386,0,-0.05617227411130443,-0.020999999716877937,-0.00430744,999,,,,"sa3017116"
"Jack Herman","PIT",0.25,1,0.9245,0.1831,0.1268,0.0295,0.0028,0.024,0.0906,0.0944,0.0527,0.001,0.2946,0.009,0.0075,0.0063,,0.0106,0.0044,0.198053,0.0527,0.2946,0.178887,0.246352,0.313899,0.245391,0.560251,0.115846,4.04771,0.259374,0,-0.00118185,0.0612311,-0.0606131,48.2453,-0.00118185,0,-0.06529818300623447,-0.012000000104308128,-0.00431171,999,,,,"sa3007877"
"Tommy Jew",,0.25,1,0.9132,0.1576,0.1121,0.0262,0.0022,0.017,0.0823,0.0781,0.063,0.001,0.3452,0.01,0.0075,0.0063,,0.0211,0.0082,0.17258,0.063,0.3452,0.182503,0.232062,0.261827,0.22106,0.493889,0.0892466,4.776,0.251746,0,-0.000659553,0.0410237,-0.0808205,33.8511,-0.000659553,0,-0.08126387553056702,0.004000000189989805,-0.00431243,999,,,,"sa3015071"
"Sebastian Espino","TOR",0.25,1,0.927,0.1753,0.1125,0.04,0.0024,0.0204,0.0878,0.0892,0.0512,0,0.3709,0.008,0.0075,0.0063,,0.0096,0.004,0.189105,0.0512,0.3709,0.138043,0.235987,0.303452,0.236614,0.539439,0.114347,4.0875,0.285162,0,-0.00109128,0.0539412,-0.067903,46.445,-0.00109128,0,-0.06526137422770262,-0.012000000104308128,-0.00431632,999,,,,"sa3003347"
"Zack Raabe","MIL",0.25,1,0.8971,0.1621,0.1282,0.0254,0.0022,0.0063,0.0771,0.0654,0.0791,0,0.2443,0.01,0.0075,0.0063,,0.0106,0.0043,0.180693,0.0791,0.2443,0.323782,0.252793,0.234979,0.224531,0.487772,0.054286,3.65228,0.238226,0,-0.00136926,0.0439061,-0.077938,35.4277,-0.00136926,0,-0.08136457076761872,0.004000000189989805,-0.00431833,999,,,,"sa3017046"
"Bryson Horne","ATL",0.25,1,0.9273,0.1957,0.1307,0.0404,0.0023,0.0223,0.0987,0.099,0.0519,0.001,0.3116,0.007,0.0075,0.0063,,0.0057,0.0023,0.211043,0.0519,0.3116,0.16656,0.256214,0.331716,0.256269,0.58793,0.120673,3.46228,0.288567,0,-0.00128397,0.0702655,-0.0515787,55.5204,-0.00128397,0,-0.0563874727813527,-0.020999999716877937,-0.00432062,999,,,,"sa3014891"
"Torin Montgomery","MIA",0.25,1,0.8978,0.1827,0.1329,0.0322,0.0023,0.0153,0.0888,0.082,0.0764,0,0.2777,0.012,0.0075,0.0063,,0.0072,0.003,0.203497,0.0764,0.2777,0.275117,0.272819,0.295612,0.255095,0.56843,0.0921141,3.33728,0.273395,0,-0.00153138,0.0692904,-0.0525538,55.6952,-0.00153138,0,-0.05641828535590321,-0.020999999716877937,-0.00432369,999,,,,"sa3019823"
"Ruben Ibarra","CIN",0.25,1,0.9018,0.177,0.1177,0.0266,0.0014,0.0313,0.0992,0.1026,0.0704,0.002,0.2971,0.014,0.0075,0.0063,,0.005,0.002,0.196274,0.0704,0.2971,0.236957,0.263057,0.333001,0.26182,0.596058,0.136727,3.20633,0.250818,0,-0.00138595,0.0748754,-0.0469688,55.5435,-0.00138595,0,-0.056460825726389885,-0.020999999716877937,-0.00432793,999,,,,"sa3017053"
"Edwin Mateo",,0.25,1,0.9162,0.1806,0.1318,0.0306,0.0026,0.0157,0.0866,0.0828,0.058,0,0.2639,0.012,0.0075,0.0063,,0.0132,0.0053,0.197119,0.058,0.2639,0.21978,0.252189,0.28771,0.24051,0.539899,0.0905916,4.24459,0.256016,0,-0.00115191,0.0571775,-0.0646667,47.108,-0.00115191,0,-0.06560239498503506,-0.012000000104308128,-0.00434619,999,,,,"sa3003364"
"Davis Tavárez",,0.25,1,0.9312,0.1842,0.1291,0.03,0.0027,0.0224,0.0885,0.0922,0.044,0,0.2915,0.011,0.0075,0.0063,,0.0093,0.0038,0.197809,0.044,0.2915,0.150943,0.240717,0.30799,0.240497,0.548706,0.11018,4.00185,0.258963,0,-0.00116241,0.0571663,-0.0646779,47.0988,-0.00116241,0,-0.06562412530183792,-0.012000000104308128,-0.00434836,999,,,,"sa3004271"
"Madison Santos","NYY",0.25,1,0.8913,0.136,0.0964,0.0194,0.0017,0.0184,0.0835,0.076,0.0859,0.001,0.3739,0.009,0.0075,0.0063,,0.017,0.0071,0.152586,0.0859,0.3739,0.229741,0.232364,0.239987,0.21594,0.47235,0.0874004,4.24842,0.232182,0,-0.00106304,0.0367721,-0.0850721,32.7819,-0.00106304,0,-0.0816043367376551,0.004000000189989805,-0.00435052,999,,,,"sa3006206"
"Pablo Olivares",,0.25,1,0.9072,0.1773,0.1306,0.0315,0.0028,0.0124,0.0858,0.0781,0.067,0,0.2531,0.012,0.0075,0.0063,,0.0144,0.0059,0.195437,0.067,0.2531,0.264717,0.257925,0.277337,0.240534,0.535262,0.0819004,4.28235,0.254005,0,-0.00122525,0.0571974,-0.0646468,47.1242,-0.00122525,0,-0.06565590109676123,-0.012000000104308128,-0.00435153,999,,,,"sa872547"
"Jacob Gonzalez","CHW",0.25,1,0.9177,0.16,0.1262,0.0221,0.0017,0.01,0.0722,0.0663,0.0575,0,0.2386,0.011,0.0075,0.0063,,0.0097,0.004,0.174349,0.0575,0.2386,0.240989,0.229949,0.234826,0.2109,0.464775,0.0604773,3.62132,0.221697,0,-0.0012485,0.0325863,-0.0892579,26.2259,-0.0012485,0,-0.08964529493823647,0.012000000104308128,-0.00435461,999,,,,"sa3022498"
"Kingston Liniak",,0.25,1,0.9191,0.1601,0.1159,0.0249,0.0027,0.0167,0.0791,0.0776,0.0571,0,0.276,0.01,0.0075,0.0063,,0.0131,0.0055,0.174192,0.0571,0.276,0.206884,0.22864,0.261778,0.219338,0.490418,0.0875857,4.23128,0.226219,0,-0.00111147,0.0395937,-0.0822505,32.7841,-0.00111147,0,-0.08165011217352003,0.004000000189989805,-0.00435509,999,,,,"sa3007020"
"Evan Skoug",,0.25,1,0.8752,0.1607,0.0973,0.0369,0.002,0.0245,0.0981,0.0919,0.096,0.005,0.3186,0.015,0.0075,0.0063,,0.0065,0.0027,0.183615,0.096,0.3186,0.301318,0.273423,0.314328,0.261172,0.587751,0.130713,3.39079,0.252409,0,-0.00140606,0.0743372,-0.047507,61.1903,-0.00140606,0,-0.0486968457698822,-0.028999999165534973,-0.00435561,999,,,,"sa829713"
"Denzer Guzman","LAA",0.25,1,0.928,0.1649,0.123,0.0278,0.0028,0.0114,0.076,0.0722,0.0502,0.001,0.3025,0.008,0.0075,0.0063,,0.009,0.0037,0.177694,0.0502,0.3025,0.16595,0.224514,0.250647,0.211962,0.475161,0.0729526,3.94695,0.246943,0,-0.00115015,0.0334678,-0.0883764,26.043,-0.00115015,0,-0.08976607618387789,0.012000000104308128,-0.00436665,999,,,,"sa3015711"
"Luke Brown","PIT",0.25,1,0.9093,0.1754,0.1222,0.0319,0.0025,0.0188,0.0894,0.0862,0.0649,0,0.2959,0.012,0.0075,0.0063,,0.0175,0.0071,0.192896,0.0649,0.2959,0.219331,0.2539,0.295502,0.244538,0.549402,0.102606,4.51413,0.26009,0,-0.00103084,0.0605223,-0.0613219,47.6731,-0.00103084,0,-0.06585596175864339,-0.012000000104308128,-0.00436734,999,,,,"sa3017333"
"Efrenyer Narvaez","TEX",0.25,1,0.9327,0.1535,0.1134,0.022,0.0022,0.0159,0.0754,0.0753,0.0415,0,0.308,0.012,0.0075,0.0063,,0.0106,0.0044,0.164576,0.0415,0.308,0.13474,0.208312,0.244023,0.201621,0.452335,0.0794468,3.98773,0.223268,0,-0.00102313,0.0248799,-0.0969643,18.3781,-0.00102313,0,-0.09882325667422265,0.020999999716877937,-0.00437235,999,,,,"sa3008885"
"Jean Carmona",,0.25,1,0.9232,0.1683,0.1245,0.0275,0.0028,0.0134,0.0794,0.0761,0.053,0,0.3121,0.01,0.0075,0.0063,,0.0127,0.0052,0.182301,0.053,0.3121,0.169817,0.232766,0.26159,0.220861,0.494357,0.0792894,4.23651,0.255948,0,-0.00109952,0.0408588,-0.0809854,33.7158,-0.00109952,0,-0.08186871267389506,0.004000000189989805,-0.00437275,999,,,,"sa3003340"
"Kyle Hayes","KCR",0.25,1,0.9147,0.1444,0.1063,0.0212,0.003,0.0139,0.0744,0.0697,0.0575,0,0.3164,0.014,0.0075,0.0063,,0.0098,0.004,0.157866,0.0575,0.3164,0.181732,0.217269,0.233191,0.20421,0.45046,0.0753252,4.07869,0.220476,0,-0.00109828,0.0270298,-0.0948144,18.4064,-0.00109828,0,-0.09886441437993199,0.020999999716877937,-0.00437646,999,,,,"sa3018212"
"Jorge Oña",,0.25,1,0.9132,0.1839,0.1169,0.0377,0.0021,0.0272,0.0967,0.0996,0.06,0,0.3689,0.013,0.0075,0.0063,,0.0081,0.0033,0.20138,0.06,0.3689,0.162646,0.258529,0.336618,0.260699,0.595147,0.135239,3.87573,0.298704,0,-0.00123606,0.0739442,-0.0478999,60.8678,-0.00123606,0,-0.048919828375801444,-0.028999999165534973,-0.00437784,999,,,,"20040"
"Danny Bautista Jr.","OAK",0.25,1,0.9302,0.1992,0.152,0.0348,0.0023,0.0102,0.0808,0.0767,0.045,0,0.1667,0.011,0.0075,0.0063,,0.0174,0.0076,0.214148,0.045,0.1667,0.269946,0.256818,0.289508,0.242307,0.546326,0.0753601,4.0875,0.248423,0,-0.00133046,0.0586695,-0.0631747,53.634,-0.00133046,0,-0.056886640610173345,-0.020999999716877937,-0.00437867,999,,,,"sa3005602"
"Tanner O'Tremba","SFG",0.25,1,0.9062,0.169,0.1226,0.0274,0.0028,0.0162,0.0837,0.0799,0.061,0,0.2988,0.019,0.0075,0.0063,,0.0118,0.0047,0.186493,0.061,0.2988,0.20415,0.250579,0.276539,0.236874,0.527118,0.0900463,4.15112,0.25522,0,-0.00118482,0.0541572,-0.067687,47.6804,-0.00118482,0,-0.06600086740218103,-0.012000000104308128,-0.00438178,999,,,,"sa3020116"
"Carlos Rojas","LAD",0.25,1,0.9114,0.142,0.1106,0.0188,0.0013,0.0112,0.0755,0.0684,0.0628,0,0.2657,0.012,0.0075,0.0063,,0.0088,0.0036,0.155804,0.0628,0.2657,0.236357,0.218175,0.216041,0.199146,0.434216,0.060237,3.52289,0.203738,0,-0.00118801,0.0228242,-0.09902,21.0163,-0.00118801,0,-0.09903695515822619,0.020999999716877937,-0.00438538,999,,,,"sa3015607"
"Cole Fontenelle","LAA",0.25,1,0.932,0.1682,0.1218,0.0236,0.0023,0.0206,0.0823,0.0844,0.0432,0,0.2972,0.011,0.0075,0.0063,,0.013,0.0054,0.180472,0.0432,0.2972,0.145357,0.22381,0.277146,0.221181,0.500956,0.0966738,4.08208,0.237414,0,-0.00103532,0.0411243,-0.0807199,32.433,-0.00103532,0,-0.08199472515843809,0.004000000189989805,-0.00438945,999,,,,"sa3022429"
"Riley Mahan",,0.25,1,0.9242,0.1853,0.1191,0.0397,0.0036,0.0228,0.0925,0.095,0.053,0,0.3392,0.009,0.0075,0.0063,,0.0092,0.0038,0.200498,0.053,0.3392,0.15625,0.248868,0.325146,0.250826,0.574014,0.124648,4.25641,0.285238,0,-0.00115929,0.0657445,-0.0560996,54.1386,-0.00115929,0,-0.05704276531469077,-0.020999999716877937,-0.0043901,999,,,,"sa829844"
"Anderson De Los Santos","BAL",0.25,1,0.9345,0.17,0.1267,0.0267,0.0021,0.0146,0.0781,0.0776,0.0427,0,0.2815,0.009,0.0075,0.0063,,0.0122,0.0052,0.181915,0.0427,0.2815,0.151687,0.223106,0.261958,0.215185,0.485064,0.0800428,3.98174,0.240595,0,-0.0011294,0.0361446,-0.0856996,32.496,-0.0011294,0,-0.08201325300615281,0.004000000189989805,-0.0043913,999,,,,"sa3015747"
"Miguel Rodríguez","BAL",0.25,1,0.9027,0.1347,0.1089,0.016,0.0014,0.0084,0.0698,0.0598,0.0695,0,0.287,0.014,0.0075,0.0063,,0.0096,0.0039,0.149219,0.0695,0.287,0.24216,0.219583,0.197962,0.194796,0.417545,0.0487427,3.71802,0.205433,0,-0.00120857,0.0192113,-0.102633,18.3638,-0.00120857,0,-0.09902578231412917,0.020999999716877937,-0.00439255,999,,,,"sa3021226"
"Danny Oriente",,0.25,1,0.9072,0.1781,0.1357,0.0267,0.0025,0.0132,0.0854,0.0784,0.067,0,0.245,0.012,0.0075,0.0063,,0.0131,0.0055,0.196318,0.067,0.245,0.273469,0.25873,0.274912,0.240196,0.533642,0.0785935,3.89283,0.251181,0,-0.00135572,0.0569161,-0.0649281,46.8934,-0.00135572,0,-0.0660676104016602,-0.012000000104308128,-0.00439258,999,,,,"sa3014943"
"Joshua Day","ARI",0.25,1,0.9214,0.1717,0.1288,0.0284,0.0028,0.0118,0.0795,0.0757,0.0508,0.001,0.2885,0.014,0.0075,0.0063,,0.0086,0.0036,0.186347,0.0508,0.2885,0.176083,0.237999,0.261776,0.223486,0.499775,0.0754287,3.91318,0.254375,0,-0.00128349,0.0430388,-0.0788054,34.7285,-0.00128349,0,-0.08214502630289644,0.004000000189989805,-0.00439616,999,,,,"sa3020091"
"Diego Mosquera","NYM",0.25,1,0.9182,0.1584,0.1258,0.0232,0.0024,0.007,0.0723,0.0644,0.056,0,0.2835,0.012,0.0075,0.0063,,0.0083,0.0034,0.172511,0.056,0.2835,0.197531,0.227835,0.225877,0.206657,0.453712,0.0533653,3.59477,0.23835,0,-0.00126832,0.029062,-0.0927822,28.2305,-0.00126832,0,-0.09017994103487581,0.012000000104308128,-0.00439964,999,,,,"sa3016825"
"Ryan McCarthy","CHW",0.25,1,0.9207,0.1609,0.1174,0.0228,0.0022,0.0185,0.0784,0.0777,0.0535,0,0.2958,0.012,0.0075,0.0063,,0.0112,0.0046,0.174758,0.0535,0.2958,0.180865,0.227835,0.264581,0.219823,0.492417,0.089823,3.821,0.23196,0,-0.00111083,0.0399962,-0.081848,32.41,-0.00111083,0,-0.08209772827103734,0.004000000189989805,-0.00439972,999,,,,"sa3022264"
"Jaden Rudd","TOR",0.25,1,0.8838,0.1387,0.1046,0.0214,0.0018,0.0108,0.0784,0.0655,0.0864,0,0.335,0.016,0.0075,0.0063,,0.0126,0.0051,0.156936,0.0864,0.335,0.25791,0.242629,0.22177,0.216504,0.464398,0.0648337,3.93034,0.234464,0,-0.00122756,0.0372401,-0.0846041,32.5066,-0.00122756,0,-0.08209871605504304,0.004000000189989805,-0.00439982,999,,,,"sa3017178"
"Aldenis Sanchez",,0.25,1,0.9123,0.1759,0.1322,0.0277,0.0033,0.0127,0.0875,0.0793,0.0649,0.001,0.3087,0.009,0.0075,0.0063,,0.0247,0.0102,0.192809,0.0649,0.3087,0.210236,0.251384,0.272169,0.234467,0.523553,0.0793599,4.86635,0.272727,0,-0.000945517,0.0521581,-0.069686,45.6228,-0.000945517,0,-0.0661007547751069,-0.012000000104308128,-0.00440002,999,,,,"sa3003222"
"Logan Tanner","CIN",0.25,1,0.9118,0.1496,0.1101,0.0249,0.0014,0.0132,0.0766,0.0715,0.0654,0,0.3068,0.009,0.0075,0.0063,,0.0069,0.0028,0.164071,0.0654,0.3068,0.213168,0.22542,0.237881,0.210157,0.463301,0.07381,3.46292,0.227599,0,-0.00122341,0.0319693,-0.0898749,20.9097,-0.00122341,0,-0.09920439729467034,0.020999999716877937,-0.00440208,999,,,,"sa3020117"
"Johanfran Garcia","BOS",0.25,1,0.9248,0.1562,0.1164,0.0249,0.0023,0.0125,0.0758,0.0726,0.0504,0,0.3104,0.011,0.0075,0.0063,,0.0102,0.0042,0.168901,0.0504,0.3104,0.162371,0.21898,0.241241,0.206718,0.460221,0.07234,3.87822,0.235806,0,-0.0011027,0.0291131,-0.0927311,18.1436,-0.0011027,0,-0.09918372856918722,0.020999999716877937,-0.0044083,999,,,,"sa3018424"
"Jesus Bugarin","COL",0.25,1,0.9508,0.2086,0.1566,0.0291,0.0035,0.0194,0.0874,0.0918,0.0264,0,0.259,0.009,0.0075,0.0063,,0.0118,0.0051,0.219394,0.0264,0.259,0.10193,0.245547,0.318574,0.24522,0.564121,0.0991796,4.12206,0.278276,0,-0.00127198,0.0610888,-0.0607554,34.5751,-0.00127198,0,-0.08232352510094643,0.004000000189989805,-0.00441396,999,,,,"sa3011857"
"Osmy Gregorio",,0.25,1,0.933,0.1807,0.1395,0.029,0.0036,0.0087,0.0779,0.0726,0.0452,0,0.2577,0.008,0.0075,0.0063,,0.0138,0.0056,0.193676,0.0452,0.2577,0.175398,0.235383,0.260557,0.220921,0.49594,0.066881,4.29947,0.255155,0,-0.00108841,0.0409085,-0.0809357,32.2529,-0.00108841,0,-0.08226362988352776,0.004000000189989805,-0.00441627,999,,,,"sa917348"
