Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Rob Brantly","TBR",63,229,204,48,36,9,1,2,21,26,14,0,38,10,1,0,5,0,1,0.235294,0.0611354,0.165939,0.368421,0.31441,0.318627,0.286222,0.633038,0.0833333,2.85924,0.278788,,-0.884385,21.7874,-6.11492,84.0106,-0.884385,-4.2,-5.271718859672546,0.007084369659423828,0.250873,999,,,,"10655"
"Oscar Colás","CHW",125,513,478,114,74,20,1,19,63,63,28,2,132,4,2,1,12,5,3,0.238494,0.0545809,0.25731,0.212121,0.285156,0.403766,0.295739,0.688922,0.165272,3.81566,0.288754,,-1.06757,52.8623,-9.64372,85.0297,-1.06757,1,-10.269535183906555,-4.654761791229248,0.249824,515.530029296875,,,,"30162"
"Tanner Schobel","MIN",122,534,482,112,83,15,4,10,54,52,42,0,126,6,4,0,13,7,1,0.232365,0.0786517,0.235955,0.333333,0.299625,0.342324,0.284283,0.641949,0.109959,5.08598,0.291429,,-0.0314492,49.9456,-15.1191,79.3829,-0.0314492,-4.4,-13.223161596804857,-2.437919020652771,0.247502,999,,,,"sa3020009"
"Vimael Machín",,97,390,347,82,60,15,2,5,38,38,36,2,72,3,3,1,11,1,1,0.236311,0.0923077,0.184615,0.5,0.311054,0.334294,0.285802,0.645348,0.0979827,2.96762,0.282051,,-0.969475,36.9692,-10.5501,76.2031,-0.969475,0.2,-12.46695351600647,1.6329806596040726,0.244207,999,,,,"17684"
"José Rodríguez","CHW",111,514,491,118,83,19,2,14,66,58,19,1,111,2,2,0,10,18,7,0.240326,0.036965,0.215953,0.171171,0.270428,0.372709,0.276911,0.643137,0.132383,5.8535,0.282609,,-0.148174,44.9279,-17.7,71.9793,-0.148174,0.5,-17.405564963817596,2.3885949850082397,0.243971,750.5599975585938,,,,"24388"
"Jorge Alfaro","CHC",88,317,297,70,48,14,1,7,26,39,12,0,95,6,2,0,7,4,1,0.23569,0.0378549,0.299685,0.126316,0.277603,0.360269,0.277851,0.637872,0.124579,3.9497,0.319797,,-0.130616,27.956,-10.6686,72.3646,-0.130616,-3.2,-10.983476638793945,2.6237800121307373,0.243008,999,,,,"12180"
"Dominic Miroglio",,66,250,225,50,33,11,1,5,23,30,20,0,55,3,2,0,5,0,1,0.222222,0.08,0.22,0.363636,0.292,0.346667,0.281962,0.638667,0.124444,2.59634,0.269461,,-0.853565,22.9008,-7.56023,72.7443,-0.853565,-1.4,-9.295001745223999,3.192886471748352,0.240579,999,,,,"sa739013"
"Tucker Bradley","KCR",101,401,356,89,61,19,4,5,46,41,34,0,90,3,2,6,5,8,3,0.25,0.084788,0.224439,0.377778,0.318987,0.367978,0.302787,0.686965,0.117978,5.7026,0.319392,,-0.421336,43.6683,-5.19122,86.7324,-0.421336,0,-6.79619175195694,-4.420194149017334,0.240113,999,,,,"sa3014937"
"Max Schrock",,62,201,186,48,34,9,1,4,22,22,12,0,36,2,1,0,2,2,1,0.258065,0.0597015,0.179104,0.333333,0.308458,0.38172,0.301434,0.690178,0.123656,4.10703,0.29932,,-0.391924,21.6627,-2.82797,92.4278,-0.391924,-2.9,-2.277471125125885,-2.1614639163017273,0.24001,999,,,,"17750"
"Daniel Robertson",,73,238,210,45,32,9,0,4,26,23,21,0,59,6,1,0,10,0,1,0.214286,0.0882353,0.247899,0.355932,0.302521,0.314286,0.279081,0.616807,0.1,2.08332,0.277027,,-0.87668,21.2322,-7.7667,70.8132,-0.87668,2.9,-9.482289254665375,3.77448570728302,0.239144,999,,,,"14145"
"Hunter Stovall","COL",103,419,386,100,74,18,3,5,45,43,26,0,78,2,2,3,10,9,4,0.259067,0.0620525,0.186158,0.333333,0.307692,0.360104,0.293192,0.667796,0.101036,5.08,0.311475,,-0.674235,42.2897,-8.76303,66.735,-0.674235,4.5,-17.941351294517517,6.0395355224609375,0.236216,999,,,,"sa3008181"
"Hanser Alberto",,79,228,217,56,38,13,1,4,26,23,6,0,28,2,1,2,4,1,1,0.258065,0.0263158,0.122807,0.214286,0.283186,0.382488,0.287248,0.665674,0.124424,3.55326,0.27957,,-0.576514,21.8864,-5.89407,79.1438,-0.576514,0,-6.274244248867035,0.8377425074577332,0.230347,999,,,,"11902"
"José Azocar","SDP",117,403,376,89,65,15,3,6,44,39,19,0,101,3,2,3,10,18,7,0.236702,0.0471464,0.25062,0.188119,0.2775,0.340426,0.270382,0.617926,0.103723,6.52114,0.306273,,-0.024892,33.0402,-16.063,71.6109,-0.024892,1.3,-14.198331030085683,2.780746579170227,0.230162,717.6099853515625,,,,"18821"
"Dylan Crews","WSN",37,167,151,33,22,7,0,4,20,21,10,0,46,5,1,0,5,2,4,0.218543,0.0598802,0.275449,0.217391,0.287425,0.344371,0.279806,0.631796,0.125828,3.48558,0.284314,,-1.5734,14.9987,-5.34928,72.3248,-1.5734,3.3,-7.299065351486206,3.913609564304352,0.229587,999,,,,"sa3022882"
"Oscar Gonzalez",,131,538,513,128,83,25,2,18,57,75,19,1,124,3,3,0,10,1,1,0.249513,0.035316,0.230483,0.153226,0.27881,0.411306,0.294712,0.690116,0.161793,2.74379,0.294118,,-1.02341,54.9794,-10.5728,87.3801,-1.02341,-0.9,-9.158640027046204,-6.830335021018982,0.228357,747.1699829101562,,,,"20970"
"Greg Jones","TBR",75,322,293,59,39,10,3,7,39,35,21,0,133,6,1,1,4,17,3,0.201365,0.0652174,0.413043,0.157895,0.267913,0.327645,0.263432,0.595558,0.12628,8.34349,0.337662,,1.62523,24.541,-14.6928,68.2144,1.62523,0.8,-10.638406872749329,1.9831275343894958,0.227849,999,,,,"sa3010151"
"Bryson Brigman",,95,374,342,82,62,14,2,4,38,42,24,1,76,5,2,1,9,5,3,0.239766,0.0641711,0.203209,0.315789,0.297587,0.327485,0.276666,0.625073,0.0877193,4.32599,0.295455,,-0.959695,32.6147,-12.955,72.9846,-0.959695,-1.1,-13.476745009422302,3.022574782371521,0.22774,999,,,,"sa829857"
"Trevor Hauver","TEX",106,461,399,85,53,19,2,11,47,49,54,0,153,3,4,1,9,1,1,0.213033,0.117137,0.331887,0.352941,0.308696,0.353383,0.294229,0.662079,0.140351,3.11075,0.309623,,-1.06964,46.9258,-9.24438,82.5667,-1.06964,2.4,-10.699339389801025,-2.6815695762634277,0.227551,999,,,,"sa3014448"
"Robbie Glendinning","PHI",90,368,326,69,44,14,1,10,34,45,37,0,140,4,1,0,13,2,1,0.211656,0.100543,0.380435,0.264286,0.298913,0.352761,0.28942,0.651674,0.141104,3.00736,0.333333,,-0.677014,35.9893,-8.84933,78.6282,-0.677014,-1.2,-10.42032253742218,0.15214574337005615,0.225909,999,,,,"sa3004978"
"Kyle Lewis",,80,336,300,76,53,11,0,12,41,43,32,0,90,2,2,0,7,1,1,0.253333,0.0952381,0.267857,0.355556,0.327381,0.41,0.322101,0.737381,0.156667,2.07437,0.32,,-0.892424,41.9794,1.03977,100.838,-0.892424,0,-0.5435257256031036,-8.641975402832031,0.22519,999,,,,"19508"
"Tyler Locklear","SEA",82,362,321,72,45,17,1,9,36,46,26,0,92,13,2,0,15,5,1,0.224299,0.0718232,0.254144,0.282609,0.30663,0.367601,0.29833,0.674231,0.143302,4.3899,0.283784,,-0.0693084,38.0812,-6.02637,92.1075,-0.0693084,0.1,-3.4927131086587906,-6.550499819219112,0.224967,999,,,,"sa3019970"
"Yonathan Daza","COL",95,347,321,93,72,16,2,3,38,33,18,0,55,3,3,2,10,3,3,0.28972,0.0518732,0.158501,0.327273,0.330435,0.380062,0.311006,0.710497,0.0903427,3.67871,0.338346,,-1.38281,40.1564,-2.12353,78.6771,-1.38281,-0.3,-10.549099922180176,0.9749853014945984,0.223798,999,,,,"15794"
"Nick Pratto","KCR",126,513,448,102,59,23,4,16,60,62,52,1,176,8,5,0,6,3,2,0.227679,0.101365,0.34308,0.295455,0.315789,0.404018,0.313118,0.719807,0.176339,4.40875,0.329502,,-1.15336,60.2663,-2.23974,93.8928,-1.15336,-0.9,-4.907329201698303,-10.32460343837738,0.219147,674.25,,,,"22117"
"Pedro Severino",,79,304,280,65,45,13,0,7,30,31,21,0,76,1,2,0,6,3,1,0.232143,0.0690789,0.25,0.276316,0.286184,0.353571,0.280433,0.639756,0.121429,3.06854,0.291457,,-0.338321,27.4614,-9.57923,79.7029,-0.338321,-6,-7.731634259223938,-0.41505002975463867,0.217581,999,,,,"14523"
"Hernán Pérez","CIN",79,286,264,64,44,11,1,8,32,32,19,1,74,1,2,0,11,8,3,0.242424,0.0664336,0.258741,0.256757,0.293706,0.382576,0.292515,0.676282,0.140152,4.90611,0.304348,,-0.151657,28.7052,-6.14223,76.1211,-0.151657,-2.1,-8.612215787172318,1.0525574684143066,0.217502,999,,,,"5751"
"Jared Oliva",,98,352,322,75,50,15,4,6,42,40,22,0,93,6,1,1,7,12,4,0.232919,0.0625,0.264205,0.236559,0.293447,0.360248,0.287035,0.653696,0.127329,6.95287,0.308036,,0.110688,33.7273,-9.16186,78.0776,0.110688,3.2,-9.135493271052837,-0.6800704002380371,0.213788,999,,,,"19968"
"Victor Reyes",,120,466,438,108,75,20,2,11,52,55,22,0,114,3,3,0,10,4,2,0.246575,0.0472103,0.244635,0.192982,0.285408,0.376712,0.286987,0.66212,0.130137,4.18402,0.306962,,-0.814668,44.632,-12.1474,78.9635,-0.814668,4,-12.560741186141968,-1.1366844177246094,0.212929,999,,,,"15487"
"Peyton Wilson","KCR",118,515,466,113,79,24,4,6,56,55,36,0,114,9,3,1,7,11,4,0.242489,0.0699029,0.221359,0.315789,0.307393,0.349785,0.290773,0.657178,0.107296,5.58102,0.30659,,-0.443747,50.9442,-11.8056,78.4051,-0.443747,-3.5,-13.769461572170258,-1.607730746269226,0.211438,999,,,,"sa3017110"
"Cadyn Grenier","BAL",105,414,360,72,51,15,2,4,43,36,42,0,128,7,2,3,4,7,3,0.2,0.101449,0.309179,0.328125,0.294404,0.286111,0.265523,0.580515,0.0861111,5.07002,0.295652,,-0.636746,32.2715,-18.172,67.3863,-0.636746,0.3,-16.81507021188736,4.86349231004715,0.210845,999,,,,"sa3008140"
"Jurickson Profar",,133,514,450,106,70,25,1,10,59,49,53,0,89,6,4,1,11,4,1,0.235556,0.103113,0.173152,0.595506,0.321637,0.362222,0.303548,0.68386,0.126667,3.63771,0.270423,,-0.616039,56.2989,-6.32906,93.8454,-0.616039,-5.2,-4.535115420818329,-10.865784645080566,0.209942,749.8300170898438,,,,"10815"
"Niko Kavadas","BOS",116,481,402,81,46,18,0,17,49,60,68,1,183,8,3,0,5,1,1,0.201493,0.141372,0.380457,0.371585,0.326403,0.373134,0.311432,0.699538,0.171642,1.5999,0.312195,,-1.1544,55.8338,-2.77325,90.7232,-1.1544,1.1,-6.500965595245361,-7.736713767051697,0.209876,999,,,,"sa3017337"
"Cody Milligan","ATL",97,430,385,92,70,17,3,2,56,38,38,1,105,4,3,0,6,13,4,0.238961,0.0883721,0.244186,0.361905,0.311628,0.314286,0.280393,0.625914,0.0753247,6.36924,0.320285,,0.0564191,38.8292,-13.5638,71.6926,0.0564191,0.9,-15.023071520030499,2.4799529314041138,0.209626,999,,,,"sa1169818"
"Phil Clarke","TOR",77,308,272,63,47,12,0,4,35,31,26,0,55,8,1,1,7,2,1,0.231618,0.0844156,0.178571,0.472727,0.315961,0.319853,0.287695,0.635814,0.0882353,3.06295,0.275701,,-0.646193,29.6802,-7.84782,81.8504,-0.646193,-6.7,-7.3442816734313965,-1.0415635108947754,0.207285,999,,,,"sa3011379"
"Brooks Baldwin","CHW",89,384,351,78,54,12,2,10,46,41,25,1,105,1,2,5,5,9,2,0.222222,0.0651042,0.273438,0.238095,0.274406,0.353276,0.272985,0.627683,0.131054,5.90416,0.285714,,0.347139,32.3129,-14.4753,69.2583,0.347139,1.4,-13.797471225261688,2.8109346628189087,0.205437,999,,,,"sa3019918"
"Nelson Cruz",,101,398,356,88,60,13,1,14,41,55,33,4,105,5,4,0,11,2,1,0.247191,0.0829146,0.263819,0.314286,0.316583,0.407303,0.311062,0.723886,0.160112,2.95367,0.307054,,-0.74636,46.0769,-2.41708,98.8825,-0.74636,0,-1.2973430752754211,-10.236625671386719,0.201576,999,,,,"2434"
"Jermaine Palacios",,101,393,363,85,57,17,0,11,45,43,24,0,111,2,3,1,10,6,5,0.23416,0.0610687,0.282443,0.216216,0.283163,0.371901,0.284814,0.655064,0.137741,3.41483,0.303279,,-1.54992,36.9311,-10.9537,74.2752,-1.54992,-2,-13.663616299629211,2.3320107460021973,0.20152,999,,,,"18371"
"Riley Adams","WSN",70,249,220,48,27,13,1,7,22,29,20,0,77,7,1,1,5,0,1,0.218182,0.0803213,0.309237,0.25974,0.302419,0.381818,0.300786,0.684238,0.163636,2.43283,0.29927,,-0.838155,26.702,-3.63719,86.3898,-0.838155,-6,-5.036534249782562,-1.4254851341247559,0.201294,736.6099853515625,,,,"19864"
"Jackson Loftin","HOU",116,453,406,81,57,16,1,7,52,45,32,0,126,14,1,0,9,23,4,0.199507,0.0706402,0.278146,0.253968,0.280353,0.295566,0.261005,0.57592,0.0960591,6.40822,0.270073,,2.11806,33.6119,-21.5836,62.8085,2.11806,-0.3,-18.069052696228027,4.693386256694794,0.20097,999,,,,"sa3019931"
"Elehuris Montero","COL",120,484,442,113,70,21,2,20,59,71,30,0,132,7,5,0,8,0,1,0.255656,0.0619835,0.272727,0.227273,0.309917,0.447964,0.324536,0.757881,0.192308,2.71385,0.315254,,-1.24653,61.4491,2.47654,87.7472,-1.24653,3,-8.593319416046143,-5.891828536987305,0.19937,404.4700012207031,,,,"20543"
"Tirso Ornelas","SDP",123,529,480,112,76,26,2,8,53,53,42,1,123,3,3,1,11,4,2,0.233333,0.0793951,0.232514,0.341463,0.297348,0.345833,0.283285,0.643182,0.1125,3.58641,0.295455,,-0.968771,49.0393,-15.4163,80.261,-0.968771,3.7,-13.904731690883636,-2.1311285495758057,0.197569,999,,,,"sa3004048"
"David Bañuelos","BAL",53,191,174,34,21,6,1,6,20,21,12,0,77,2,1,2,4,0,1,0.195402,0.0628272,0.403141,0.155844,0.253968,0.344828,0.261334,0.598796,0.149425,3.68421,0.304348,,-0.691757,14.2241,-9.04816,64.4829,-0.691757,0.8,-8.820121943950653,4.308965265750885,0.197264,999,,,,"sa3004056"
"Marcos Castañon","SDP",126,531,484,105,64,26,0,15,55,63,37,1,153,7,3,0,13,0,1,0.216942,0.0696798,0.288136,0.24183,0.280603,0.363636,0.281163,0.644239,0.146694,1.69887,0.282132,,-1.24653,48.2887,-16.4105,78.8382,-1.24653,-2.9,-15.167345523834229,-0.9489419460296631,0.196342,999,,,,"sa3016818"
"Tyler Hardman","NYY",89,365,332,67,38,10,2,17,42,51,26,0,136,3,4,0,12,5,2,0.201807,0.0712329,0.372603,0.191176,0.263014,0.39759,0.283432,0.660604,0.195783,5.14315,0.273224,,-0.360399,33.8809,-10.5922,79.5621,-0.360399,-2.5,-9.29883587360382,-1.1588771343231201,0.193799,999,,,,"sa3016955"
"Israel Pineda","WSN",76,303,285,59,39,12,1,7,26,30,15,0,92,2,1,0,8,0,1,0.207018,0.049505,0.30363,0.163043,0.250825,0.329825,0.253571,0.58065,0.122807,2.3834,0.278075,,-0.853565,20.6115,-16.3073,54.7377,-0.853565,3.9,-17.84373641014099,9.466578483581543,0.19372,999,,,,"22906"
"Chase Calabuig",,85,349,316,76,55,15,2,4,36,31,29,0,58,2,2,0,9,1,1,0.240506,0.0830946,0.166189,0.5,0.30659,0.338608,0.286485,0.645198,0.0981013,3.16678,0.28125,,-0.884719,33.2805,-9.24313,84.2548,-0.884719,1.4,-7.46897292137146,-2.447001814842224,0.193611,999,,,,"sa3006927"
"Spencer Jones","NYY",116,526,489,105,68,21,3,13,56,59,32,0,174,3,2,0,7,22,7,0.214724,0.0608365,0.330798,0.183908,0.26616,0.349693,0.268704,0.615853,0.134969,6.2205,0.302632,,0.651826,42.3916,-21.6985,69.3534,0.651826,0.8,-18.663452982902527,2.732686698436737,0.193505,999,,,,"sa3019969"
"Mario Feliciano",,66,261,244,59,43,12,1,3,26,25,10,0,53,5,2,0,9,0,1,0.241803,0.0383142,0.203065,0.188679,0.283525,0.336066,0.272201,0.61959,0.0942623,2.7936,0.294737,,-0.868975,21.7926,-10.0087,69.4246,-0.868975,-1.3,-10.430903017520905,3.4949734210968018,0.192631,999,,,,"20263"
"Richie Martin","LAA",106,381,340,71,50,15,4,2,42,34,29,0,103,9,1,2,7,16,5,0.208824,0.0761155,0.270341,0.281553,0.287599,0.294118,0.263277,0.581717,0.0852941,7.28575,0.292373,,0.411559,28.9886,-17.434,61.6109,0.411559,1.9,-17.113726764917374,6.099735617637634,0.192536,999,,,,"17736"
"Ji Hwan Bae","PIT",113,444,400,96,70,18,4,4,66,43,37,0,99,3,2,2,5,22,8,0.24,0.0833333,0.222973,0.373737,0.307692,0.335,0.285936,0.642692,0.095,7.46226,0.307692,,0.175812,42.1371,-11.9617,75.4255,0.175812,-1.5,-13.341366410255432,0.13139331340789795,0.190677,481.1400146484375,,,,"23818"
"Luke Ritter","NYM",107,442,388,75,48,12,1,14,46,52,42,1,160,9,2,1,10,3,1,0.193299,0.0950226,0.361991,0.2625,0.285714,0.337629,0.277225,0.623343,0.14433,3.66459,0.282407,,-0.57718,38.7499,-15.1052,75.5385,-0.57718,-0.8,-13.971601724624634,0.8240446448326111,0.190108,999,,,,"sa3009878"
"Juan Yepez","WSN",121,467,428,109,67,23,1,18,50,60,30,0,105,4,5,0,14,1,1,0.254673,0.0642398,0.224839,0.285714,0.30621,0.439252,0.319401,0.745462,0.184579,2.27948,0.293548,,-1.0003,57.2992,0.397966,98.8686,-1.0003,-7.2,-1.6548442244529724,-12.347707271575928,0.189757,664.5,,,,"18400"
"Adam Haseley",,106,385,354,82,61,13,2,6,40,38,24,1,75,4,1,2,8,8,3,0.231638,0.0623377,0.194805,0.32,0.287206,0.330508,0.27245,0.617715,0.0988701,4.98812,0.277372,,-0.344285,32.2257,-14.6843,68.8869,-0.344285,2.1,-14.697067230939865,3.5146089792251587,0.189288,999,,,,"19878"
"Tomás Nido","NYM",79,251,233,52,40,8,0,4,25,21,12,0,63,1,1,4,10,0,1,0.223176,0.0478088,0.250996,0.190476,0.263158,0.309013,0.252408,0.572171,0.0858369,2.05777,0.287425,,-0.83045,16.8317,-13.7512,58.9013,-0.83045,2.3,-13.610133647918701,6.911257982254028,0.184468,999,,,,"13755"
"Spencer Packard","SEA",106,480,431,101,73,18,1,9,47,55,38,1,91,9,2,0,9,1,1,0.234339,0.0791667,0.189583,0.417582,0.308333,0.343387,0.289564,0.651721,0.109049,2.41816,0.276276,,-1.13899,47,-11.4852,86.0316,-1.13899,0,-9.172786951065063,-5.2910051345825195,0.183941,999,,,,"sa3016803"
"Darren Baker","WSN",106,466,428,106,87,15,2,2,43,38,29,0,86,1,2,6,5,11,4,0.247664,0.0622318,0.184549,0.337209,0.295652,0.306075,0.268457,0.601727,0.0584112,4.84726,0.304094,,-0.389812,37.4605,-19.3189,64.7167,-0.389812,5,-20.758996099233627,6.712228059768677,0.181952,999,,,,"sa3017554"
"Deyvison De Los Santos","CLE",123,526,499,115,80,18,1,16,54,59,21,0,164,3,3,0,11,2,1,0.230461,0.039924,0.311787,0.128049,0.264259,0.366733,0.272656,0.630992,0.136273,3.00343,0.307453,,-0.823411,44.118,-19.9721,72.1383,-0.823411,0.4,-18.38345992565155,2.3326866924762726,0.181538,999,,,,"sa3015168"
"Evan White","LAA",43,163,148,32,19,6,0,7,19,23,13,0,49,2,0,0,3,1,1,0.216216,0.0797546,0.300613,0.265306,0.288344,0.398649,0.29913,0.686992,0.182432,2.56747,0.271739,,-0.484052,17.2554,-2.6052,86.4611,-0.484052,2.4,-3.1283028721809387,-0.5945618152618408,0.181007,999,,,,"20078"
"Ronaiker Palma","COL",68,251,234,60,50,8,1,1,25,20,10,0,33,2,2,3,9,2,2,0.25641,0.0398406,0.131474,0.30303,0.290323,0.311966,0.266375,0.602288,0.0555556,3.5701,0.292079,,-0.921874,19.7431,-10.8398,48.7569,-0.921874,5.5,-16.855965316295624,10.111258029937744,0.179898,999,,,,"sa3005624"
"Gage Workman","DET",113,471,433,89,53,22,4,10,56,48,33,0,180,3,2,0,8,12,4,0.205543,0.0700637,0.382166,0.183333,0.265393,0.344111,0.266659,0.609504,0.138568,6.82158,0.322449,,0.0259319,37.1591,-20.2295,65.5835,0.0259319,0,-19.397253489121795,5.191799163818359,0.17921,999,,,,"sa3014441"
"Victor Mesa Jr.","MIA",127,549,508,115,80,24,2,9,57,54,32,0,134,4,3,2,4,9,3,0.226378,0.0582878,0.24408,0.238806,0.276051,0.334646,0.268374,0.610697,0.108268,4.65865,0.288043,,-0.360028,44.0949,-22.7976,64.5972,-0.360028,5.5,-24.43849867582321,7.517195701599121,0.1772,999,,,,"sa3010700"
"Ivan Johnson","CIN",88,364,333,71,44,15,2,10,42,44,23,0,117,6,1,1,7,8,2,0.213213,0.0631868,0.321429,0.196581,0.275482,0.36036,0.278315,0.635842,0.147147,5.83214,0.294686,,0.19337,32.2412,-12.1101,66.6017,0.19337,2.9,-14.867286637425423,4.237448692321777,0.17626,999,,,,"sa1169627"
"Jordan Qsar",,90,357,314,62,35,12,4,11,40,45,38,1,142,4,1,0,2,7,2,0.197452,0.106443,0.397759,0.267606,0.291317,0.366242,0.288727,0.657559,0.16879,6.50203,0.314815,,-0.0297455,34.7082,-8.79021,78.1638,-0.0297455,3.2,-9.687208535149693,-0.7351851463317871,0.173172,999,,,,"sa3007078"
"MJ Melendez","KCR",137,568,503,125,71,27,4,23,73,72,58,1,149,2,5,0,5,4,4,0.248509,0.102113,0.262324,0.389262,0.325704,0.455268,0.33462,0.780973,0.206759,4.05571,0.303571,,-1.88998,76.8711,7.66357,108.797,-1.88998,-15.4,4.09701406955719,-21.661022663116455,0.172938,290.8299865722656,,,,"22197"
"Carlos Cortes","NYM",110,438,392,84,52,21,1,10,48,45,39,0,115,3,4,0,8,1,1,0.214286,0.0890411,0.262557,0.33913,0.287671,0.34949,0.280683,0.637161,0.135204,2.74955,0.273063,,-0.94636,39.6568,-13.7109,77.8561,-0.94636,4.6,-12.961983680725098,-0.2280426025390625,0.172288,999,,,,"sa3008079"
"Josh Kasevich","TOR",89,372,339,85,68,15,0,2,39,33,25,0,48,5,3,0,14,5,2,0.250737,0.0672043,0.129032,0.520833,0.30914,0.312684,0.278776,0.621824,0.0619469,3.52072,0.284247,,-0.599258,33.0921,-12.2339,75.6687,-0.599258,-3.6,-11.444534063339233,0.5005292892456055,0.169023,999,,,,"sa3020203"
"Errol Robinson","BAL",78,279,253,52,43,7,1,1,25,19,24,0,89,2,0,0,6,6,2,0.205534,0.0860215,0.318996,0.269663,0.27957,0.252964,0.245097,0.532534,0.0474308,4.8943,0.312883,,-0.17581,17.0153,-16.9793,53.2286,-0.17581,7,-15.811486929655075,8.025132298469543,0.168813,999,,,,"sa857819"
"José Iglesias","NYM",96,376,354,88,63,20,1,4,39,36,15,0,58,5,2,0,8,2,2,0.248588,0.0398936,0.154255,0.258621,0.287234,0.344633,0.276938,0.631867,0.0960452,3.20656,0.285714,,-1.08368,32.8741,-12.9393,75.3461,-1.08368,-2.7,-12.567632913589478,1.4446208477020264,0.167837,999,,,,"10231"
"Brainer Bonaci","BOS",94,417,379,92,66,17,2,7,47,42,34,0,102,1,3,0,7,6,3,0.242744,0.0815348,0.244604,0.333333,0.304556,0.353562,0.290035,0.658118,0.110818,4.46288,0.311355,,-0.844452,40.9943,-9.81473,75.892,-0.844452,-4.2,-12.890099227428436,0.3965611457824707,0.166966,999,,,,"sa3008836"
"Aledmys Díaz","OAK",95,328,302,72,48,18,0,6,28,29,18,2,61,6,2,0,10,1,1,0.238411,0.054878,0.185976,0.295082,0.292683,0.357616,0.28302,0.650299,0.119205,1.89906,0.278481,,-0.761437,30.3341,-9.63082,81.8532,-0.761437,-5.2,-7.8933727741241455,-1.584479570388794,0.166152,743.4199829101562,,,,"15937"
"Avisaíl García","MIA",96,363,331,77,52,13,1,11,35,41,24,2,104,6,2,0,9,4,1,0.232628,0.0661157,0.286501,0.230769,0.294766,0.377643,0.291802,0.672409,0.145015,3.85607,0.302752,,-0.238488,36.2186,-8.01088,80.3029,-0.238488,2.4,-9.09630462527275,-1.6013226509094238,0.166104,692.8300170898438,,,,"5760"
"Bryan Lavastida","CLE",101,420,374,87,61,17,2,7,48,44,34,1,94,6,4,2,9,8,3,0.23262,0.0809524,0.22381,0.361702,0.303828,0.34492,0.286489,0.648748,0.112299,5.01419,0.288809,,-0.436746,40.0524,-11.1221,81.7263,-0.436746,-10.7,-9.632935404777527,-2.983950614929199,0.16483,999,,,,"24765"
"Abimelec Ortiz","TEX",114,447,405,92,53,15,3,21,55,66,31,1,147,4,5,2,4,1,2,0.22716,0.0693512,0.328859,0.210884,0.285393,0.434568,0.306317,0.719961,0.207407,3.63327,0.293388,,-1.3145,49.988,-4.47639,90.9447,-1.3145,0.8,-6.164504170417786,-7.412080943584442,0.160607,999,,,,"sa3016926"
"Yasiel Puig",,93,381,347,85,55,18,1,11,46,48,27,1,84,5,2,0,8,10,4,0.244957,0.0708661,0.220472,0.321429,0.307087,0.397695,0.30596,0.704781,0.152738,4.99371,0.291339,,-0.350953,42.4942,-3.92842,85.1339,-0.350953,0.2,-7.367780834436417,-3.99973563849926,0.160437,736.219970703125,,,,"14225"
"Anthony Bemboom","DET",61,221,198,42,31,6,2,3,21,17,19,0,53,2,2,0,4,1,1,0.212121,0.0859729,0.239819,0.358491,0.285068,0.308081,0.265364,0.593149,0.0959596,4.07781,0.270833,,-0.622744,17.1978,-9.72972,64.6856,-0.622744,0,-9.974135279655457,4.0601115226745605,0.159014,999,,,,"13854"
"Johan Camargo",,94,343,313,78,56,13,1,8,35,36,27,0,68,2,1,0,8,0,1,0.249201,0.0787172,0.198251,0.397059,0.311953,0.373802,0.301557,0.685755,0.124601,2.25671,0.294118,,-1.07701,37.0017,-4.79081,91.0429,-1.07701,-9,-4.883094310760498,-5.219135761260986,0.15755,999,,,,"14950"
"Shayne Fontana","BAL",94,373,330,75,55,12,2,6,41,41,31,0,88,8,2,2,6,9,3,0.227273,0.0831099,0.235925,0.352273,0.307278,0.330303,0.285736,0.637581,0.10303,5.46888,0.289916,,-0.190516,35.3371,-10.1108,81.3964,-0.190516,1.5,-8.505079478025436,-2.6115522384643555,0.155197,999,,,,"sa3010897"
"Scott Kingery","PHI",107,406,360,73,47,15,3,8,45,39,34,0,139,3,3,6,3,12,1,0.202778,0.0837438,0.342365,0.244604,0.275,0.327778,0.266784,0.602778,0.125,6.84672,0.300926,,1.33069,32.0732,-17.3955,63.4537,1.33069,0.3,-17.051104307174683,4.775308430194855,0.154773,750.1400146484375,,,,"17975"
"Didi Gregorius",,76,304,279,63,41,13,2,7,31,31,16,1,48,6,3,0,4,2,1,0.225806,0.0526316,0.157895,0.333333,0.279605,0.362007,0.278264,0.641612,0.136201,4.21607,0.246696,,-0.499796,26.9136,-10.127,78.1992,-0.499796,-3.7,-8.440861970186234,-0.3490300178527832,0.153442,999,,,,"6012"
"Nick Dini","TBR",65,241,210,43,29,8,0,6,30,26,24,0,63,5,2,0,4,3,1,0.204762,0.0995851,0.261411,0.380952,0.298755,0.328571,0.281742,0.627327,0.12381,3.90178,0.258741,,-0.268975,22.0324,-7.33201,80.9054,-0.268975,-5.3,-5.7828773856163025,-0.8724575042724609,0.152852,999,,,,"18206"
