Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jake Fraley","CIN",99,356,310,75,49,14,1,11,39,50,39,4,78,5,2,0,1,12,3,0.241935,0.109551,0.219101,0.5,0.33427,0.4,0.318913,0.73427,0.158065,4.89582,0.286996,,0.44801,43.5358,0.159259,93.8179,0.44801,0.3,-2.278487980365753,-3.6241621375083923,0.620473,999,,,,"19260"
"Lenyn Sosa","CHW",126,513,482,118,80,21,1,16,55,63,23,14,115,3,3,2,1,1,3,0.244813,0.0448343,0.224172,0.2,0.2818,0.392116,0.279271,0.673917,0.147303,2.52881,0.288136,,-1.77511,45.8458,-16.6603,73.6147,-1.77511,4.9,-17.993638038635254,6.784920692443848,0.620332,999,,,,"22896"
"Mickey Moniak","LAA",116,446,418,100,59,18,5,18,50,59,21,5,133,4,3,0,2,5,3,0.239234,0.0470852,0.298206,0.157895,0.280269,0.435407,0.300258,0.715676,0.196172,5.18408,0.303704,,-0.874939,47.6321,-6.71043,87.2432,-0.874939,-2.9,-7.692203938961029,-1.2612581253051758,0.618226,999,,,,"19956"
"Jimmy Glowenke","SFG",104,417,373,84,54,21,1,8,44,49,29,8,102,11,1,3,0,2,1,0.225201,0.0695444,0.244604,0.284314,0.299517,0.351206,0.280733,0.650723,0.126005,3.2938,0.287879,,-0.684719,37.7729,-13.0361,77.0831,-0.684719,2.9,-12.523610651493073,4.432187080383301,0.609387,999,,,,"sa3014548"
"Liover Peguero","PIT",130,559,518,127,87,25,3,12,66,64,34,14,117,2,2,3,0,16,4,0.245174,0.0608229,0.209302,0.290598,0.293165,0.374517,0.280444,0.667683,0.129344,5.63542,0.294118,,0.671829,50.5014,-17.6095,71.7439,0.671829,-0.2,-18.896001636981964,5.961816594004631,0.608748,999,,,,"24273"
"Arquímedes Gamboa","STL",119,458,406,87,64,15,3,5,47,38,48,5,120,2,1,1,0,9,2,0.214286,0.104803,0.262009,0.4,0.299781,0.302956,0.268234,0.602737,0.0886699,5.46749,0.29078,,0.115985,36.7325,-19.0722,67.2897,0.115985,3.9,-18.443594381213188,8.948501110076904,0.608663,999,,,,"sa877497"
"Brainer Bonaci","BOS",103,460,417,105,73,20,2,10,55,51,39,7,101,1,3,0,0,6,3,0.251799,0.0847826,0.219565,0.386139,0.315217,0.381295,0.29906,0.696512,0.129496,4.37492,0.307443,,-0.882977,48.6693,-7.379,82.1473,-0.882977,-3.9,-10.722943007946014,1.170546531677246,0.605933,999,,,,"sa3008836"
"César Salazar","HOU",77,292,256,58,40,13,0,5,27,37,20,6,61,12,3,1,0,2,1,0.226562,0.0684932,0.208904,0.327869,0.309278,0.335938,0.280511,0.645216,0.109375,2.75747,0.274611,,-0.530616,26.3962,-9.18231,76.3283,-0.530616,-0.4,-8.812788426876068,4.964491456747055,0.60555,999,,,,"21587"
"Derek Hill","TEX",101,390,357,86,60,13,3,10,51,50,24,4,97,3,2,4,0,10,3,0.240896,0.0615385,0.248718,0.247423,0.292746,0.378151,0.287866,0.670897,0.137255,6.24705,0.301587,,0.0942406,37.6375,-9.88175,78.156,0.0942406,1.5,-10.113482981920242,2.9329806566238403,0.605293,999,,,,"16947"
"Corey Joyce","DET",98,377,325,70,48,14,2,6,39,41,39,6,100,11,2,0,0,6,2,0.215385,0.103448,0.265252,0.39,0.318302,0.326154,0.285411,0.644456,0.110769,4.89029,0.289593,,-0.353027,35.6144,-10.3209,78.581,-0.353027,-0.9,-10.028513997793198,3.2556439638137817,0.601898,999,,,,"sa3010596"
"Keston Hiura",,103,402,355,85,49,16,1,19,46,65,31,11,126,14,2,0,1,2,2,0.239437,0.0771144,0.313433,0.246032,0.323383,0.450704,0.324484,0.774087,0.211268,2.97054,0.311321,,-1.08368,51.0211,2.03971,102.435,-1.08368,-0.4,0.12900793552398682,-7.785361677408218,0.601827,999,,,,"20003"
"Luke Raley","SEA",101,372,326,73,46,13,1,13,47,46,26,3,113,17,2,1,0,7,2,0.223926,0.0698925,0.303763,0.230089,0.312668,0.389571,0.306347,0.702239,0.165644,5.17946,0.29703,,-0.106797,41.61,-3.71606,97.6641,-0.106797,-1.4,-1.1479795724153519,-5.500529170036316,0.597359,999,,,,"19354"
"Josh Lester",,107,440,409,95,58,19,2,16,51,60,26,6,124,2,3,0,1,2,1,0.232274,0.0590909,0.281818,0.209677,0.279545,0.405868,0.288921,0.685413,0.173594,3.71524,0.290441,,-0.638488,42.8486,-10.7629,83.6044,-0.638488,-1.3,-9.282431721687317,0.3166961669921875,0.596674,999,,,,"17737"
"Adalberto Mondesi",,54,211,197,47,30,9,3,5,27,27,10,3,67,1,1,2,0,16,3,0.238579,0.0473934,0.317536,0.149254,0.277512,0.390863,0.281526,0.668375,0.152284,8.95403,0.333333,,1.64097,19.2519,-6.45724,69.9944,1.64097,2.4,-5.945103645324707,4.72583794593811,0.593283,999,,,,"13769"
"Maverick Handley","BAL",78,300,263,55,40,9,1,5,31,32,27,9,84,8,1,1,0,5,1,0.209125,0.09,0.28,0.321429,0.301003,0.307985,0.263514,0.608988,0.0988593,4.7252,0.285714,,0.0693838,22.8845,-13.6687,65.9937,0.0693838,2.4,-12.154620930552483,7.911463737487793,0.593279,999,,,,"sa3010848"
"Vinny Capra","MIL",88,332,293,71,50,15,2,4,37,33,32,5,68,4,2,1,0,4,2,0.242321,0.0963855,0.204819,0.470588,0.323263,0.348123,0.293346,0.671386,0.105802,4.54071,0.300448,,-0.668271,33.5511,-6.90113,81.5605,-0.668271,-0.8,-8.252416610717773,2.859611928462982,0.589804,999,,,,"25040"
"Símon Muzziotti","PHI",114,466,429,109,82,17,4,6,48,45,32,10,82,1,2,2,1,14,7,0.254079,0.0686695,0.175966,0.390244,0.306034,0.354312,0.281603,0.660347,0.100233,5.44081,0.300292,,-0.963584,42.5482,-14.2311,73.388,-0.963584,11.5,-16.326768219470978,6.363315582275391,0.58913,999,,,,"19553"
"Brennan Milone","OAK",117,499,442,105,71,23,1,10,52,53,46,8,113,6,5,0,0,1,1,0.237557,0.0921844,0.226453,0.40708,0.314629,0.361991,0.292621,0.67662,0.124434,2.43782,0.29321,,-1.10817,50.1272,-10.673,88.5076,-1.10817,6.1,-7.97952139377594,-3.06740140914917,0.589034,999,,,,"sa3019974"
"Terrell Tatum","CHW",118,505,427,91,61,21,3,6,62,47,61,8,152,6,3,8,1,20,4,0.213115,0.120792,0.30099,0.401316,0.317907,0.318501,0.282053,0.636409,0.105386,6.62408,0.3125,,1.38707,46.2977,-15.2336,75.5431,1.38707,0.3,-13.41167688369751,2.1555262207984924,0.588499,999,,,,"sa3017338"
"Everson Pereira","NYY",112,478,436,100,61,18,3,18,62,65,35,9,145,5,2,0,0,11,3,0.229358,0.0732218,0.303347,0.241379,0.292887,0.408257,0.295792,0.701144,0.178899,6.00918,0.298182,,0.224895,49.2765,-8.96507,88.1285,0.224895,1.5,-6.574443817138672,-3.7689595222473145,0.58804,999,,,,"23695"
"Jimmy Herron","COL",110,453,401,101,68,20,3,10,58,56,42,5,93,7,3,0,0,14,3,0.25187,0.0927152,0.205298,0.451613,0.331126,0.391521,0.31354,0.722647,0.139651,5.93396,0.302326,,0.670792,53.3763,-1.81907,80.3755,0.670792,5.8,-10.342438280582428,0.8066139221191406,0.58762,999,,,,"sa3008183"
"Cody Thomas",,100,410,377,85,50,21,4,10,38,45,26,4,115,4,3,0,0,2,1,0.225464,0.0634146,0.280488,0.226087,0.280488,0.381963,0.2827,0.662451,0.156499,4.41896,0.294118,,-0.607667,37.8086,-12.1475,81.6312,-0.607667,6.1,-9.631604671478271,1.5805997848510742,0.586249,999,,,,"19828"
"Wyatt Young","NYM",124,533,478,108,84,18,2,4,57,43,49,8,115,2,3,1,0,7,2,0.225941,0.0919325,0.21576,0.426087,0.298872,0.297071,0.262708,0.595943,0.0711297,4.39453,0.287293,,-0.422707,40.3015,-24.6414,65.8062,-0.422707,4.8,-23.001115947961807,10.675220489501953,0.581103,999,,,,"sa3017081"
"Connor Joe","PIT",100,378,327,78,50,18,2,8,46,31,43,4,90,6,2,0,0,2,2,0.238532,0.113757,0.238095,0.477778,0.335979,0.379205,0.313319,0.715184,0.140673,3.78017,0.30303,,-1.17614,44.4699,-1.58716,93.7829,-1.17614,1.2,-4.087536454200745,-2.9666664600372314,0.580361,999,,,,"16572"
"José Tena","CLE",127,530,486,112,74,25,3,10,58,57,34,6,147,5,3,2,0,7,5,0.230453,0.0641509,0.277359,0.231293,0.285985,0.355967,0.276369,0.641952,0.125514,4.67489,0.307229,,-1.53484,46.0879,-18.4896,74.7119,-1.53484,-0.5,-17.594046354293823,5.342151641845703,0.573905,999,,,,"23691"
"Corey Rosier","BOS",113,461,415,106,74,20,6,6,66,53,35,4,101,5,3,3,0,25,5,0.255422,0.0759219,0.219089,0.346535,0.318777,0.375904,0.301374,0.694681,0.120482,8.13543,0.321543,,2.04205,49.6612,-6.509,83.7514,2.04205,2.1,-6.933267831802368,-2.981569766998291,0.573179,999,,,,"sa3016961"
"Carson Kelly","DET",86,293,259,57,38,12,0,7,30,27,28,7,65,3,3,0,1,1,1,0.220077,0.0955631,0.221843,0.430769,0.300341,0.34749,0.27721,0.647832,0.127413,2.11434,0.263158,,-0.699796,25.6835,-10.0168,72.8968,-0.699796,0.6,-10.215047836303711,5.982863068580627,0.570657,999,,,,"13620"
"Isaac Collins","MIL",99,419,361,84,58,18,3,5,53,42,47,5,90,6,2,3,0,13,5,0.232687,0.112172,0.214797,0.522222,0.329327,0.34072,0.296559,0.670047,0.108033,6.0322,0.294776,,-0.327133,43.4613,-7.59137,83.7146,-0.327133,4.8,-8.780500501394272,0.18139362335205078,0.565554,999,,,,"sa3009884"
"Josh Harrison",,84,306,277,68,49,14,1,4,28,28,15,5,59,11,2,1,0,2,1,0.245487,0.0490196,0.19281,0.254237,0.308197,0.34657,0.283958,0.654767,0.101083,3.48342,0.296296,,-0.561437,28.5378,-8.74657,75.4472,-0.561437,3.7,-9.563766539096832,4.824338674545288,0.56412,999,,,,"8202"
"Jake Mangum","TBR",98,422,394,96,67,20,5,4,46,47,18,5,88,7,3,0,0,9,4,0.243655,0.042654,0.208531,0.204545,0.28673,0.350254,0.273369,0.636984,0.106599,6.25738,0.301639,,-0.558658,35.6448,-15.7735,75.1013,-0.558658,2.9,-13.148537874221802,4.450558543205261,0.56239,999,,,,"sa3011255"
"Donovan Walton","SFG",81,329,294,72,50,16,1,5,37,36,24,6,56,6,2,3,1,2,3,0.244898,0.0729483,0.170213,0.428571,0.312883,0.357143,0.289058,0.670026,0.112245,3.31319,0.285106,,-1.43641,32.0764,-8.01031,82.6641,-1.43641,1.7,-8.502184867858887,2.9088478088378906,0.559618,999,,,,"19314"
"Tom Murphy","SFG",57,193,171,41,27,8,0,6,20,20,19,4,56,1,2,0,0,0,1,0.239766,0.0984456,0.290155,0.339286,0.316062,0.391813,0.301416,0.707875,0.152047,1.52195,0.315315,,-0.753398,20.7977,-2.7182,90.9489,-0.753398,-1.6,-2.917505443096161,1.9457083940505981,0.558574,999,,,,"13499"
"Austin Martin","MIN",90,394,337,81,59,16,2,4,45,43,38,6,74,16,2,1,0,13,4,0.240356,0.0964467,0.187817,0.513514,0.343511,0.335312,0.302349,0.678823,0.0949555,5.56421,0.295019,,0.0872396,42.7626,-5.24403,91.9044,0.0872396,-5.5,-3.7346714586019516,-4.052322149276733,0.558368,999,,,,"sa3014454"
"Eliezer Alfonzo","DET",95,394,365,98,77,14,0,7,45,41,20,13,36,3,3,3,0,1,0,0.268493,0.0507614,0.0913706,0.555556,0.309463,0.364384,0.281603,0.673846,0.0958904,2.53063,0.28,,-0.470346,35.9742,-12.0324,75.9415,-0.470346,-3.2,-11.828222543001175,4.038388967514038,0.558084,999,,,,"sa3003262"
"Kramer Robertson",,103,426,365,75,57,13,1,4,50,39,48,9,103,11,1,1,0,9,3,0.205479,0.112676,0.241784,0.466019,0.315294,0.279452,0.267272,0.594746,0.0739726,4.77765,0.274131,,-0.290682,33.8256,-18.08,66.6447,-0.290682,7.4,-17.893929034471512,8.965255856513977,0.556465,999,,,,"20022"
"Christian Koss","BOS",100,417,389,97,68,17,4,8,47,47,18,7,103,6,2,2,0,8,3,0.249357,0.0431655,0.247002,0.174757,0.291566,0.375321,0.283028,0.666888,0.125964,5.85871,0.317857,,-0.32117,38.5679,-12.2411,71.0358,-0.32117,1.6,-14.793207883834839,6.196560978889465,0.555555,999,,,,"sa3011227"
"Abrahan Gutierrez","PIT",83,344,307,75,52,17,1,5,31,36,30,12,68,6,1,0,0,1,1,0.2443,0.0872093,0.197674,0.441176,0.322674,0.355049,0.287673,0.677723,0.110749,2.5694,0.297872,,-0.807667,33.1432,-8.77125,76.5903,-0.807667,-1.7,-10.784036338329315,4.619811773300171,0.553635,999,,,,"sa3004263"
"Jean Segura","CLE",82,333,305,77,60,11,1,5,33,27,22,10,55,4,1,1,1,5,2,0.252459,0.0660661,0.165165,0.4,0.310241,0.344262,0.277881,0.654503,0.0918033,4.09173,0.292683,,-0.429745,29.3753,-11.1988,75.7601,-0.429745,3.1,-10.101545125246048,4.323544859886169,0.552032,999,,,,"5933"
"J.D. Davis","SFG",119,416,365,85,55,18,1,11,42,45,41,12,123,7,3,0,1,1,1,0.232877,0.0985577,0.295673,0.333333,0.319712,0.378082,0.296545,0.697794,0.145205,2.57236,0.316239,,-0.923244,43.1454,-7.54179,87.6834,-0.923244,-2.9,-7.270721733570099,-1.3714874982833862,0.551067,999,,,,"16219"
"Romy Gonzalez","CHW",93,337,313,70,45,13,1,11,41,42,20,7,109,2,1,1,1,14,2,0.223642,0.0593472,0.323442,0.183486,0.27381,0.376997,0.273543,0.650806,0.153355,6.20504,0.304124,,1.49354,28.514,-12.5474,69.645,1.49354,3.6,-10.763709425926208,4.838242173194885,0.550879,999,,,,"21562"
"Kevin Padlo","LAD",100,410,364,81,50,18,1,12,50,45,40,7,118,3,3,0,1,5,2,0.222527,0.097561,0.287805,0.338983,0.302439,0.376374,0.291006,0.678813,0.153846,4.29144,0.291139,,-0.506797,40.6368,-9.31928,80.8301,-0.506797,0,-9.924288630485535,1.5064667463302612,0.549671,999,,,,"16593"
"Tristan Gray","MIA",112,438,402,88,53,18,2,15,47,48,28,5,142,5,2,1,0,1,2,0.218905,0.0639269,0.324201,0.197183,0.276888,0.385572,0.282401,0.66246,0.166667,3.29252,0.295547,,-1.26827,40.2818,-13.0859,74.0003,-1.26827,1.1,-15.376128792762756,5.928042531013489,0.545425,999,,,,"19877"
"Spencer Jones","NYY",119,539,499,112,72,22,3,15,61,66,35,7,160,3,2,0,0,23,7,0.224449,0.0649351,0.296846,0.21875,0.278293,0.370741,0.276949,0.649035,0.146293,6.23451,0.297546,,0.851826,47.13,-18.544,75.0681,0.851826,0.4,-15.250079810619354,2.380452662706375,0.542798,999,,,,"sa3019969"
"Danny Mendick",,105,382,347,81,61,13,1,6,42,37,30,8,76,4,1,0,0,6,2,0.233429,0.078534,0.198953,0.394737,0.301047,0.32853,0.272222,0.629577,0.0951009,4.25179,0.281955,,-0.314502,31.9023,-14.6421,72.1842,-0.314502,4.5,-13.478076994419098,5.903586149215698,0.542065,999,,,,"18889"
"Troy Johnston","MIA",115,501,450,114,76,24,2,12,55,63,38,9,105,9,3,1,1,7,1,0.253333,0.0758483,0.209581,0.361905,0.322,0.395556,0.30718,0.717556,0.142222,4.67338,0.303571,,0.0995379,56.3858,-4.6581,90.6116,0.0995379,3.3,-5.72747465223074,-5.904144525527954,0.541654,999,,,,"sa3010899"
"Greg Allen",,93,305,259,57,40,11,2,4,42,35,25,3,79,16,2,3,0,19,3,0.220077,0.0819672,0.259016,0.316456,0.324503,0.324324,0.29118,0.648828,0.104247,8.01296,0.297753,,1.93277,30.274,-6.88846,80.1086,1.93277,-0.5,-5.583162426948547,0.6206643581390381,0.541013,999,,,,"16623"
"Adrian Placencia","LAA",130,577,505,108,72,20,2,14,69,61,61,6,183,4,2,5,0,13,7,0.213861,0.105719,0.317158,0.333333,0.302448,0.344554,0.284084,0.647002,0.130693,4.94888,0.303226,,-1.36392,53.872,-16.4321,76.0325,-1.36392,1.6,-17.934224247932434,3.7200764417648315,0.53747,999,,,,"sa3014688"
"David Fletcher","ATL",104,429,402,109,87,17,2,3,45,42,22,10,38,2,1,2,1,4,1,0.271144,0.0512821,0.0885781,0.578947,0.311475,0.345771,0.280282,0.657247,0.0746269,4.01166,0.292818,,-0.400296,38.6991,-13.572,71.6178,-0.400296,1.5,-15.484461098909378,6.2288360595703125,0.534051,999,,,,"17992"
"Jason Vosler",,103,384,345,78,48,15,1,14,47,47,33,7,110,3,3,0,0,2,1,0.226087,0.0859375,0.286458,0.3,0.296875,0.397101,0.294207,0.693976,0.171014,3.55893,0.285714,,-0.615373,39.0806,-7.70755,77.2549,-0.615373,2.3,-11.435648798942566,3.710934638977051,0.533877,999,,,,"16686"
"Cam Devanney","KCR",105,405,365,87,54,23,1,9,41,45,31,11,93,6,3,0,0,3,2,0.238356,0.0765432,0.22963,0.333333,0.306173,0.380822,0.289704,0.686995,0.142466,3.15961,0.293233,,-0.860566,39.7033,-9.64357,77.6642,-0.860566,-1.2,-11.699582874774933,3.2642858028411865,0.530988,999,,,,"sa1170010"
"Tyler Soderstrom","OAK",127,505,467,104,65,18,2,19,49,61,31,13,132,3,4,0,1,1,1,0.222698,0.0613861,0.261386,0.234848,0.273267,0.391863,0.275757,0.66513,0.169165,2.74024,0.265625,,-0.884719,43.6572,-17.8741,76.819,-0.884719,-6.2,-14.911458730697632,3.0776309967041016,0.530894,999,,,,"27467"
"Michael Helman","MIN",95,395,361,85,54,18,3,10,51,44,29,8,84,3,2,0,0,9,2,0.235457,0.0734177,0.212658,0.345238,0.296203,0.385042,0.288331,0.681244,0.149584,6.15486,0.27881,,0.354844,38.2727,-9.85572,82.1886,0.354844,-4.4,-8.07514837384224,-0.0459437370300293,0.52844,999,,,,"sa3008280"
"Kody Clemens","PHI",104,399,363,82,49,15,3,15,51,57,32,4,103,1,3,0,0,3,2,0.225895,0.0802005,0.258145,0.31068,0.288221,0.407714,0.295899,0.695934,0.181818,4.6218,0.270161,,-0.845156,41.168,-7.44786,82.9716,-0.845156,8.3,-9.262300491333008,0.9697532653808594,0.528198,999,,,,"20572"
"Eugenio Suárez","ARI",123,510,443,97,60,21,1,15,49,56,54,10,156,8,5,0,0,1,1,0.218962,0.105882,0.305882,0.346154,0.311765,0.37246,0.294259,0.684225,0.153499,2.14325,0.296029,,-1.08505,51.9259,-10.2146,82.1732,-1.08505,-1.6,-12.3482745885849,0.273897647857666,0.528069,999,,,,"12552"
"Jake Slaughter","CHC",101,418,376,85,57,15,1,12,46,56,28,10,124,11,3,0,0,9,4,0.226064,0.0669856,0.296651,0.225806,0.296651,0.367021,0.282087,0.663672,0.140957,4.72747,0.300412,,-0.550953,38.3334,-12.5975,75.2039,-0.550953,2.9,-13.391330599784851,4.435861349105835,0.526622,999,,,,"sa3007871"
"Kolten Wong",,92,329,292,69,46,15,1,7,38,38,25,2,64,8,3,1,1,6,3,0.236301,0.0759878,0.194529,0.390625,0.310976,0.366438,0.296517,0.677414,0.130137,4.60097,0.276786,,-0.659529,34.1143,-5.97239,86.292,-0.659529,-0.9,-6.246641039848328,0.3088477849960327,0.52527,999,,,,"12532"
"Tyrone Taylor","NYM",104,332,305,69,41,16,1,11,42,43,18,10,79,7,2,0,0,6,1,0.22623,0.0542169,0.237952,0.227848,0.283133,0.393443,0.280582,0.676575,0.167213,5.42689,0.267281,,0.346435,30.0317,-10.4205,77.7886,0.346435,6.4,-8.789050608873367,2.7403881549835205,0.524403,999,,,,"13675"
"Rhys Hoskins","MIL",106,455,390,89,47,24,1,17,54,55,56,8,121,6,3,0,1,1,1,0.228205,0.123077,0.265934,0.46281,0.331868,0.425641,0.323775,0.757509,0.197436,2.6699,0.282353,,-1.0003,57.4797,2.04062,101.96,-1.0003,-2,0.10426318645477295,-10.359053611755371,0.522719,999,,,,"16472"
"Alika Williams","PIT",110,437,396,98,71,19,1,7,52,40,31,8,87,5,3,2,0,3,3,0.247475,0.0709382,0.199085,0.356322,0.308046,0.353535,0.284602,0.661581,0.106061,3.38246,0.298361,,-1.42904,40.9886,-12.2573,74.5312,-1.42904,0.7,-15.217251300811768,5.51701945066452,0.516886,999,,,,"27604"
"Joey Bart","SFG",90,328,297,67,46,13,0,8,38,36,23,6,98,7,1,0,0,1,1,0.225589,0.070122,0.298781,0.234694,0.295732,0.350168,0.278605,0.6459,0.124579,2.53507,0.307292,,-0.761437,29.1313,-10.8336,75.6563,-0.761437,-1.4,-10.653321504592896,4.625867009162903,0.512933,999,,,,"21524"
"Hunter Goodman","COL",129,537,489,129,68,33,2,26,72,90,36,12,138,8,4,0,1,1,1,0.263804,0.0670391,0.256983,0.26087,0.32216,0.498978,0.340592,0.821138,0.235174,3.16789,0.31307,,-0.99259,75.3386,9.9083,98.5108,-0.99259,-1.3,-1.9833231568336487,-11.165520429611206,0.512625,999,,,,"29715"
"Tanner Morris","TOR",96,421,369,87,65,16,1,5,41,39,45,7,88,4,2,1,1,1,1,0.235772,0.106888,0.209026,0.511364,0.32381,0.325203,0.286205,0.649013,0.0894309,2.37443,0.294964,,-1.04653,40.0486,-11.2478,80.818,-1.04653,0,-10.722813963890076,1.5468841791152954,0.511342,999,,,,"sa3009873"
"Adam Duvall",,84,317,290,66,34,16,2,14,35,42,21,2,104,4,2,0,1,2,1,0.227586,0.0662461,0.328076,0.201923,0.287066,0.441379,0.308659,0.728446,0.213793,4.18309,0.298851,,-0.46127,36.0668,-2.55777,88.8011,-0.46127,-2.1,-4.714966535568237,-0.9352438449859619,0.510567,999,,,,"10950"
"Robert Moore","PHI",122,558,504,118,78,30,2,8,62,59,39,7,126,9,3,3,1,13,8,0.234127,0.0698925,0.225806,0.309524,0.299099,0.349206,0.281248,0.648305,0.115079,4.77304,0.294906,,-1.69353,50.7839,-17.2051,73.1502,-1.69353,4.3,-20.254193425178528,6.35026478767395,0.508652,999,,,,"sa3019928"
"Óscar Mercado","SDP",103,371,337,78,50,18,2,8,43,43,26,5,85,5,2,1,0,13,4,0.231454,0.0700809,0.229111,0.305882,0.294595,0.367953,0.284737,0.662547,0.136499,6.07522,0.284553,,0.326098,34.8399,-10.3643,81.2346,0.326098,-0.6,-8.298742264509201,0.7631686925888062,0.508586,999,,,,"16375"
"Peyton Burdick","MIA",111,465,408,84,48,19,2,15,57,58,45,9,161,10,2,0,0,6,2,0.205882,0.0967742,0.346237,0.279503,0.298925,0.372549,0.288388,0.671474,0.166667,5.07567,0.294872,,-0.368438,45.0772,-11.5804,78.0141,-0.368438,7.4,-13.033739000558853,2.274338722229004,0.506364,999,,,,"25459"
"Niko Kavadas","BOS",115,476,397,84,48,18,0,18,51,63,68,5,171,8,3,0,1,1,1,0.211587,0.142857,0.359244,0.397661,0.336134,0.392947,0.319476,0.729082,0.18136,1.62055,0.312796,,-1.13899,58.4331,0.435301,96.2983,-1.13899,0.9,-3.2502517700195312,-7.844855904579163,0.506306,999,,,,"sa3017337"
"Owen Miller","MIL",114,429,393,97,65,22,1,9,43,45,27,10,85,5,4,0,1,6,1,0.246819,0.0629371,0.198135,0.317647,0.300699,0.37659,0.285904,0.67729,0.129771,4.1003,0.290429,,0.107576,40.7022,-11.5689,76.5715,0.107576,1.2,-12.343903690576553,2.7762787342071533,0.502939,999,,,,"24655"
"Aaron Antonini","STL",61,236,206,43,30,7,1,5,21,28,17,9,64,10,2,1,0,1,1,0.208738,0.0720339,0.271186,0.265625,0.297872,0.325243,0.263713,0.623115,0.116505,3.22304,0.273381,,-0.591924,18.0415,-10.7137,64.2588,-0.591924,3.7,-11.041526079177856,8.035684823989868,0.501784,999,,,,"sa3010906"
"Grae Kessinger","HOU",103,389,344,75,53,13,1,8,48,39,36,8,98,5,3,1,0,5,4,0.218023,0.092545,0.251928,0.367347,0.298969,0.331395,0.27279,0.630364,0.113372,4.25284,0.278008,,-1.35095,32.6706,-14.7268,70.9771,-1.35095,2.4,-14.878622651100159,6.6879191398620605,0.501171,999,,,,"25813"
"Nathan Martorella","SDP",132,559,496,120,76,27,1,16,69,65,55,12,118,3,5,0,0,2,2,0.241935,0.09839,0.211091,0.466102,0.318426,0.397177,0.304188,0.715603,0.155242,2.86104,0.283379,,-1.38418,61.5245,-6.58642,94.2739,-1.38418,1.6,-5.349627375602722,-8.669694304466248,0.500541,999,,,,"sa3019978"
"Francisco Mejía",,89,298,279,70,43,17,2,8,35,33,12,5,65,4,2,1,0,0,1,0.250896,0.0402685,0.218121,0.184615,0.289562,0.412186,0.294654,0.701749,0.16129,3.38698,0.298077,,-0.838155,30.4388,-5.87074,83.3585,-0.838155,-3.8,-6.780277192592621,1.6747210025787354,0.500507,999,,,,"16403"
"Christian Vázquez","MIN",84,301,278,65,48,13,0,4,27,27,20,9,65,1,2,0,0,2,1,0.233813,0.0664452,0.215947,0.307692,0.285714,0.323741,0.256603,0.609455,0.0899281,2.59116,0.2891,,-0.484385,21.2332,-15.4419,60.1968,-0.484385,4.1,-14.83984562754631,9.62983512878418,0.500255,999,,,,"9774"
"Braden Shewmake","CHW",107,448,417,96,63,19,2,12,57,45,24,10,99,4,3,0,0,12,1,0.230216,0.0535714,0.220982,0.242424,0.276786,0.371703,0.271837,0.648488,0.141487,6.26609,0.271845,,1.35381,37.2713,-17.3149,68.4627,1.35381,3.7,-15.575335025787354,5.34609055519104,0.497784,999,,,,"25817"
"Elio Prado","BAL",112,471,423,100,74,14,3,9,55,54,32,10,99,12,2,2,0,6,5,0.236407,0.0679406,0.210191,0.323232,0.307036,0.347518,0.282104,0.654554,0.111111,4.64548,0.287066,,-1.74254,43.2007,-14.1879,78.8791,-1.74254,0.9,-13.662268042564392,2.630599617958069,0.495692,999,,,,"sa3008807"
"Jake Scheiner",,110,482,430,96,57,21,2,16,61,62,42,10,132,6,4,0,1,2,1,0.223256,0.0871369,0.273859,0.318182,0.298755,0.393023,0.292906,0.691778,0.169767,3.85905,0.27972,,-0.754065,48.5338,-10.1951,88.3483,-0.754065,-5.7,-7.483322858810425,-3.928982734680176,0.495003,999,,,,"sa3004160"
"Yasmani Grandal",,80,303,262,57,41,9,0,7,25,28,37,8,73,2,2,0,0,0,1,0.217557,0.122112,0.240924,0.506849,0.316832,0.332061,0.281491,0.648893,0.114504,1.07249,0.271739,,-0.976847,27.6372,-9.28163,75.1535,-0.976847,-0.9,-9.997559785842896,4.666578412055969,0.494968,999,,,,"11368"
"Brooks Baldwin","CHW",98,424,386,89,61,14,2,12,53,48,29,6,108,1,2,6,1,9,2,0.23057,0.0683962,0.254717,0.268519,0.284689,0.370466,0.279529,0.655155,0.139896,5.52766,0.287313,,0.300908,37.9831,-13.6788,73.794,0.300908,2,-13.012787461280823,3.5579071044921875,0.49369,999,,,,"sa3019918"
"Stuart Fairchild","CIN",107,357,312,72,44,15,2,11,45,46,30,5,98,10,2,3,0,8,3,0.230769,0.0840336,0.27451,0.306122,0.316384,0.397436,0.307531,0.71382,0.166667,5.56331,0.297561,,-0.274939,40.2834,-3.21494,86.1876,-0.274939,3.1,-6.383746922016144,-0.8351852893829346,0.492613,999,,,,"20321"
