Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"José Fermín","STL",83,316,278,68,51,11,1,5,41,34,25,6,38,7,2,4,0,4,3,0.244604,0.0791139,0.120253,0.657895,0.320513,0.345324,0.289491,0.665837,0.100719,4.37644,0.265823,,-1.05953,30.9226,-7.5802,81.5403,-1.05953,-2.7,-8.286070108413696,-1.538918375968933,0.093497,999,,,,"21746"
"Jacob Young","WSN",129,566,509,124,97,19,5,3,68,52,36,7,95,9,3,9,0,28,4,0.243615,0.0636042,0.167845,0.378947,0.303411,0.318271,0.272381,0.621682,0.0746562,7.20758,0.292271,,2.8715,47.3436,-21.6202,67.3471,2.8715,-0.4,-20.02437400817871,1.679658979177475,0.0929978,999,,,,"29931"
"Tres Barrera",,75,276,249,57,42,9,1,5,24,27,21,7,62,4,1,1,1,0,1,0.228916,0.076087,0.224638,0.33871,0.298182,0.333333,0.270509,0.631515,0.104418,2.20167,0.284153,,-0.884385,22.6572,-10.9718,68.8149,-0.884385,-2,-11.547253966331482,3.0705466270446777,0.0920935,999,,,,"19977"
"José Abreu","HOU",110,473,424,108,72,22,1,13,50,61,35,15,107,9,5,0,1,1,0,0.254717,0.0739958,0.226216,0.327103,0.321353,0.403302,0.303449,0.724655,0.148585,2.58029,0.307443,,-0.578218,51.769,-5.86328,92.2273,-0.578218,-1.5,-4.983401775360107,-10.189741134643555,0.0894902,999,,,,"15676"
"Ronny Simon","TBR",119,517,473,105,69,22,3,11,59,55,35,7,123,3,4,2,0,14,6,0.221987,0.0676983,0.237911,0.284553,0.27767,0.350951,0.269041,0.628621,0.128964,5.7023,0.274052,,-0.502981,41.8109,-21.1825,72.1017,-0.502981,-0.8,-17.785264372825623,1.0996178984642029,0.0877386,999,,,,"sa3008365"
"Kevin Newman",,101,380,350,91,68,19,1,3,37,35,21,7,50,3,3,3,1,6,1,0.26,0.0552632,0.131579,0.42,0.30504,0.345714,0.278772,0.650754,0.0857143,4.28096,0.293333,,0.122986,33.8026,-12.4982,71.7915,0.122986,-3.1,-13.156534522771835,1.0887126922607422,0.0872083,999,,,,"17696"
"Jake Holton","DET",107,447,387,92,64,16,3,9,49,52,45,14,87,13,2,0,0,1,2,0.237726,0.100671,0.194631,0.517241,0.33557,0.364341,0.300547,0.699912,0.126615,3.17063,0.283276,,-1.47631,47.8462,-6.61812,89.0722,-1.47631,1.2,-7.329214692115784,-7.012080907821655,0.0843523,999,,,,"sa3010599"
"Hunter Goodman","COL",130,542,495,127,67,33,2,25,70,89,35,12,143,8,4,0,1,1,1,0.256566,0.0645756,0.263838,0.244755,0.313653,0.482828,0.330619,0.796481,0.226263,3.15669,0.308157,,-0.97718,71.5511,5.51154,91.8253,-0.97718,-1.2,-6.46615332365036,-11.157378435134888,0.083402,999,,,,"29715"
"Tyler Wade","SDP",133,388,343,78,59,14,1,4,53,32,34,6,95,4,1,6,1,23,6,0.227405,0.0876289,0.244845,0.357895,0.303665,0.309038,0.269832,0.612703,0.0816327,6.67442,0.302041,,1.36637,31.6334,-15.6422,71.2425,1.36637,-4.2,-12.456597208976746,0.07689619064331055,0.0832786,999,,,,"15730"
"Tanner Murray","TBR",63,262,243,57,35,16,2,4,29,30,14,8,60,4,1,0,0,1,1,0.234568,0.0534351,0.229008,0.233333,0.28626,0.366255,0.271742,0.652515,0.131687,4.21274,0.294444,,-0.568809,21.7763,-10.1469,73.9741,-0.568809,-0.3,-8.73914247751236,0.6626690030097961,0.082287,999,,,,"sa3016805"
"Tucker Barnhart","ARI",79,249,224,50,38,10,0,2,18,19,21,6,73,3,1,0,1,0,1,0.223214,0.0843373,0.293173,0.287671,0.297189,0.294643,0.257608,0.591832,0.0714286,1.28924,0.32,,-0.853565,17.7729,-12.5663,57.6033,-0.853565,1.7,-13.931831121444702,6.27451491355896,0.082102,999,,,,"10200"
"Roman Quinn",,51,154,129,25,15,6,2,2,18,13,16,1,57,4,1,4,0,9,2,0.193798,0.103896,0.37013,0.280702,0.3,0.317829,0.276437,0.617829,0.124031,8.38394,0.323944,,0.69387,13.4003,-5.36374,55.5025,0.69387,2.8,-7.7954806089401245,3.3658435940742493,0.0813127,999,,,,"13546"
"Jordan Qsar",,91,361,318,63,36,13,3,11,41,45,38,2,142,4,1,0,1,7,2,0.198113,0.105263,0.393352,0.267606,0.290859,0.361635,0.285929,0.652494,0.163522,6.03613,0.313253,,-0.0297455,34.258,-9.72771,76.2878,-0.0297455,3.1,-10.634431244805455,-0.8792769908905029,0.0779341,999,,,,"sa3007078"
"P.J. Higgins","CIN",82,326,292,68,47,14,1,6,34,38,27,8,83,3,3,1,0,1,1,0.232877,0.0828221,0.254601,0.325301,0.301538,0.349315,0.277241,0.650854,0.116438,2.94437,0.300971,,-0.753732,28.5846,-11.1366,65.8816,-0.753732,-1.8,-14.532953083515167,4.189123868942261,0.0757222,999,,,,"18433"
"Will Wilson","SFG",114,467,426,95,64,18,1,12,52,52,31,12,127,4,2,4,0,2,1,0.223005,0.0663812,0.271949,0.244094,0.280778,0.35446,0.267437,0.635238,0.131455,3.26824,0.287197,,-0.692424,37.1454,-19.7558,68.1698,-0.692424,-1.2,-19.107535362243652,3.947707414627075,0.0743564,999,,,,"sa3009871"
"Adrian Sugastey","SFG",78,332,312,78,60,13,2,3,28,31,15,14,55,4,1,0,0,1,1,0.25,0.0451807,0.165663,0.272727,0.292169,0.333333,0.257456,0.625502,0.0833333,2.9588,0.294118,,-0.722911,23.6553,-16.7969,61.4785,-0.722911,-0.1,-16.566706836223602,5.999353311955929,0.0738105,999,,,,"sa3015190"
"Michael De La Cruz","SDP",81,309,280,63,45,12,1,5,33,29,25,6,68,1,3,0,0,2,1,0.225,0.0809061,0.220065,0.367647,0.288026,0.328571,0.26461,0.616597,0.103571,3.65636,0.27619,,-0.522911,23.8524,-13.7975,67.7416,-0.522911,-2.6,-12.871563911437988,3.076807975769043,0.0727378,999,,,,"sa736830"
"Canaan Smith-Njigba","PIT",110,439,393,92,60,22,2,8,46,47,44,9,121,1,1,0,1,13,3,0.234097,0.100228,0.275626,0.363636,0.312073,0.361323,0.289693,0.673396,0.127226,5.22832,0.316981,,0.594074,43.0325,-10.4571,77.9445,0.594074,2,-11.400908708572388,-2.8390650749206543,0.0709864,999,,,,"23264"
"Alex Binelas","BOS",95,397,363,81,45,19,2,15,50,51,30,8,138,2,2,0,1,6,1,0.22314,0.0755668,0.347607,0.217391,0.284635,0.410468,0.291277,0.695103,0.187328,5.42718,0.311321,,0.246268,39.4377,-8.93447,76.7529,0.246268,5.3,-10.812121212482452,-1.9935035705566406,0.0680862,999,,,,"sa3017044"
"Israel Pineda","WSN",80,317,298,63,41,13,1,8,28,33,16,9,92,2,1,0,0,0,1,0.211409,0.0504732,0.290221,0.173913,0.25552,0.342282,0.247655,0.597802,0.130872,2.35861,0.276382,,-0.807334,20.0063,-18.6183,50.7717,-0.807334,4.2,-20.140054047107697,10.02377986907959,0.0678469,999,,,,"22906"
"C.J. Cron",,98,390,350,83,51,16,1,15,45,50,31,11,106,6,3,0,2,0,1,0.237143,0.0794872,0.271795,0.292453,0.307692,0.417143,0.302939,0.724835,0.18,2.41334,0.293103,,-1.01537,42.5197,-4.99952,89.1014,-1.01537,0.7,-6.108318090438843,-6.464903175830841,0.067545,999,,,,"12546"
"Hanser Alberto",,83,240,227,59,40,14,1,4,27,24,6,4,30,2,2,3,0,1,1,0.259912,0.025,0.125,0.2,0.2827,0.38326,0.279584,0.66596,0.123348,3.51792,0.282051,,-0.561103,21.5109,-7.73171,73.8324,-0.561103,-0.3,-8.08613932132721,0.5818341970443726,0.0648065,999,,,,"11902"
"Rangel Ravelo","SEA",68,274,235,57,41,10,0,6,31,31,29,8,49,5,5,0,0,0,1,0.242553,0.105839,0.178832,0.591837,0.332117,0.361702,0.29658,0.693819,0.119149,1.75499,0.275676,,-0.938321,28.4256,-4.95966,90.8944,-0.938321,0.3,-3.9277749061584473,-4.733803451061249,0.0645977,999,,,,"10839"
"Yeiner Fernandez","LAD",105,470,425,105,80,15,3,7,51,48,34,19,75,7,4,0,0,2,1,0.247059,0.0723404,0.159574,0.453333,0.310638,0.345882,0.27387,0.656521,0.0988235,3.85155,0.282421,,-0.808001,39.8948,-17.372,71.1098,-0.808001,-6.4,-17.629606306552887,2.234626293182373,0.0610964,999,,,,"sa3015182"
"Ben Gamel",,98,352,307,70,46,16,1,7,37,36,39,5,94,3,2,1,1,3,3,0.228013,0.110795,0.267045,0.414894,0.319088,0.355049,0.294604,0.674137,0.127036,3.26699,0.302885,,-1.30576,35.9402,-6.94896,87.8495,-1.30576,-0.9,-6.6043009757995605,-4.780070424079895,0.0602648,999,,,,"12160"
"César Hernández",,100,418,372,85,62,17,1,5,47,32,39,7,94,3,2,2,1,4,2,0.228495,0.0933014,0.22488,0.414894,0.305288,0.319892,0.273588,0.625181,0.0913979,3.75093,0.290909,,-0.791553,35.3831,-15.5478,74.9584,-0.791553,-1.8,-13.3336883187294,-0.26413869857788086,0.0602375,999,,,,"10556"
"Jacob Buchberger","STL",107,431,399,91,67,13,3,8,44,44,28,10,107,3,1,0,1,6,3,0.22807,0.0649652,0.24826,0.261682,0.283063,0.33584,0.263046,0.618902,0.107769,4.90791,0.291228,,-0.744285,32.7102,-19.8047,63.8121,-0.744285,4.4,-20.066602110862732,5.9836273193359375,0.0594718,999,,,,"sa3014987"
"Jorge Alfaro","CHC",84,303,285,68,46,14,1,7,25,36,11,7,91,6,1,0,0,3,1,0.238596,0.0363036,0.30033,0.120879,0.280528,0.368421,0.272792,0.648949,0.129825,3.62961,0.324468,,-0.253565,25.4483,-11.4705,68.9732,-0.253565,-3.4,-11.900144696235657,2.1665782928466797,0.0584619,999,,,,"12180"
"Micah Pries","CLE",111,449,405,94,59,21,3,11,51,56,32,8,117,10,2,0,1,5,3,0.232099,0.0712695,0.260579,0.273504,0.302895,0.380247,0.292295,0.683142,0.148148,4.84421,0.297491,,-0.982811,44.9829,-9.72509,85.7505,-0.982811,2.2,-8.648987412452698,-6.048824071884155,0.0555774,999,,,,"sa3014830"
"Aaron Bracho","CLE",106,417,377,80,52,16,1,11,37,45,33,5,120,4,3,0,0,1,1,0.212202,0.0791367,0.28777,0.275,0.280576,0.34748,0.271348,0.628056,0.135279,2.51287,0.277108,,-0.869308,34.5227,-16.2864,71.2317,-0.869308,0.1,-15.243498742580414,1.6321869865059853,0.0555048,999,,,,"sa3010018"
"Gilberto Celestino","PIT",96,356,315,76,54,17,1,4,36,30,36,12,71,4,0,1,0,4,2,0.24127,0.101124,0.199438,0.507042,0.326761,0.339683,0.285691,0.666443,0.0984127,3.74535,0.3,,-0.675976,33.7131,-9.66339,75.2612,-0.675976,-1.3,-11.586523473262787,0.008054137229919434,0.054495,999,,,,"20233"
"J.J. Matijevic",,107,439,400,90,52,21,3,14,52,55,36,10,130,2,1,0,1,5,1,0.225,0.0820046,0.296128,0.276923,0.291572,0.3975,0.289791,0.689072,0.1725,5.16277,0.29572,,-0.0384879,43.0682,-10.4214,82.7607,-0.0384879,2.8,-9.106594569981098,-5.265108346939087,0.0542162,999,,,,"20165"
"Jhonny Pereda",,75,287,257,64,48,13,0,3,24,23,28,11,55,0,2,0,0,0,1,0.249027,0.097561,0.191638,0.509091,0.320558,0.33463,0.276715,0.655188,0.0856031,1.25939,0.303483,,-0.922911,25.0394,-9.92984,70.1886,-0.922911,-3,-11.522363126277924,2.2726335525512695,0.0523687,999,,,,"sa735866"
"Darin Ruf",,93,279,241,53,33,10,1,9,30,30,34,6,89,3,1,0,0,1,1,0.219917,0.121864,0.318996,0.382022,0.322581,0.381743,0.303408,0.704323,0.161826,2.95352,0.305556,,-0.715206,30.5266,-3.46798,88.3058,-0.715206,0.9,-4.757162868976593,-4.225661396980286,0.0518136,999,,,,"9929"
"MJ Melendez","KCR",136,565,500,125,72,27,3,23,73,73,58,5,142,2,5,0,1,4,4,0.25,0.102655,0.251327,0.408451,0.327434,0.454,0.332607,0.781434,0.204,3.80275,0.3,,-1.86686,75.5202,6.67826,107.401,-1.86686,-15.6,3.143670916557312,-21.827954292297363,0.051063,999,,,,"22197"
"Brennen Davis","CHC",94,391,350,77,49,19,0,9,44,56,27,8,114,13,1,0,0,6,3,0.22,0.0690537,0.29156,0.236842,0.299233,0.351429,0.280869,0.650661,0.131429,3.83954,0.298246,,-0.690349,35.462,-12.1791,74.3877,-0.690349,4.6,-13.096692562103271,0.2900352478027344,0.0508924,999,,,,"sa3007876"
"Livan Soto","LAA",120,518,464,104,78,16,3,7,56,46,45,10,132,3,4,2,0,4,3,0.224138,0.0868726,0.254826,0.340909,0.294574,0.31681,0.264838,0.611384,0.0926724,4.15988,0.294833,,-1.36003,40.0836,-23.0317,62.6925,-1.36003,1.7,-24.515780687332153,7.409876585006714,0.0492196,999,,,,"22471"
"Chadwick Tromp","ATL",74,275,253,57,37,12,0,8,29,30,21,8,71,0,1,0,0,0,1,0.225296,0.0763636,0.258182,0.295775,0.283636,0.367589,0.272129,0.651225,0.142292,1.71895,0.28,,-0.807334,22.9452,-10.562,66.1525,-0.807334,-1.6,-12.338617622852325,3.45217502117157,0.0478395,999,,,,"16953"
"David Bote","CHC",96,358,319,70,45,16,1,8,36,38,29,13,97,6,3,1,0,3,1,0.219436,0.0810056,0.27095,0.298969,0.294118,0.351097,0.269495,0.645215,0.131661,3.80748,0.285714,,-0.338321,29.0874,-14.5328,66.763,-0.338321,-0.6,-15.079185128211975,3.3462079763412476,0.0458803,999,,,,"14593"
"Korry Howell","SDP",84,336,300,57,36,11,3,7,44,37,26,4,126,8,1,1,0,12,3,0.19,0.077381,0.375,0.206349,0.271642,0.316667,0.257722,0.588308,0.126667,7.78966,0.297619,,0.625228,24.0144,-16.9252,63.1239,0.625228,2.5,-14.72458666563034,3.734567880630493,0.0452484,999,,,,"sa3008238"
"Jancarlos Cintron","ARI",86,346,325,82,63,15,1,3,36,32,15,7,60,3,1,2,0,5,3,0.252308,0.0433526,0.17341,0.25,0.290698,0.332308,0.265824,0.623005,0.08,4.00855,0.30038,,-0.836413,27.0573,-15.1008,63.111,-0.836413,1.5,-16.6485937833786,5.3139328956604,0.0448442,999,,,,"sa3004065"
"Trevor Hauver","TEX",107,464,402,87,54,19,2,12,49,51,54,10,149,3,4,1,0,1,1,0.216418,0.116379,0.321121,0.362416,0.311015,0.363184,0.289786,0.674199,0.146766,3.14285,0.306122,,-1.0003,45.5189,-11.0168,79.487,-1.0003,2.2,-12.404884219169617,-2.9146382808685303,0.0444017,999,,,,"sa3014448"
"Ryan Vilade","DET",117,504,453,106,78,19,4,5,58,42,43,15,115,4,3,1,0,6,4,0.233996,0.0853175,0.228175,0.373913,0.304175,0.326711,0.268759,0.630886,0.0927152,4.88468,0.300595,,-1.33588,40.6417,-20.7677,67.0392,-1.33588,2.7,-21.240805864334106,4.551851868629456,0.043365,999,,,,"22165"
"Jantzen Witte",,88,369,339,74,51,14,1,8,36,38,24,11,107,3,2,1,0,3,3,0.218289,0.0650406,0.289973,0.224299,0.274457,0.336283,0.255598,0.61074,0.117994,3.4304,0.292035,,-1.18248,25.7221,-19.2384,61.7001,-1.18248,5.2,-18.69073235988617,6.555819869041443,0.0431592,999,,,,"sa738324"
"Ramon Mendoza","STL",78,298,261,57,41,11,2,3,29,27,22,5,72,4,2,9,0,1,2,0.218391,0.0738255,0.241611,0.305556,0.287197,0.310345,0.259682,0.597542,0.091954,3.79251,0.287234,,-1.12187,21.7837,-14.5258,61.5569,-1.12187,4.5,-15.314176440238953,5.59494411945343,0.0429099,999,,,,"sa3007513"
"Max Schrock",,65,211,195,49,35,9,1,4,23,23,13,2,38,2,1,0,0,2,1,0.251282,0.0616114,0.180095,0.342105,0.303318,0.369231,0.290789,0.672548,0.117949,4.11204,0.292208,,-0.391924,20.875,-4.83409,85.2914,-0.391924,-3.3,-4.236699163913727,-2.5247207283973694,0.0423804,999,,,,"17750"
"Tirso Ornelas","SDP",123,530,480,113,76,26,2,9,54,54,43,11,120,3,3,1,1,4,2,0.235417,0.0811321,0.226415,0.358333,0.300567,0.354167,0.279985,0.654734,0.11875,3.56935,0.293785,,-0.899425,47.6794,-16.898,78.0487,-0.899425,3.5,-15.312448740005493,-2.342151641845703,0.0395487,999,,,,"sa3004048"
"Riley Adams","WSN",74,261,229,50,28,14,1,7,23,31,22,6,79,8,1,1,0,0,1,0.218341,0.0842912,0.302682,0.278481,0.307692,0.379913,0.293952,0.687605,0.161572,2.41854,0.298611,,-0.822744,26.5073,-5.29399,81.8079,-0.822744,-6.6,-6.704967617988586,-1.8050265312194824,0.0378303,999,,,,"19864"
"Tyler Nevin","BAL",117,457,407,100,67,19,2,12,51,50,39,14,92,7,4,0,0,2,1,0.2457,0.0853392,0.201313,0.423913,0.319475,0.390663,0.298934,0.710138,0.144963,3.46663,0.286645,,-0.784885,48.3044,-7.37841,87.9542,-0.784885,0.6,-7.3809651136398315,-7.795796751976013,0.0349216,999,,,,"17893"
"Adeiny Hechavarría",,53,158,147,36,24,9,0,3,19,16,9,2,36,1,1,0,0,1,1,0.244898,0.056962,0.227848,0.25,0.291139,0.367347,0.281951,0.658486,0.122449,2.96389,0.302752,,-0.468642,14.4719,-4.77952,72.2905,-0.468642,-1.1,-5.714531183242798,0.6416225433349609,0.0294443,999,,,,"10459"
"Matt Gorski","PIT",103,431,398,89,56,19,2,12,53,53,24,8,128,4,4,1,0,12,2,0.223618,0.0556845,0.296984,0.1875,0.272093,0.371859,0.270803,0.643952,0.148241,6.12562,0.293893,,0.970255,35.4867,-17.0282,65.2809,0.970255,1.6,-17.56782567501068,3.1836272478103638,0.0294347,999,,,,"sa3010399"
"Wil Myers",,89,321,289,70,43,15,1,11,34,39,28,6,98,1,2,1,1,3,2,0.242215,0.0872274,0.305296,0.285714,0.309375,0.415225,0.306545,0.7246,0.17301,3.35799,0.324176,,-0.752694,35.9584,-3.15357,85.5267,-0.752694,-0.6,-6.508309006690979,-4.138359904289246,0.0285424,999,,,,"10047"
"Geisel Cepeda","TEX",100,409,379,97,82,10,1,4,38,36,23,15,52,6,1,0,0,4,5,0.255937,0.0562347,0.127139,0.442308,0.308068,0.319261,0.264757,0.62733,0.0633245,2.94723,0.287037,,-2.05008,31.6215,-18.2128,62.1386,-2.05008,11.5,-20.604740858078003,6.991622447967529,0.0282208,999,,,,"sa3020717"
"Max Ferguson","BOS",101,434,380,81,56,16,5,4,55,36,47,4,130,3,2,2,0,17,3,0.213158,0.108295,0.299539,0.361538,0.303241,0.313158,0.27403,0.616399,0.1,7.59364,0.310484,,1.34784,36.8968,-15.9836,64.7987,1.34784,0.9,-16.957635760307312,2.49465012550354,0.0281738,999,,,,"sa3016819"
"Oscar Gonzalez",,129,527,502,126,81,25,2,18,56,74,19,10,118,3,3,0,1,1,1,0.250996,0.0360531,0.223909,0.161017,0.280835,0.416335,0.290584,0.69717,0.165339,2.73067,0.292683,,-0.938655,52.0487,-12.1632,84.5192,-0.938655,-1.1,-10.714093804359436,-6.909083008766174,0.0281303,999,,,,"20970"
"Carlos Mendoza","DET",83,329,274,64,53,8,2,1,41,26,40,6,60,6,2,7,0,5,4,0.233577,0.121581,0.182371,0.666667,0.341615,0.288321,0.28444,0.629936,0.0547445,4.75116,0.293023,,-1.40489,30.8146,-9.27215,77.9079,-1.40489,-2,-10.113830089569092,-0.7911522388458252,0.0272303,999,,,,"sa3008944"
"César Prieto","STL",121,525,497,130,100,22,1,7,53,57,19,15,65,6,2,1,1,4,4,0.261569,0.0361905,0.12381,0.292308,0.295802,0.352113,0.271814,0.647914,0.0905433,3.17079,0.288056,,-1.73588,43.6672,-20.3009,69.6902,-1.73588,1.9,-21.449254631996155,3.8290122747421265,0.0259934,999,,,,"sa3018100"
"Connor Kaiser","COL",92,347,310,67,44,14,2,7,46,35,33,4,101,2,1,1,0,7,1,0.216129,0.0951009,0.291066,0.326733,0.294798,0.341935,0.277906,0.636733,0.125806,6.02213,0.295566,,0.400038,30.6175,-11.6625,56.4874,0.400038,2.9,-18.305191099643707,6.724956035614014,0.0237524,999,,,,"21535"
"Dominic Miroglio",,69,263,237,53,35,12,1,5,23,31,21,6,58,3,2,0,0,0,1,0.223629,0.0798479,0.220532,0.362069,0.292776,0.345992,0.272451,0.638767,0.122363,2.23269,0.272727,,-0.83045,22.0142,-10.0309,66.368,-0.83045,-1.8,-11.788333415985107,3.0317165851593018,0.0200302,999,,,,"sa739013"
"David Dahl",,85,343,317,76,47,20,1,8,40,43,22,6,79,1,3,0,0,2,1,0.239748,0.0641399,0.230321,0.278481,0.28863,0.384858,0.284322,0.673488,0.14511,3.74486,0.291846,,-0.515206,32.0922,-9.70034,78.1169,-0.515206,2.1,-9.813872933387756,-1.6808643341064453,0.018693,999,,,,"13744"
"Kervin Pichardo","SDP",94,332,294,61,42,10,0,9,34,39,27,5,105,8,1,2,0,4,1,0.207483,0.0813253,0.316265,0.257143,0.290909,0.333333,0.272797,0.624242,0.12585,3.50358,0.287293,,-0.176847,27.8851,-12.5671,73.2299,-0.176847,-3.6,-11.187326863408089,0.05961203575134277,0.0179326,999,,,,"sa3011260"
"Jackson Loftin","HOU",118,462,414,85,60,17,1,7,53,48,33,10,124,14,1,0,0,22,4,0.205314,0.0714286,0.268398,0.266129,0.285714,0.301932,0.256335,0.587647,0.0966184,6.22571,0.274648,,1.96429,32.4879,-23.8041,59.5718,1.96429,-0.2,-20.415660619735718,4.892592713236809,0.0173288,999,,,,"sa3019931"
"Nick Dini","TBR",68,253,221,46,31,9,0,6,31,27,25,4,67,5,2,0,0,3,1,0.208145,0.0988142,0.264822,0.373134,0.300395,0.330317,0.27639,0.630712,0.122172,3.80096,0.266667,,-0.26127,22.0048,-8.82178,77.1954,-0.26127,-5.9,-7.174412757158279,-1.2519989013671875,0.0169002,999,,,,"18206"
"Blake Hunt","SEA",79,322,296,63,39,16,1,7,34,33,19,6,87,5,2,0,0,1,1,0.212838,0.0590062,0.270186,0.218391,0.270186,0.344595,0.261372,0.614781,0.131757,3.30513,0.27451,,-0.66127,23.9899,-15.2439,66.4909,-0.66127,-3.1,-13.58984750509262,2.8156380653381348,0.0165548,999,,,,"sa3004153"
"Adam Engel",,101,332,300,61,39,14,1,7,37,32,25,4,115,6,1,0,0,11,3,0.203333,0.0753012,0.346386,0.217391,0.277108,0.326667,0.263412,0.603775,0.123333,5.71039,0.301676,,0.425228,25.2975,-15.1547,67.9052,0.425228,0,-12.342269331216812,1.219870686531067,0.0157141,999,,,,"15082"
"José Briceño",,44,161,152,35,24,7,0,4,14,16,6,4,42,2,1,0,0,0,1,0.230263,0.0372671,0.26087,0.142857,0.267081,0.355263,0.259538,0.622344,0.125,1.71624,0.28972,,-0.637821,11.7497,-7.86718,56.7553,-0.637821,0.7,-8.98022872209549,3.6578189730644226,0.0147286,999,,,,"13151"
"Brendon Davis","LAD",112,462,415,91,52,21,2,16,54,77,38,11,131,7,2,0,1,4,2,0.219277,0.0822511,0.28355,0.290076,0.294372,0.395181,0.290655,0.689553,0.175904,4.16888,0.277778,,-0.706797,45.6563,-10.6357,82.3627,-0.706797,0.3,-10.80148321390152,-4.792592704296112,0.0140729,999,,,,"18587"
"Diego Castillo","NYY",122,495,441,105,73,23,0,9,61,52,47,14,91,3,3,1,1,6,5,0.238095,0.0949495,0.183838,0.516484,0.313765,0.351474,0.283774,0.665239,0.113379,3.25511,0.27907,,-1.75025,46.0884,-14.2245,79.7986,-1.75025,2.5,-13.731979131698608,-2.9563493728637695,0.0129355,999,,,,"19906"
"Kevin Cron",,57,231,209,46,27,10,0,9,24,28,17,4,79,3,2,0,1,0,1,0.220096,0.0735931,0.341991,0.21519,0.285714,0.397129,0.288668,0.682843,0.177033,1.64952,0.300813,,-0.753398,22.4469,-5.69906,85.7682,-0.753398,1.2,-4.692572057247162,-3.0438272953033447,0.0111708,999,,,,"16211"
"Tim Locastro","NYM",81,213,187,39,27,8,1,3,29,19,11,2,54,13,0,2,0,8,2,0.208556,0.0516432,0.253521,0.203704,0.298578,0.31016,0.273019,0.608739,0.101604,6.96246,0.276923,,0.378293,17.9295,-8.02335,72.7185,0.378293,2,-6.820622116327286,-0.3478837013244629,0.00857935,999,,,,"15124"
"Evan White","LAA",44,166,151,32,19,6,0,7,18,23,13,3,49,2,0,0,0,1,1,0.211921,0.0783133,0.295181,0.265306,0.283133,0.390728,0.286322,0.673861,0.178808,2.40137,0.263158,,-0.460937,15.8072,-4.41892,77.5836,-0.460937,2.4,-4.919618457555771,-0.6496765613555908,0.00704977,999,,,,"20078"
"Evan Longoria",,68,239,215,48,31,10,0,7,24,26,21,7,72,1,2,0,1,0,1,0.223256,0.0878661,0.301255,0.291667,0.292887,0.367442,0.277127,0.660329,0.144186,1.58398,0.297101,,-0.776514,20.9336,-8.18719,70.6888,-0.776514,0.5,-9.455129325389862,1.3781598806381226,0.00629257,999,,,,"9368"
"Vimael Machín",,94,378,336,80,58,15,2,5,37,36,35,10,71,3,3,1,2,1,1,0.238095,0.0925926,0.187831,0.492958,0.312997,0.339286,0.279502,0.652283,0.10119,2.97121,0.285171,,-0.884719,33.8539,-12.2032,71.9796,-0.884719,-0.2,-14.006235837936401,1.1888888329267502,0.00567498,999,,,,"17684"
"Steele Walker",,86,360,332,78,54,15,2,7,39,34,23,3,73,3,2,0,0,3,3,0.23494,0.0638889,0.202778,0.315068,0.288889,0.355422,0.278924,0.644311,0.120482,3.85255,0.279528,,-1.25953,32.0689,-11.795,74.0846,-1.25953,4.2,-12.438286304473877,0.23174595832824707,0.00246989,999,,,,"22093"
"Anthony Bemboom","DET",63,226,202,43,32,6,2,3,22,17,20,4,56,2,2,0,0,1,1,0.212871,0.0884956,0.247788,0.357143,0.287611,0.306931,0.25874,0.594541,0.0940594,4.10149,0.275862,,-0.607334,16.3436,-11.1931,60.0944,-0.607334,-0.4,-11.413587629795074,3.751969426870346,0.00168779,999,,,,"13854"
"Jesse Franklin V","ATL",99,404,369,79,42,19,2,16,46,56,24,5,136,8,3,0,1,10,3,0.214092,0.0594059,0.336634,0.176471,0.274752,0.406504,0.288049,0.681257,0.192412,5.75814,0.286364,,0.202112,39.05,-10.1751,76.8248,0.202112,2.1,-11.396983921527863,-2.3532629013061523,0.000951515,999,,,,"sa3014532"
"Miguel Cabrera",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,,0,0,0,,0,0,0,0,0,999,,,,"1744"
"Nelson Cruz",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,,0,0,0,,0,0,0,0,0,999,,,,"2434"
"Jake Bauers","MIL",109,361,316,70,40,15,1,14,38,42,42,3,109,1,2,0,0,6,2,0.221519,0.116343,0.301939,0.385321,0.313019,0.408228,0.311314,0.721247,0.186709,3.96685,0.287179,,-0.260566,41.8688,-2.11696,93.6058,-0.260566,-5.2,-3.1202065646648407,-9.179276704788208,-0.000421469,999,,,,"15194"
"Alex Freeland","LAD",113,494,445,94,66,16,2,10,52,52,41,6,160,5,3,0,2,18,6,0.211236,0.082996,0.323887,0.25625,0.283401,0.323595,0.264985,0.606996,0.11236,5.60523,0.302158,,0.250789,38.2871,-21.904,65.154,0.250789,-1.2,-21.07467555999756,4.245326280593872,-0.000424987,999,,,,"sa3020653"
