Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Cristopher Sánchez","PHI",11.9724,9.3974,17.3572,3.48001,30.78,30.78,0,0,179.21,746.086,173.033,76.6931,69.2947,17.3834,50.3064,,6.1037,157.107,7.88999,2.52641,3.123,0.873,0.210575,0.0674271,0.14314798265695572,0.250891,1.24625,0.302124,0.736906,0.538346,,3.61846,3.36522,3.70814,184.6300048828125,,,,"20778"
"Shohei Ohtani","LAD",11.5599,7.824,16.3279,3.49211,27.54,27.54,0,0,165.477,682.661,139.417,69.5099,64.2071,20.3169,53.0312,,7.8158,193.098,10.5022,2.88427,3.64121,1.105,0.28286,0.0776831,0.205176942050457,0.224211,1.16299,0.291627,0.749604,0.414142,,3.53188,3.36226,3.29503,1.25,,,,"19755"
"Joe Ryan","MIN",10.6729,9.5658,15.46,3.75251,29.16,29.16,0,0,169.103,694.47,149.551,75.1886,70.5069,24.7267,39.1771,,7.0961,187.964,10.0038,2.08508,4.7978,1.316,0.270658,0.056413,0.21424497663974762,0.230718,1.11605,0.286618,0.736739,0.327803,,3.66522,3.3612,2.87747,98.75,,,,"21390"
"Aaron Nola","PHI",12.1875,10.5673,18.2187,3.83688,32,32,0,0,195.106,811.927,185.562,90.0059,83.1776,27.2715,46.6801,,6.1739,192.535,8.88138,2.1533,4.12455,1.258,0.237133,0.057493,0.17963993176817894,0.244458,1.19034,0.293528,0.732941,0.428643,,3.82265,3.35063,3.38979,76.5,,,,"16149"
"George Kirby","SEA",11.121,10.3529,17.4084,3.51401,30.78,30.78,0,0,180.232,735.643,169.391,76.3937,70.371,23.0698,27.2011,,7.1725,170.808,8.52939,1.3583,6.27946,1.152,0.232189,0.036976,0.19521301984786987,0.241549,1.09077,0.288379,0.731603,0.411601,,3.50721,3.26561,2.92763,37.130001068115234,,,,"25436"
"Max Fried",,11.1514,9.1317,16.8096,3.39004,29.16,29.16,0,0,170.253,710.275,161.937,70.9307,64.1293,15.8524,48.9777,,6.3641,159.744,8.44446,2.58909,3.26156,0.838,0.224904,0.068956,0.15594791620969772,0.247258,1.23883,0.304765,0.74175,0.517,,3.47555,3.18974,3.54102,105.75,,,,"13743"
"Shota Imanaga","CHC",11.8744,10.1287,18.4332,3.66766,30.78,30.78,0,0,189.736,781.77,176.248,83.1986,77.3206,27.343,40.9038,,6.1439,191.803,9.09805,1.94025,4.68911,1.297,0.245344,0.052322,0.19302185624837875,0.239884,1.1445,0.288813,0.748879,0.368326,,3.76203,3.18629,3.45649,72,,,,"33829"
"Hunter Brown","HOU",11.551,9.6986,16.1884,3.71142,30.78,30.78,0,0,176.84,742.402,161.414,79.6633,72.9253,19.3542,60.9029,,6.8553,185.119,9.42132,3.09956,3.03957,0.985,0.249351,0.0820349,0.16731608659029007,0.239258,1.25716,0.302145,0.730729,0.489321,,3.64511,3.18067,2.83756,104.5,,,,"25880"
"Gerrit Cole","NYY",11.4136,10.562,17.4608,3.91397,30.78,30.78,0,0,188.884,790.639,172.625,88.239,82.1428,28.1647,52.4154,,6.7355,197.838,9.42664,2.49751,3.77442,1.342,0.250225,0.066295,0.18393022567033768,0.235992,1.19142,0.285785,0.737037,0.379259,,3.9496,3.10007,2.67965,56.630001068115234,,,,"13125"
"Freddy Peralta","MIL",11.1888,10.1459,16.2141,3.75753,30.78,30.78,0,0,177.958,743.97,150.533,79.8344,74.298,23.9452,63.0069,,8.2707,204.856,10.3603,3.1865,3.25133,1.211,0.275355,0.0846901,0.19066507369279861,0.223776,1.19995,0.285177,0.742739,0.371585,,3.815,3.07247,3.14257,84.75,,,,"18679"
"Michael King","SDP",11.5586,9.8506,16.6857,3.69315,30.78,30.78,0,0,179.519,754.6,158.556,79.915,73.6657,21.8615,64.0451,,7.5581,191.38,9.59463,3.21083,2.98821,1.096,0.253618,0.0848729,0.1687450334429741,0.232148,1.23998,0.290991,0.743176,0.42192,,3.81403,3.05855,3.10117,66.75,,,,"19853"
"Hunter Greene","CIN",10.7506,10.8248,15.2022,4.23219,30.78,30.78,0,0,181.619,772.52,158.868,90.7895,85.4053,28.7968,67.604,,12.3534,215.934,10.7004,3.35006,3.1941,1.427,0.279519,0.087511,0.19200799614191055,0.229391,1.24696,0.290446,0.728862,0.339337,,4.17057,3.0268,2.85793,94.37999725341797,,,,"22182"
"Brandon Woodruff","MIL",10.8492,9.8079,16.5878,3.76382,29.16,29.16,0,0,176.263,729.262,158.755,79.2669,73.7134,24.4026,46.9455,,7.1883,187.257,9.56137,2.39705,3.98881,1.246,0.256776,0.064374,0.19240190833806992,0.235147,1.16701,0.289884,0.737063,0.385878,,3.76287,2.93922,3.11952,193,,,,"16162"
"Kevin Gausman","TOR",11.8243,10.8374,17.8371,3.85902,32,32,0,0,193.238,811.582,181.381,89.3993,82.8565,24.9921,54.3135,,4.9718,193.334,9.0045,2.52964,3.5596,1.164,0.238219,0.066923,0.17129606753587723,0.241103,1.21971,0.292879,0.728904,0.392589,,3.76721,2.92817,2.7589,137.6300048828125,,,,"14107"
"Zach Eflin","BAL",11.5607,10.2125,17.2298,3.82549,30.78,30.78,0,0,185.62,769.251,187.663,85.658,78.8987,25.0794,32.2716,,6.264,155.861,7.55709,1.56472,4.82966,1.216,0.202614,0.041952,0.1606619879603386,0.256821,1.18486,0.295727,0.726512,0.438438,,3.86638,2.90833,2.61734,162.5,,,,"13774"
"Kodai Senga","NYM",10.5429,10.2873,16.9594,3.78181,29.16,29.16,0,0,178.903,759.029,155.744,81.5353,75.1753,21.6274,72.5685,,6.8745,192.493,9.68365,3.65067,2.65257,1.088,0.253604,0.095607,0.1579970121383667,0.229175,1.27618,0.288134,0.741171,0.421525,,3.91828,2.8909,2.56766,125.12999725341797,,,,"31838"
"Yusei Kikuchi",,10.972,9.789,14.9568,3.6586,30.78,30.78,0,0,168.166,694.902,149.097,73.9228,68.3615,21.8056,51.6451,,5.7475,183.618,9.82696,2.76396,3.55538,1.167,0.264236,0.07432,0.18991614133119583,0.233874,1.19371,0.294597,0.745056,0.421,,3.69223,2.85973,3.07732,138.6300048828125,,,,"20633"
"Tanner Houck","BOS",10.9189,10.6242,15.9621,3.98866,30.78,30.78,0,0,181.222,773.132,183.238,87.7736,80.3149,18.1021,55.8264,,11.0488,159.601,7.92622,2.77249,2.85888,0.899,0.206434,0.0722081,0.1342259794473648,0.259449,1.31918,0.312429,0.707888,0.519819,,3.81072,2.85514,2.96202,216.75,,,,"19879"
"Ranger Suárez","PHI",10.8567,9.079,15.0142,3.64212,29.16,29.16,0,0,164.184,691.594,157.29,73.0646,66.4421,17.3488,52.862,,5.5058,146.673,8.0401,2.89771,2.77464,0.951,0.21208,0.076435,0.13564491271972656,0.248395,1.27998,0.298252,0.73757,0.500751,,3.81996,2.82157,3.13986,253.25,,,,"17277"
"Justin Steele","CHC",10.9475,9.3217,16.1165,3.5856,29.16,29.16,0,0,169.848,703.015,158.031,73.7791,67.6676,18.872,48.2353,,6.5922,164.934,8.73961,2.55591,3.41937,1,0.23461,0.068612,0.16599787026643753,0.243805,1.21442,0.299666,0.736673,0.456731,,3.6372,2.81954,3.1277,121.62999725341797,,,,"17312"
"Luis Castillo","SEA",11.0147,10.7089,17.6695,3.63352,30.78,30.78,0,0,184.327,767.389,166.324,80.7098,74.4173,23.6143,51.9937,,6.8796,187.149,9.13781,2.53866,3.59946,1.153,0.243878,0.067754,0.17612411081790924,0.23475,1.1844,0.286708,0.742792,0.410604,,3.75949,2.80893,2.60357,66.75,,,,"15689"
"Carlos Rodón","NYY",11.0889,10.1258,15.4519,3.88209,30.78,30.78,0,0,175.865,735.528,152.804,80.9248,75.8581,26.3016,53.478,,7.7304,200.245,10.2477,2.73677,3.74444,1.346,0.272247,0.072707,0.19954006373882294,0.226604,1.17296,0.282514,0.739746,0.326269,,3.87756,2.79565,2.60039,118.75,,,,"16137"
"Zac Gallen","ARI",11.4777,10.1345,16.4222,3.93102,30.78,30.78,0,0,182.85,776.765,176.366,86.5173,79.8654,21.2107,56.4607,,7.2262,183.854,9.04939,2.77903,3.25632,1.044,0.236692,0.072687,0.16400494426488876,0.247331,1.27332,0.305416,0.720268,0.435481,,3.7084,2.78719,2.9044,113.62999725341797,,,,"19291"
"Grayson Rodriguez","BAL",11.2195,9.1625,16.3694,3.61408,29.16,29.16,0,0,171.967,716.826,152.975,75.0317,69.0556,20.7697,55.9726,,6.1683,182.355,9.54372,2.92937,3.25794,1.087,0.254393,0.0780839,0.1763090416789055,0.233662,1.21505,0.292775,0.744515,0.429429,,3.69983,2.76236,2.91484,99.5,,,,"24492"
"Nathan Eovaldi",,10.5249,9.6478,15.3447,3.7261,29.16,29.16,0,0,167.874,699.765,159.639,75.688,69.5015,19.7531,45.0852,,6.4896,160.545,8.6071,2.4171,3.56092,1.059,0.229427,0.0644291,0.16499795019626617,0.246284,1.21951,0.29897,0.72873,0.461,,3.70513,2.75215,2.8639,201.1300048828125,,,,"9132"
"Seth Lugo","KCR",11.0787,11.7204,17.0447,4.16125,32,32,0,0,194.909,830.814,199.23,97.3841,90.1184,24.0171,54.9019,,7.9501,169.567,7.82981,2.53512,3.08854,1.109,0.204097,0.0660821,0.1380150020122528,0.259427,1.30385,0.305048,0.710849,0.433653,,3.99582,2.72325,2.79922,170.8800048828125,,,,"12447"
"Spencer Schwellenbach","ATL",11.4626,8.9051,15.8124,3.78609,29.16,29.16,0,0,171.934,715.793,164.189,78.4401,72.3284,21.4153,42.5876,,7.5888,166.315,8.70587,2.22928,3.90524,1.121,0.23235,0.0594971,0.1728530377149582,0.246672,1.20265,0.29876,0.725905,0.440458,,3.72657,2.69864,3.04056,93.5,,,,"31846"
"Tanner Bibee","CLE",11.2024,10.438,16.6505,3.87507,30.78,30.78,0,0,183.09,767.996,168.685,84.6561,78.832,25.7547,51.4058,,8.1108,187.872,9.23504,2.52691,3.65468,1.266,0.244626,0.066935,0.17769116163253784,0.238095,1.20209,0.288834,0.735921,0.365081,,3.91811,2.6973,2.53204,92.25,,,,"30134"
"MacKenzie Gore","WSN",10.4759,10.6815,15.568,3.77684,30.78,30.78,0,0,174.386,734.257,152.823,79.0996,73.1809,21.6239,65.2277,,7.507,188.212,9.71356,3.36638,2.88546,1.116,0.25633,0.088835,0.1674950122833252,0.231017,1.25039,0.290466,0.739978,0.407592,,3.87118,2.68107,3.0774,196.75,,,,"22201"
"Reynaldo López","ATL",11.8155,9.5414,15.8814,3.89909,30.78,30.78,0,0,178.861,752.463,163.118,83.4833,77.4881,22.3576,60.7471,,5.7864,189.648,9.5428,3.05671,3.12192,1.125,0.252036,0.080731,0.17130502313375473,0.237805,1.25162,0.29701,0.729012,0.399003,,3.78681,2.67054,2.96685,132.6300048828125,,,,"16400"
"Brayan Bello","BOS",10.5698,10.5492,14.5361,4.05454,30.78,30.78,0,0,173.822,744.422,173.585,85.4366,78.3078,18.29,60.8252,,7.838,158.967,8.23082,3.14934,2.6135,0.947,0.213544,0.081708,0.1318359673023224,0.256874,1.34856,0.311523,0.71346,0.512795,,3.89036,2.65657,2.80704,303.8800048828125,,,,"23920"
"Bailey Ober","MIN",10.7881,10.7211,15.7171,4.02841,30.78,30.78,0,0,180.542,756.991,169.916,86.1474,80.811,28.0041,44.6882,,7.2565,186.094,9.27672,2.2277,4.16426,1.396,0.245833,0.059034,0.18679918348789215,0.241,1.18866,0.289057,0.732372,0.328803,,3.98457,2.63186,2.47543,86.62999725341797,,,,"21224"
"Jared Jones","PIT",9.8023,10.2823,13.8337,3.91609,37.54,27.54,0,0.5866,168.87,713.257,153.917,79.1327,73.479,21.3715,57.9643,,7.9164,174.89,9.32082,3.08923,3.0172,1.139,0.245199,0.0812671,0.16393207013607025,0.237754,1.2547,0.293817,0.729543,0.395106,,3.91079,2.56055,2.80207,131,,,,"27863"
"Nick Lodolo","CIN",9.1005,8.5679,12.1519,3.98453,25.92,25.92,0,0,144.602,611.683,132.872,69.0096,64.019,19.4731,47.2115,,12.8129,157.81,9.82207,2.93844,3.34262,1.212,0.257993,0.0771829,0.18081015348434448,0.240858,1.24537,0.302901,0.726822,0.44084,,3.97977,2.52458,2.62692,243.1300048828125,,,,"26378"
"Jack Flaherty",,10.2081,9.7454,14.2998,3.85207,29.16,29.16,0,0,163.933,694.045,150.978,75.8918,70.1647,21.4206,52.6481,,7.8587,175.158,9.61625,2.8904,3.32696,1.176,0.252373,0.0758569,0.17651592940092087,0.238309,1.24213,0.296497,0.735638,0.421,,3.83548,2.51733,2.60026,116.37999725341797,,,,"17479"
"Nick Pivetta",,10.0585,9.7684,13.6403,3.94392,29.16,29.16,0,0,161.688,675.39,143.702,75.6905,70.854,23.7323,51.1115,,5.2829,182.566,10.1621,2.845,3.57192,1.321,0.270312,0.075677,0.19463493674993515,0.232153,1.20487,0.290696,0.7372,0.35,,3.8627,2.47435,2.47181,177.75,,,,"15454"
"Brady Singer","KCR",10.4145,10.9119,14.8784,4.11392,30.78,30.78,0,0,177.165,759.711,182.154,87.9991,80.9824,20.3936,52.1603,,9.2358,156.577,7.95412,2.64975,3.00183,1.036,0.2061,0.0686581,0.13744200766086578,0.260848,1.32258,0.310275,0.711085,0.477141,,3.93499,2.47009,2.54803,302.75,,,,"25377"
"Spencer Strider","ATL",7.5225,4.6569,10.1744,3.18988,17.82,17.82,0,0,101.027,410.181,77.8941,38.6646,35.8073,11.2477,32.7722,,4.021,133.839,11.923,2.9195,4.08393,1.002,0.326294,0.0798969,0.24639680981636047,0.208614,1.09541,0.291924,0.758556,0.377434,,3.05682,2.45658,2.52786,121.25,,,,"27498"
"Taj Bradley","TBR",9.9355,10.2362,14.848,3.85491,29.16,29.16,0,0,167.36,701.13,149.492,77.1958,71.6841,22.7423,55.6809,,5.6364,179.439,9.6496,2.99432,3.22264,1.223,0.255929,0.0794159,0.1765129342675209,0.23365,1.22594,0.289628,0.738329,0.393567,,3.88782,2.32287,2.25154,171,,,,"22543"
"Brandon Pfaadt","ARI",10.5977,9.6644,14.5866,4.04148,29.16,29.16,0,0,169.433,709.223,165.014,81.67,76.0846,23.3818,41.8753,,6.5433,163.246,8.67134,2.22434,3.89838,1.242,0.230176,0.0590439,0.1711319275200367,0.249717,1.22107,0.298691,0.719012,0.388096,,3.89082,2.32261,2.50986,173.5,,,,"27782"
"Mitch Keller","PIT",9.8494,11.7963,15.1392,4.27081,30.78,30.78,0,0,182.036,777.265,180.422,93.0252,86.3821,22.7747,57.0186,,10.7566,164.815,8.14861,2.81905,2.89055,1.126,0.212045,0.073358,0.1386869177222252,0.254299,1.30437,0.302065,0.70256,0.429202,,4.09908,2.30836,2.33286,259.75,,,,"17594"
"Kutter Crawford","BOS",10.4334,11.7845,14.1875,4.49814,32,32,0,0,184.628,785.652,181.605,98.0191,92.2759,29.8072,54.9273,,7.9147,174.514,8.50695,2.67752,3.17717,1.453,0.222126,0.069913,0.15221281349658966,0.251249,1.28113,0.29277,0.711045,0.335523,,4.39594,2.30321,2.21581,249.25,,,,"20531"
"José Soriano","LAA",9.6922,9.5252,14.3283,3.91768,27.54,27.54,0,0,161.109,694.735,153.156,76.7947,70.1304,16.4689,67.6422,,9.761,157.105,8.7763,3.77868,2.32258,0.92,0.226136,0.097364,0.1287718489766121,0.248094,1.37049,0.308022,0.728241,0.520076,,3.9864,2.29329,2.3884,338.1300048828125,,,,"22100"
"Alex Cobb",,9.0399,8.6404,12.732,3.7895,25.92,25.92,0,0,144.75,611.276,146.174,67.037,60.9479,14.3303,42.2135,,5.2851,122.86,7.63894,2.62467,2.91044,0.891,0.200989,0.069058,0.13193108141422272,0.259275,1.30146,0.309065,0.720929,0.536,,3.74036,2.26337,2.31957,530.8800048828125,,,,"6562"
"Max Scherzer",,8.4038,8.2357,11.5939,3.97942,24.3,24.3,0,0,136.72,569.428,124.884,64.4533,60.4516,20.9333,35.3404,,6.1999,142.967,9.41128,2.32639,4.04544,1.378,0.251072,0.062063,0.18900900334119797,0.236573,1.17192,0.28559,0.731537,0.331,,3.97704,2.24225,2.11966,389.8800048828125,,,,"3137"
"Braxton Garrett","MIA",8.1843,8.6656,9.8423,3.79005,47.06,21.06,0,0.5913,142.137,597.174,141.644,65.277,59.8561,15.7456,34.2661,,7.9842,128.392,8.1297,2.1697,3.74692,0.997,0.215,0.0573804,0.15761921554803848,0.255249,1.23761,0.306481,0.719021,0.480827,,3.69174,2.20222,2.2715,477.1300048828125,,,,"21844"
"Reese Olson","DET",9.1807,9.7572,13.6256,3.87505,27.54,27.54,0,0,155.993,662.674,150.29,73.1461,67.1647,17.3673,49.5998,,6.0264,143.641,8.28734,2.86165,2.89601,1.002,0.21676,0.074848,0.14191214740276337,0.247575,1.2814,0.298007,0.721875,0.455412,,3.84196,2.18548,2.11123,264.5,,,,"24968"
"Ryan Pepiot","TBR",9.5737,10.2489,13.4624,3.97488,29.16,29.16,0,0,161.205,682.495,142.321,76.354,71.1969,22.1389,58.4707,,8.3776,172.73,9.64341,3.26439,2.95413,1.236,0.253086,0.085672,0.16741398721933365,0.231173,1.24556,0.285619,0.73286,0.363237,,4.05287,2.18211,1.97472,155.6300048828125,,,,"26221"
"Germán Márquez","COL",8.0424,11.2107,11.6252,4.76707,27.54,27.54,0,0,160.31,694.284,174.9,91.2013,84.9121,23.334,52.8579,,5.3974,134.473,7.54947,2.96751,2.54405,1.31,0.193686,0.076133,0.11755291372537613,0.274988,1.42073,0.316937,0.699966,0.462324,,4.47121,2.16907,2.03213,746.1300048828125,,,,"15038"
"Chris Bassitt","TOR",10.6874,10.7337,15.2952,4.07807,30.78,30.78,0,0,178.982,764.229,171.36,87.6366,81.1003,22.3927,59.9843,,10.9606,164.749,8.28426,3.01627,2.74653,1.126,0.215575,0.07849,0.13708508759737015,0.247171,1.29255,0.294319,0.718558,0.423635,,4.14111,2.1583,1.96319,330.3800048828125,,,,"12304"
"Erick Fedde","STL",10.2203,11.2477,14.7904,4.24595,30.78,30.78,0,0,179.374,767.212,180.004,91.3351,84.6237,24.5942,56.1468,,5.9628,154.204,7.73711,2.81714,2.74645,1.234,0.200993,0.0731829,0.127810038626194,0.255287,1.31653,0.295285,0.717908,0.425681,,4.26834,2.15779,1.9415,288.5,,,,"17425"
"Michael Wacha","KCR",9.0454,9.943,12.4614,4.29874,27.54,27.54,0,0,156.726,665.785,156.931,80.2496,74.8581,21.6978,46.4531,,5.5194,136.259,7.82469,2.66758,2.93326,1.246,0.204659,0.0697719,0.1348869577050209,0.255666,1.29771,0.296657,0.71173,0.384692,,4.22228,2.1174,2.0596,266.75,,,,"14078"
"Jesús Luzardo","MIA",8.6045,9.5292,13.3625,3.98054,25.92,25.92,0,0,151.977,645.886,142.811,72.3834,67.2167,20.3311,51.1012,,5.7691,155.368,9.20081,3.02619,3.0404,1.204,0.24055,0.079118,0.16143205016851425,0.242456,1.27593,0.296333,0.73454,0.392886,,3.98358,2.08276,2.48929,333.3800048828125,,,,"19959"
"Clayton Kershaw",,7.9822,7.3842,11.0084,3.73296,22.68,22.68,0,0,124.977,524.673,120.489,56.483,51.8372,15.1361,34.3226,,4.4094,115.415,8.31143,2.47168,3.36267,1.09,0.219976,0.0654171,0.1545589342713356,0.24795,1.23872,0.296443,0.735877,0.449,,3.82368,2.07549,2.18926,479.8800048828125,,,,"2036"
"Sean Manaea",,10.3021,10.9368,14.4453,4.16688,30.78,30.78,0,0,175.604,747.889,165.646,87.3202,81.3025,24.5261,62.2625,,8.2186,172.109,8.82085,3.19105,2.76424,1.257,0.230126,0.083251,0.1468750163912773,0.244529,1.29785,0.293526,0.726284,0.394,,4.22605,2.03142,2.22203,175.25,,,,"15873"
"Yu Darvish","SDP",10.0109,10.1846,13.7891,4.20844,29.16,29.16,0,0,167.821,703.947,159.681,83.9245,78.4738,25.1545,46.7998,,8.1109,160.172,8.58979,2.50981,3.42249,1.349,0.227534,0.066482,0.16105204820632935,0.246028,1.23036,0.290109,0.715597,0.379471,,4.18779,2.02274,1.87228,217.5,,,,"13074"
"Kumar Rocker","TEX",8.5574,7.8725,10.955,3.80245,32.68,22.68,0,0.6238,136.41,571.125,126.092,62.4734,57.6326,16.7785,42.4377,,5.3566,137.779,9.09033,2.79993,3.24663,1.107,0.241242,0.0743054,0.16693682968616486,0.240941,1.23546,0.296424,0.731221,0.439068,,3.79652,2.02027,2.07308,282.5,,,,"31843"
"Clarke Schmidt","NYY",9.3421,9.2112,12.1329,4.02944,27.54,27.54,0,0,149.688,636.971,140.811,72.3765,67.0177,20.7401,49.8245,,8.3794,144.059,8.66156,2.9957,2.89133,1.247,0.226163,0.078221,0.14794190973043442,0.243295,1.27355,0.290049,0.731804,0.419594,,4.20941,1.99186,1.88662,217.1300048828125,,,,"19899"
"Eduardo Rodriguez","ARI",9.7174,9.0996,12.7664,4.07444,27.54,27.54,0,0,154.423,657.397,153.468,75.5102,69.9095,19.0798,49.0195,,4.8253,141.451,8.24402,2.85694,2.88561,1.112,0.215169,0.0745661,0.14060286432504654,0.254274,1.31125,0.303344,0.722381,0.419847,,3.98675,1.97673,2.15585,375.1300048828125,,,,"13164"
"Jeffrey Springs","TBR",9.294,9.3081,11.4368,3.73854,46.3,24.3,0,0.6679,155.26,647.418,143.617,69.6242,64.4938,20.822,42.3168,,5.0868,156.878,9.0938,2.453,3.70722,1.207,0.242313,0.0653624,0.1769505962729454,0.239356,1.19757,0.290766,0.741851,0.39517,,3.80503,1.97358,2.00696,214.3800048828125,,,,"17677"
"José Berríos","TOR",10.9411,11.6549,16.1885,4.24205,32,32,0,0,191.392,817.915,192.767,97.2178,90.2105,27.2415,53.0516,,10.5274,166.843,7.84561,2.49469,3.14492,1.281,0.203986,0.064862,0.13912387192249298,0.255546,1.28437,0.295449,0.715526,0.418628,,4.26992,1.9473,1.78019,234,,,,"14168"
"Matthew Boyd",,8.6836,8.8256,11.4795,4.04824,25.92,25.92,0,0,141.584,600.185,132.169,68.3689,63.685,19.7903,47.1824,,6.5402,138.516,8.805,2.99923,2.93576,1.258,0.230789,0.0786131,0.1521759107708931,0.241863,1.26675,0.28952,0.731858,0.374,,4.16525,1.94099,2.02102,336.1300048828125,,,,"15440"
"Merrill Kelly","ARI",10.3423,10.0587,14.4492,4.19139,29.16,29.16,0,0,171.545,734.668,171.587,86.1895,79.8902,21.9196,55.7341,,5.3667,158.441,8.31253,2.92406,2.84281,1.15,0.215664,0.075863,0.13980096578598022,0.254744,1.32514,0.303459,0.717739,0.421856,,4.0489,1.92875,2.29355,255.8800048828125,,,,"11156"
"Robbie Ray","SFG",9.305,9.8994,14.0616,3.97652,27.54,27.54,0,0,160.564,678.631,145.343,76.0831,70.9429,22.9428,51.0466,,7.0795,173.686,9.73548,2.86128,3.40249,1.286,0.255935,0.07522,0.1807151660323143,0.234234,1.22312,0.288765,0.732373,0.365546,,3.94663,1.90428,2.07873,148.75,,,,"11486"
