Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Chris Paddack","MIN",1,2,0,5,5,22.1,8.059713653018541,0.8059713653018542,0,0.35714285714285715,0.6429,0.44117647,0,93.47842310855263,4.0298568265092705,3.1,1.724368013772675,3.1826500861445375,0.9233660101890564,"Chris Paddack",20099,663978
"Duane Underwood Jr.","PIT",1,6,1,51,1,57.1,8.947679379751172,3.9244207805926195,0.15697683122370476,0.3333333333333333,0.612,0.485380116,0.021276595,96.160212102926,4.395351274263733,4.08,2.9205692380746733,3.907388843711883,0.9207528121769428,"Duane Underwood Jr.",14677,621249
"Ian Anderson","ATL",10,6,0,22,22,111.2,7.817887123604089,4.352225821387844,0.9671612936417431,0.3130699088145897,0.6984,0.479411764,0.116504854,93.92640657484408,4.997000017149006,4.37,4.249739849315696,4.218205261916761,0.9200559854507446,"Ian Anderson",19951,666120
"Ryne Stanek","HOU",2,1,1,59,0,54.2,10.2073111375302,5.1036555687651,0.32926810121065164,0.26356589147286824,0.919,0.389312977,0.038461538,98.45697896749522,1.1524383542372807,3.19,3.02096644812291,3.9535177557422214,0.9169210195541382,"Ryne Stanek",15947,592773
"Zach Jackson","OAK",2,3,3,54,0,48,12.5625,6.1875,0.1875,0.2727272727272727,0.7305,0.268041237,0.018867924,94.61555854512449,3,3.59,2.7790964762369796,4.142843896026413,0.916333019733429,"Zach Jackson",19493,667427
"Austin Gomber","COL",5,7,0,33,17,124.2,6.858286811379512,2.454544753546352,1.4438498550272656,0.30952380952380953,0.6414,0.426395939,0.136986301,91.06396362609102,5.558821941854973,4.59,4.540236888430608,4.18837672021031,0.9046966098248959,"Austin Gomber",16561,596295
"Tyler Wells","BAL",7,7,0,23,23,103.2,6.598049535610551,2.4308603552249397,1.389063060128537,0.24584717607973422,0.7275,0.366242038,0.109589041,93.69096209912536,4.254005621643644,3.78,4.520785412200635,4.599255447814644,0.8969770073890686,"Tyler Wells",20000,669330
"Scott Barlow","KCR",7,4,24,69,0,74.1,9.322874420584842,2.663678405881383,1.0896866205878386,0.24022346368715083,0.8385,0.475935828,0.130434782,93.73031222778745,2.179373241175677,2.96,3.623640816759669,3.423809463157873,0.8927109837532043,"Scott Barlow",14993,605130
"Spenser Watkins","BAL",5,6,0,23,20,105.1,5.382913114417324,2.5632919592463446,0.9398737183903264,0.3076923076923077,0.6831,0.415041782,0.0859375,91.56957037460255,4.699368591951632,5.07,4.242177006423331,4.683518946126891,0.8919188268482685,"Spenser Watkins",17489,657093
"Roansy Contreras","PIT",5,5,0,21,18,95,8.147371201872785,3.6947381031748674,1.2315793677249558,0.2574626865671642,0.7443,0.364285714,0.107438016,95.79295670150162,3.7894749776152485,4.43,4.375588135442062,4.482171094191236,0.8852806016802788,"Roansy Contreras",22810,672710
"John Brebbia","SFG",6,2,0,76,11,68,7.147058823529412,2.3823529411764706,0.6617647058823529,0.3142857142857143,0.759,0.363207547,0.051020408,94.3137701125372,3.176470588235294,3.49,3.3183121625114893,4.495911458485267,0.884458988904953,"John Brebbia",12777,605154
"Craig Kimbrel","LAD",6,7,22,63,0,60,10.8,4.2,0.6,0.31125827814569534,0.676,0.397350993,0.058823529,95.79511533242876,3.75,3.49,3.2290964762369794,4.040188167492548,0.8761789798736572,"Craig Kimbrel",6655,518886
"Adam Cimber","TOR",10,6,4,77,0,70.2,7.386799098679793,1.6556618669454708,0.7641516308979096,0.28846153846153844,0.7506,0.41826923,0.083333333,86.4385653409091,2.8018893132923353,3.64,3.4662037127637895,3.870737117692937,0.8741379976272583,"Adam Cimber",15288,643256
"Griffin Jax","MIN",7,4,1,65,0,72.1,9.705073901445754,2.488480487550193,0.8709681706425676,0.2692307692307692,0.7225,0.473404255,0.101449275,95.43769030448718,3.3594486581927607,3.17,3.167729375960317,3.321819910290895,0.8701220154762268,"Griffin Jax",20253,643377
"Jovani Moran","MIN",0,1,1,31,0,40.2,11.950810330179612,3.9836034433932044,0,0.2717391304347826,0.7442,0.489130434,0,93.39708227040816,2.2131130241073356,2.28,1.7845619951059113,2.8766410754655105,0.866595983505249,"Jovani Moran",20422,663558
"Lucas Luetge","NYY",4,4,2,50,0,57.1,9.418609873422286,2.668606130802981,0.627907324894819,0.35542168674698793,0.8291,0.352941176,0.056338028,,2.668606130802981,3.57,3.0252204588904767,3.9514993423678337,0.8641539812088013,"Lucas Luetge",8337,476595
"Yimi García","TOR",4,5,1,61,0,61,8.557377049180328,2.360655737704918,0.8852459016393442,0.25766871165644173,0.7047,0.396449704,0.076923076,94.91764535675381,3.098360655737705,2.9,3.4730855472752307,4.087335575017773,0.8603230118751526,"Yimi Garcia",12095,554340
"Keegan Thompson","CHC",10,5,1,29,17,115,8.45217419341292,3.365217502932922,1.252173954579692,0.2815533980582524,0.7617,0.40866873,0.123076923,93.79955481843575,3.7565218637390756,4.43,4.39938637399944,4.264158133170197,0.8473540842533112,"Keegan Thompson",19795,624522
"Brusdar Graterol","LAD",2,4,4,46,1,49.2,7.791941321493749,1.8120793770915697,0.5436238131274709,0.2608695652173913,0.6695,0.631205673,0.09375,99.4311063583583,3.2617428787648253,2.47,2.9513560871621727,3.119919751640971,0.838922880589962,"Brusdar Graterol",20367,660813
"Paul Blackburn","OAK",7,6,0,21,21,111.1,7.194632307425683,2.425156957559219,1.2125784787796094,0.2896341463414634,0.7419,0.473529411,0.138888888,91.66061000631314,4.28444395835462,4.14,4.208241471874849,3.8927959382140074,0.8290449976921082,"Paul Blackburn",14739,621112
"Jason Foley","DET",1,0,0,60,0,60.1,6.414368020562452,1.6408848424694644,0.2983426986308117,0.35353535353535354,0.7056,0.57070707,0.04,96.38729940878379,3.878455082200552,3.62,2.764363327834366,3.5602546491411324,0.8218860030174255,"Jason Foley",19531,671345
"Daniel Hudson","LAD",2,3,5,25,0,24.1,11.09590577642901,1.849317629404835,0.369863525880967,0.2711864406779661,0.7522,0.534482758,0.066666666,97.077880859375,2.2191811552858023,2.74,2.0439351792475193,2.4222490726705046,0.8122140169143677,"Daniel Hudson",7146,543339
"Jorge López","- - -",4,7,23,67,0,71,9.126760318198397,3.92957735922431,0.5070422398999109,0.266304347826087,0.7611,0.577540106,0.083333333,97.32696533203125,2.5352111994995545,3.31,3.4222889561758136,3.6907114988439402,0.8081443831324577,"Jorge Lopez",14527,605347
"Trevor Rogers","MIA",4,11,0,23,23,107,8.91588785046729,3.7850467289719627,1.2616822429906542,0.3300653594771242,0.669,0.420062695,0.131578947,94.57015961350294,5.4672897196261685,4.84,4.35542046377592,4.110212542966147,0.7989969849586487,"Trevor Rogers",22286,669432
"Zach Plesac","CLE",3,12,0,25,24,131.2,6.8354253465291,2.597461631681058,1.298730815840529,0.2881773399014778,0.689,0.400473933,0.11728395,92.16315189270152,4.306317968313333,5.28,4.449135210669336,4.394609429120289,0.7967507187277079,"Zach Plesac",19979,668676
"Lance McCullers Jr.","HOU",4,2,0,8,8,47.2,9.440553144606247,4.153843383626748,0.7552442515684997,0.2773109243697479,0.8801,0.5,0.105263157,93.33615347055289,2.2657327547054993,3.57,3.4900519353545625,3.579301893129493,0.7954139709472656,"Lance McCullers Jr.",14120,621121
"Patrick Corbin","WSN",6,19,0,31,31,152.2,7.545834684715975,2.888639840242834,1.5916995038072759,0.3645418326693227,0.6442,0.441904761,0.156069364,92.08141571969696,6.30784618175476,6.41,4.835133387765019,4.213551011625484,0.7800329923629761,"Patrick Corbin",9323,571578
"MacKenzie Gore","SDP",4,4,0,16,13,70,9.257147145175974,4.757145060715431,0.9000004168921085,0.31216931216931215,0.7407,0.376288659,0.092105263,94.79295405043358,4.500002084460543,5.21,4.112430272783767,4.4196947243827704,0.7733551785349846,"MacKenzie Gore",22201,669022
"Bryce Elder","ATL",2,4,0,10,9,54,7.833329217671567,3.833331319286086,0.6666663163975801,0.26666666666666666,0.7919,0.493421052,0.081632653,91.46352682674632,3.166665002888506,4.25,3.779096125967893,4.159436223600691,0.7703739888966084,"Bryce Elder",27779,693821
"Daniel Lynch IV","KCR",4,13,0,27,27,131.2,8.339218922765502,3.554421180195132,1.435439322771111,0.335,0.7284,0.414868105,0.13548387,94.15442138439582,5.126569009896825,5.07,4.631413219910113,4.3007163165505675,0.764756977558136,"Daniel Lynch IV",21537,663738
"Nabil Crismatt","SDP",5,2,0,50,1,67.1,8.68812340589949,2.9405956143044425,0.6683171850691915,0.27956989247311825,0.7027,0.505263157,0.09090909,90.55058256652066,2.9405956143044425,3.49,3.216390260581076,3.4602610755715126,0.7546931803226471,"Nabil Crismatt",17732,622503
"David Robertson","- - -",4,3,20,58,0,63.2,11.450273557514933,4.947649068062009,0.8481684116677729,0.23741007194244604,0.8601,0.465277777,0.103448275,,2.4031438330586896,3.05,3.5836344827190754,3.7071176137883635,0.7536849975585938,"David Robertson",8241,502085
"Josh Hader","- - -",2,5,36,56,0,50,14.58,3.78,1.44,0.3333333333333333,0.669,0.292035398,0.150943396,,5.22,3.51,3.4524298095703125,2.941627332568169,0.7488249838352203,"Josh Hader",14212,623352
"Alex Lange","DET",7,4,0,71,0,63.1,11.652637427800544,4.405265369046547,0.7105266724268624,0.28378378378378377,0.6974,0.55629139,0.116279069,96.085498046875,3.41052802764894,3.29,3.2545351440556853,3.2333160691882483,0.7487670183181763,"Alex Lange",19883,656638
"José Ureña","- - -",3,8,0,21,17,97,5.8453627787160825,3.9896920553141513,1.020618897871062,0.31210191082802546,0.6613,0.49691358,0.117021276,96.0392326941857,5.010310953185213,4.94,4.648512797275244,4.608876207112553,0.747868001461029,"Jose Urena",11589,570632
"Brad Keller","KCR",6,14,1,35,22,139.2,6.5728096268280805,3.673040673815692,1.0954682711380135,0.3097949886104784,0.6695,0.52087912,0.125925925,94.62960223297574,5.090705495288415,4.37,4.50145493767995,4.350027054945942,0.7430249899625778,"Brad Keller",15734,641745
"Brad Boxberger","MIL",4,3,1,70,0,64,9.5625,3.796875,0.84375,0.2787878787878788,0.7989,0.343373493,0.081081081,92.79382303839733,2.953125,3.44,3.5655548095703127,4.0584884284064175,0.7411450147628784,"Brad Boxberger",10133,502202
"Jesse Chavez","- - -",4,3,0,60,1,69.1,9.605764121877971,2.596152465372425,1.03846098614897,0.3333333333333333,0.7178,0.387755102,0.119402985,91.02268473307292,3.764421074790016,4.31,3.3864681253596243,3.317022870760491,0.7394514083862305,"Jesse Chavez",5448,445926
"Tanner Houck","BOS",5,4,8,32,4,60,8.3999997329712,3.2999998950958287,0.4499999856948857,0.2875,0.7555,0.50931677,0.071428571,95.45601851851852,3.1499998998642,3.86,3.2957631370756366,3.6820256399839457,0.7280110120773315,"Tanner Houck",19879,656557
"David Phelps","TOR",0,2,1,65,1,63.2,9.047115901569596,4.382196764822773,0.28272237192404986,0.29239766081871343,0.772,0.355029585,0.03076923,93.21150212020649,2.8272237192404988,3.91,3.1595502048909876,4.262550330757211,0.7276836913079023,"David Phelps",6316,475479
"Hoby Milner","MIL",3,3,0,67,0,64.2,8.907225252156653,2.0876309184742157,0.6958769728247385,0.30939226519337015,0.7105,0.489010989,0.094339622,89.1530049641927,3.757735653253588,3.39,3.1588216077586284,3.3669642270871463,0.7199540138244629,"Hoby Milner",13346,571948
"Chris Stratton","- - -",10,4,2,60,1,63.1,8.5263159927569,3.552631663648708,0.5684210661837933,0.3617021276595745,0.6959,0.442105263,0.06060606,92.90309364667077,4.26315799637845,4.14,3.3176929723589046,4.039346959542508,0.7150750048458576,"Chris Stratton",13761,608717
"Dennis Santana","TEX",3,8,1,63,1,58.2,8.28410042540209,4.2954594798381205,0.30681853427415146,0.2874251497005988,0.5429,0.482142857,0.039215686,97.66603003607855,5.215915082660575,3.89,3.351066447339097,4.1948025206639805,0.7122464291751385,"Dennis Santana",17878,642701
"Kendall Graveman","CHW",3,4,6,65,0,65,9.138461538461538,3.6,0.6923076923076923,0.32432432432432434,0.7471,0.539682539,0.111111111,96.66796875,3.1846153846153844,3.51,3.42012211726262,3.4449971322829906,0.7042340040206909,"Kendall Graveman",15514,608665
"Kyle Bradish","BAL",4,7,0,23,23,117.2,8.490060947883235,3.518403636059719,1.3002796046307656,0.31097560975609756,0.7018,0.45614035,0.149122807,,4.895170276257001,4.49,4.455202211738031,4.01126085513054,0.7007889747619629,"Kyle Bradish",24586,680694
"Taylor Clarke","KCR",3,1,3,47,0,49,8.816326530612244,1.469387755102041,1.1020408163265305,0.3142857142857143,0.6719,0.368055555,0.09375,95.74505279876374,4.040816326530612,3.15,3.2961032789580678,3.6378175930101047,0.7006539702415466,"Taylor Clarke",17611,664199
"Hayden Wesneski","CHC",3,2,0,6,4,33,9.000008322983549,1.909092674572268,0.8181825748166863,0.2441860465116279,0.8389,0.471264367,0.083333333,93.41508458024364,2.1818201995111632,2.18,3.203338984549945,3.636475772408885,0.6998540293425322,"Hayden Wesneski",27581,669713
"Dylan Floro","MIA",1,3,10,56,0,53.2,8.04968467280899,2.515526460252809,0.6708070560674158,0.2875816993464052,0.6969,0.451612903,0.076923076,92.45487071349558,3.0186317523033708,3.03,3.1310633389055185,3.5965196059565834,0.692110002040863,"Dylan Floro",13394,571670
"Penn Murfee","SEA",4,0,0,64,1,69.1,9.865389681429333,2.3365396613911575,0.9086543127632281,0.24260355029585798,0.7732,0.342857142,0.082352941,89.01322358744652,2.9855784562220347,2.64,3.0980067252407375,3.600389822321541,0.6899164207279682,"Penn Murfee",25174,682171
"Connor Overton","CIN",1,0,0,6,4,33,3.818178287225631,2.9999972256772813,0.2727270205161165,0.20408163265306123,0.719,0.414141414,0.026315789,91.421392722208,2.7272702051611653,3.41,3.6578838506025457,4.968617511936926,0.687879329547286,"Connor Overton",18376,656818
"Johan Oviedo","- - -",4,3,0,21,8,56,8.678571428571429,3.6964285714285716,0.8035714285714286,0.2802547770700637,0.7941,0.49382716,0.084745762,96.18126810996185,3.2142857142857144,3.17,3.7374298095703127,4.136396350285837,0.6804358884692192,"Johan Oviedo",22487,670912
"Robert Suarez","SDP",5,1,1,45,0,47.2,11.517474836419622,3.9650323207346236,0.7552442515684997,0.24752475247524752,0.8471,0.432692307,0.111111111,97.92275280898876,2.2657327547054993,3.27,3.217324844510382,3.2444612064352256,0.6746240258216858,"Robert Suarez",30115,663158
"Dylan Bundy","MIN",8,8,0,29,29,140,6.042857142857143,1.8,1.542857142857143,0.28475336322869954,0.6941,0.340471092,0.112149532,89.06143147421524,4.885714285714286,4.31,4.6624298095703125,4.6967173427343365,0.6737149953842163,"Dylan Bundy",12917,605164
"Steven Matz","STL",5,3,0,15,10,48,10.124993965033314,1.8749988824135766,1.4999991059308613,0.3157894736842105,0.6693,0.382978723,0.16,,5.2499968707580145,3.67,3.779096078872918,3.1544870987689766,0.6707069873809814,"Steven Matz",13361,571927
"Michael Fulmer","- - -",5,6,3,67,0,63.2,8.623045518622357,3.9581192544496067,0.5654456077785153,0.3089887640449438,0.7523,0.35359116,0.05479452,94.34050093356919,3.3926736466710916,3.78,3.5679276602807835,4.448567988863616,0.6706779077649117,"Michael Fulmer",13218,605242
"Trevor Williams","NYM",3,5,1,30,9,89.2,8.431223776713171,2.308549367433368,1.2044605395304528,0.30120481927710846,0.823,0.361867704,0.110091743,91.23706515330188,3.211894772081208,3.67,3.881946265381435,3.941732980596737,0.6701814667903818,"Trevor Williams",16977,592866
"Chris Flexen","SEA",8,9,2,33,22,137.2,6.2106522328532945,3.334139619742295,1.1113798732474316,0.27058823529411763,0.7692,0.337931034,0.085,91.82941849734804,3.726391339711977,4.62,4.492574750204378,5.037913631293075,0.6591970175504684,"Chris Flexen",13896,623167
"Eduardo Rodriguez","DET",5,5,0,17,17,91,7.1208791208791204,3.3626373626373627,1.1868131868131868,0.2767527675276753,0.6968,0.433691756,0.115384615,92.0394078038674,4.054945054945055,4.2,4.431111128251631,4.408682581618592,0.6574130058288574,"Eduardo Rodriguez",13164,593958
"Domingo Germán","NYY",2,5,0,15,14,72.1,7.21658598056165,2.3640540281150235,1.3686628583823819,0.2621359223300971,0.7851,0.398148148,0.12087912,92.73571550523913,3.608292990280825,3.78,4.4396180358805015,4.32506685750184,0.650050500407815,"Domingo German",17149,593334
"Tylor Megill","NYM",4,2,0,15,9,47.1,9.69718961123991,2.4718326460023303,1.33098680938587,0.3046875,0.6574,0.409090909,0.145833333,95.82779839409723,5.13380626477407,4.31,3.7673598268871693,3.3460497067813453,0.6487026829272509,"Tylor Megill",21318,656731
"Matt Brash","SEA",4,4,0,39,5,50.2,11.013150570305019,5.861838206775252,0.5328943824341138,0.3524590163934426,0.7292,0.516129032,0.09090909,97.0047607421875,4.440786520284282,4.53,3.5071663891511373,3.701621043694516,0.6387390047311783,"Matt Brash",25756,666374
"Bailey Falter","PHI",6,4,0,20,16,84,7.928568368056564,1.8214278683373188,1.7142850525527706,0.2923728813559322,0.8061,0.317460317,0.144144144,91.57178552723464,3.8571413682437337,4.62,4.64814350248217,4.12816307710828,0.6220489889383316,"Bailey Falter",20070,663559
"Andre Pallante","STL",6,5,0,47,10,108,6.083333333333333,3.3333333333333335,0.75,0.31137724550898205,0.8133,0.639296187,0.152542372,95.28388473852722,3.1666666666666665,3.75,3.982800179940683,3.7081902380894736,0.6185580976307392,"Andre Pallante",26108,669467
"Lucas Gilbreath","COL",2,0,0,47,0,43,10.255813953488373,5.441860465116279,0.4186046511627907,0.330188679245283,0.7009,0.467289719,0.06060606,93.83625218914186,4.186046511627907,4.17,3.531034460733103,4.06248505877894,0.6174529790878296,"Lucas Gilbreath",21290,656458
"Kyle Finnegan","WSN",6,4,11,66,0,66.2,9.449994953158212,2.969998413849724,1.2149993511203416,0.2694610778443114,0.7571,0.48275862,0.163636363,97.04204631024096,3.5099981254587647,3.29,3.7574294651033338,3.22373914302399,0.6167089939117432,"Kyle Finnegan",15009,640448
"Ryan Feltner","COL",4,9,0,20,19,97.1,7.7671235603717195,3.2363014834882167,1.4794521067374704,0.2986111111111111,0.6438,0.412541254,0.134453781,94.49267165725296,5.82534267027879,4.91,4.756265483723057,4.4291897282173185,0.616560073569417,"Ryan Feltner",21446,663372
"Davis Martin","CHW",3,6,0,14,9,63.1,6.82105605529788,2.7000013552220774,1.13684267588298,0.2879581151832461,0.664,0.367346938,0.105263157,94.06224300986842,4.831581372502664,4.71,4.280851448672265,4.415196278981897,0.6111256293952465,"Davis Martin",21448,663436
"Ian Gibaut","- - -",1,2,1,34,0,36,11.999990503000783,4.499996438625293,0.7499994064375489,0.4,0.7435,0.376344086,0.083333333,95.8775081696248,4.499996438625293,3.27,3.1124298095703127,3.5094711837076864,0.6035334978369065,"Ian Gibaut",17871,664139
"Hunter Brown","HOU",2,0,0,7,2,20.1,9.737706440426317,3.0983611401356463,0,0.29411764705882354,0.9091,0.68,0,96.70554854230183,0.8852460400387561,2.96,1.9812820917430132,2.782140835243917,0.598224014043808,"Hunter Brown",25880,686613
"Tyler Rogers","SFG",3,4,0,68,0,75.2,5.82819109022921,2.735681532148405,0.35682802593240065,0.2928870292887029,0.6921,0.560669456,0.049180327,83.46115347055289,3.5682802593240064,3.36,3.442826129878091,4.12083739221716,0.5837309956550598,"Tyler Rogers",15541,643511
"Jake Woodford","STL",4,0,0,27,1,48.1,4.468965811168132,2.048275996785394,0.18620690879867216,0.2781456953642384,0.7836,0.519736842,0.023255813,92.58243681255139,2.234482905584066,4,3.1331194661034987,4.181177312957665,0.5833200067281723,"Jake Woodford",18674,663765
"José Leclerc","TEX",0,3,7,39,0,47.2,10.195797396174747,3.9650323207346236,0.9440553144606247,0.24347826086956523,0.8,0.291666666,0.076923076,96.44982182017544,2.832165943381874,3.17,3.720821012222715,4.37587742312964,0.581902027130127,"Jose Leclerc",14524,600917
"Gregory Soto","DET",2,11,30,64,0,60.1,8.95028095892435,5.071825876723799,0.2983426986308117,0.29375,0.6651,0.48125,0.034482758,98.79401993355482,3.281769684938929,4.08,3.593093046253287,4.5852772915415905,0.5773839950561523,"Gregory Soto",19677,642397
"Justin Lawrence","COL",3,1,1,38,0,42.2,10.124992456292766,4.6406215424675175,0.6328120285182979,0.3504273504273504,0.6369,0.508474576,0.09375,,5.695308256664681,3.54,3.3936796000228897,3.589898220100693,0.5687749981880188,"Justin Lawrence",17639,664875
"Jalen Beeks","TBR",2,3,2,42,7,61,10.327868529527116,3.2459015378513794,1.0327868529527116,0.28187919463087246,0.807,0.458064516,0.134615384,95.25688466411123,2.803278600871646,3.7,3.489478978108604,3.2596347414953217,0.5658379942178726,"Jalen Beeks",17192,656222
"Connor Brogdon","PHI",2,2,2,47,0,44,10.227272727272727,2.25,1.2272727272727273,0.31666666666666665,0.8403,0.311475409,0.111111111,95.3334767345815,3.272727272727273,3.17,3.430611627752131,3.4747082452882423,0.5653899908065796,"Connor Brogdon",21205,641401
"Eli Morgan","CLE",5,3,0,50,1,66.2,9.719995365145031,1.7549991631511863,1.3499993562701433,0.22641509433962265,0.6809,0.303571428,0.116279069,92.24670540480427,3.3749983906753585,2.9,3.5774295878411397,3.5371133850533605,0.5651688873767853,"Eli Morgan",20203,669212
"Amir Garrett","KCR",3,1,0,60,0,45.1,9.727947998010409,6.3529456313537365,0,0.2545454545454545,0.6,0.388888888,0,94.16886160714286,4.963238774495107,3.62,3.399194716541141,4.770719595456675,0.5529029965400696,"Amir Garrett",14375,607237
"Kris Bubic","KCR",3,13,0,28,27,129,7.674418604651163,4.395348837209302,1.255813953488372,0.3520408163265306,0.6876,0.409876543,0.133333333,91.92678477903885,5.5813953488372094,5.67,4.77909647623698,4.514372661732889,0.5496043860912323,"Kris Bubic",21455,663460
"Joey Wentz","DET",2,2,0,7,7,32.2,7.438768271263014,3.581629167645155,0.5510198719454085,0.22826086956521738,0.7018,0.365591397,0.05,92.58208214576547,3.0306092956997466,3.62,3.5410008210834083,4.557785572464843,0.5417259931564331,"Joey Wentz",19962,666214
"JP Sears","- - -",6,3,0,17,11,70,6.557142857142857,2.9571428571428573,1.0285714285714285,0.28921568627450983,0.755,0.404761904,0.091954022,93.17355321706219,3.857142857142857,4.49,4.212429809570313,4.5666101936783114,0.5415585935115814,"JP Sears",23429,676664
"Wade Miley","CHC",2,2,0,9,8,37,6.8108108108108105,3.4054054054054053,0.7297297297297297,0.25,0.6308,0.526315789,0.078947368,89.15903574012849,3.1621621621621623,3.89,3.9502676474081504,4.416598750771703,0.5326811019331217,"Wade Miley",8779,489119
"Ryan Brasier","BOS",0,3,1,68,0,62.1,9.240646423832708,1.8770063048410186,1.2994659033514744,0.3352272727272727,0.562,0.405405405,0.121621621,96.01405889976958,5.775404014895441,3.97,3.609756266408531,3.4902014183598324,0.5319520235061646,"Ryan Brasier",5615,518489
"Kevin Ginkel","ARI",1,1,1,30,0,29.1,9.204556028224545,3.3750038770156663,0.30681853427415146,0.32098765432098764,0.6649,0.487804878,0.038461538,96.20707070707071,3.3750038770156663,2.9,2.7374293787907944,3.6063991462452814,0.5284990072250366,"Kevin Ginkel",19876,656464
"Kutter Crawford","BOS",3,6,0,21,12,77.1,8.961210580205334,3.3750013873500606,1.3965522982138183,0.32242990654205606,0.6618,0.3125,0.114285714,94.70562131337851,5.469829834670788,4.62,4.3408785904065414,4.333629155677699,0.5265776067972183,"Kutter Crawford",20531,676710
"Drey Jameson","ARI",3,0,0,4,4,24.1,8.87672462114321,2.589044681166769,0.739727051761934,0.28125,0.9524,0.56060606,0.142857142,95.59923377403847,1.479454103523868,4.49,3.194621704210528,2.977850868566491,0.5243430137634277,"Drey Jameson",26260,686753
"Yency Almonte","LAD",0,0,1,33,0,35.1,8.405667939877006,2.547172102993032,0.5094344205986064,0.18604651162790697,0.9589,0.488636363,0.068965517,95.80692232572116,1.0188688411972129,3.01,3.169033634081269,3.648209790546922,0.5096439719200134,"Yency Almonte",15068,622075
"Joe Kelly","CHW",1,3,1,43,1,37,12.891891891891891,5.594594594594595,0.4864864864864865,0.38202247191011235,0.6081,0.644444444,0.1,96.64700317382812,6.081081081081081,3.15,3.0583757555162587,3.155875767243875,0.5092378193512559,"Joe Kelly",9761,523260
"Chad Kuhl","COL",6,11,0,27,27,137,7.226277372262774,3.81021897810219,1.6423357664233578,0.31026252983293556,0.694,0.36590909,0.142857142,93.55919427981321,5.7153284671532845,5.31,5.258415211030167,4.777142428525173,0.5055220127105713,"Chad Kuhl",14975,641771
"Adbert Alzolay","CHC",2,1,0,6,0,13.1,12.825032411895648,1.3500034117784894,0.6750017058892447,0.27586206896551724,0.6604,0.4,0.083333333,95.03143136160715,3.375008529446223,2.22,1.912426776878322,2.2697651994836647,0.5043560266494751,"Adbert Alzolay",17859,640470
"Zach Pop","- - -",4,0,0,35,0,39,5.769230769230769,0.9230769230769231,0.46153846153846156,0.31451612903225806,0.7692,0.568,0.066666666,,2.769230769230769,3.36,2.958583655724159,3.4306670057467925,0.48484598100185394,"Zach Pop",20185,647315
"Chris Archer","MIN",2,8,0,25,25,102.2,7.363612468936637,4.207778553678079,1.0519446384195197,0.25862068965517243,0.6766,0.436666666,0.108108108,93.15031692216981,4.558426766484585,4.81,4.485801976395797,4.566856525794412,0.4828130006790161,"Chris Archer",6345,502042
"Paul Sewald","SEA",5,4,20,65,0,64,10.125,2.390625,1.40625,0.15827338129496402,0.8205,0.306122448,0.133333333,92.54790419161677,2.671875,2.62,3.8780548095703127,3.581619288120419,0.4763680100440979,"Paul Sewald",13892,623149
"Daulton Jefferies","OAK",1,7,0,8,8,39.1,6.406784838971315,1.8305099539918044,0.9152549769959022,0.3230769230769231,0.5952,0.466165413,0.08,92.77803147007042,5.720343606224389,3.75,3.773447292956242,4.3332465017785,0.4732620120048523,"Daulton Jefferies",19345,641726
"Dillon Tate","BAL",4,4,5,67,0,73.2,7.3303230685437475,1.9547528182783327,0.7330323068543748,0.2512315270935961,0.7123,0.574162679,0.122448979,,3.054301278559895,3.15,3.4789459629975,3.404806207559895,0.4631960093975067,"Dillon Tate",17796,622253
"Richard Bleier","MIA",2,2,1,55,1,50.2,5.6842069599459295,1.7763146749831031,0.5328944024949309,0.3409090909090909,0.745,0.525423728,0.069767441,90.85992546081543,3.5526293499662063,3.78,3.2703244473465887,3.756958206489904,0.4628197941929102,"Richard Bleier",7803,542947
"Luke Weaver","- - -",1,1,0,26,1,35.2,9.58878412799809,3.280373517473031,0.25233642442100235,0.42857142857142855,0.5856,0.4,0.027777777,94.80507002448157,6.560747034946062,5.45,2.6918691022019754,3.8215933149239043,0.46232790127396584,"Luke Weaver",16918,596133
"Keegan Akin","BAL",3,3,2,45,1,81.2,8.485718340277872,2.20408268578646,1.10204134289323,0.2669683257918552,0.7237,0.49339207,0.135135135,93.74042299454828,3.195919894390367,3.59,3.5899810581573792,3.339545243870169,0.4604929909110069,"Keegan Akin",19362,669211
"Shawn Armstrong","- - -",2,3,2,50,3,61.2,9.632436404846358,2.4810821042786073,1.02162204293825,0.33714285714285713,0.7124,0.475138121,0.114754098,95.47746009952557,4.378380184021072,3.27,3.469186713453511,3.4578820005232593,0.4580565057694912,"Shawn Armstrong",12857,542888
"Caleb Ferguson","LAD",1,0,0,37,1,34.2,9.605760422339419,4.413457491345138,0.259615146549714,0.25882352941176473,0.8128,0.423529411,0.034482758,94.73876025013088,1.8173060258479983,3.05,2.997045299992662,3.860435151418501,0.4579792022705078,"Caleb Ferguson",19349,657571
"Clarke Schmidt","NYY",5,5,2,29,3,57.2,8.739879286070343,3.589593278207462,0.7803463648277091,0.2733333333333333,0.75,0.421052631,0.086206896,94.6974474318484,3.1213854593108366,3.51,3.5979786587964426,3.959742920094475,0.45755476225167513,"Clarke Schmidt",19899,657376
